0,1,2,3,4,5,6,7,8,9,10
,Dhemaji,1130,1046,569,2745,( Jonai | 2745 ),126.00,( Jonai | 126.00 ),,
,Dibrugarh,0,0,0,0,( Tengakhat | 0 ),1.68,( Tengakhat | 1.68 ),,
,Kokrajhar,387,270,145,802,"( Dotma | 802 ), ( 
Gossaigaon | 0 )",12.00,"( Dotma | 0.00 ), ( 
Gossaigaon | 12.00 )",,
,Lakhimpur,12255,9167,4330,25752,"( Subansiri | 0 ), ( 
Bihpuria | 22510 ), ( 
Nowboicha | 3242 )",295.50,"( Subansiri | 295.50 ), ( 
Bihpuria | 0.00 ), ( 
Nowboicha | 0.00 )",,
,Tamulpur,29,20,21,70,( Tamulpur | 70 ),0.00,( Tamulpur | 0.00 ),,
,Total,23761,20521,14204,58486,,715.06,,,
"Relief 
Camps /","District/Sub
-division*",Total,"Relief Camp 
Relief Distribution Centres",,,,,,,
"Centres 
Opened",Biswanath,18,0(Halem | 0),,,,18(Halem | 18),,,
,Chirang,11,"3(Bijni | 3, Bengtal | 0)",,,,"8(Bijni | 5, Bengtal | 3)",,,
,Lakhimpur,9,0(Bihpuria | 0),,,,9(Bihpuria | 9),,,
,Total,38,3,,,,35,,,
"Inmates In 
Relief 
Camps","District/Sub
-division*",Total,Revenue Circlewise,,,Male,Female,Children,"Pregnant / 
Lactating 
Mother","Person 
with 
Disabilit
y"
,Chirang,375,"(Sidli | 0), (Bengtal | 0), (Bijni | 
375)",,,154,159,62,0,0
,Total,375,,,,154,159,62,0,0
"Human 
Lives Lost - 
Confirmed",Nil,,,,,,,,,
"Human 
Lives Lost 
Confirmed - 
Death Type",Nil,,,,,,,,,
"Human 
Lives Lost - 
Missing",Nil,,,,,,,,,
"Human 
Lives Lost 
Missing - 
Type",Nil,,,,,,,,,
"Animals 
Affected","District/Sub
-division*",Total,Big,Small,Poultry,,,,,
,Biswanath,58309,40378,17931,0,,,,,
,Chirang,2277,894,268,1115,,,,,
,Dhemaji,790,631,159,0,,,,,
,Kokrajhar,645,380,265,0,,,,,
,Lakhimpur,5740,4580,1160,0,,,,,
,Total,67761,46863,19783,1115,,,,,
"Animals 
Washed 
Away",Nil,,,,,,,,,
"Houses 
Damaged",Nil,,,,,,,,,
"Rescue 
Operation","District/Sub
-division*",Agency,,,"Boats 
Deployed","Person 
Evacuate
d By 
Boats","Animal 
Evacuate
d By 
Boats","Helicopter
s 
Deployed","Person 
Evacuated 
By 
Helicopter
s","Medical 
Team 
Deploye
d"
,Lakhimpur,,,,0,0,0,0,0,4
,Total,,,,0,0,0,0,0,4
"Relief 
Distributed","District/Sub
-division*","Rice 
(in Q)","Dal 
(in Q)","Salt (in 
Q)","M. Oil (in 
L)","Cattle 
Feed - 
Green 
Fooder 
(in Q)","Cattle 
Feed - 
Wheat 
Bran (in 
Q)",Cattle Feed - Rice Bran (in Q),,
,Biswanath,172.59,32.98,0.00,0.00,0.00,192.50,0.00,,
,Chirang,79.54,14.99,4.50,393.58,0.00,0.00,0.00,,
,Lakhimpur,368.08,64.56,19.37,1937.00,0.00,0.00,316.80,,
,Total,620.21,112.53,23.87,2330.58,0.00,192.50,316.80,,
"Relief 
Distributed 
Others","District/Sub
-division*","Baby Food 
Liquid",,Baby Food Solid,,Others,,,,
,Biswanath,0.00-Q,,0.00-Q,,,,,,
,Chirang,0.00-Q,,0.00-Q,,"Milk-410.00-L; Tarpaulin-75.00-Pieces; Candle-60.00-Pkt; 
Mosquito Net-210.00-Pieces",,,,
,Lakhimpur,0.00-Q,,2583.00-Pkt,,,,,,
"Infrastructur
e Damaged 
- 
Embankme
nt Breached",Nil,,,,,,,,,
"Infrastructur
e Damaged","District/Sub
Numbe
Details 
-division* 
r",,,,,,,,,
"- 
Embankme
nt Affected",Dhemaji,1,"Jonai - Tako to Borang charabari under PMGSY Package No.AS-04-54 | Ch.1180.00M to 
Ch.1210.00M | PWRD, Territorial roads embankment Tako to Borang charabari under PMGSY 
Package No.AS-04-54 from Ch.1180.00M to Ch.1210.00M, 30 meter left side of embankment 
partially damaged by Burisuti River. Bamboo barricading is done for the pedestrians. dated-11-07-
2023 | (Long - 95.453400, Lat - 27.445290, Dept - PWD (Roads))",,,,,,,
,Total,1,,,,,,,,
"Infrastructur
e Damaged 
- Road","District/Sub
-division*","Numbe
r",Details,,,,,,,
,Dhubri,7,"Golakganj - ROAD SURFACE DAMAGED ON NH-31 TO GOLAKGANJ PHC AT 2ND KM 
ON DATED 10-07-2023 | NH-31 TO GOLAKGANJ PHC | | (Long - 26.237600, Lat - 89.836800, 
Dept - PWD (Roads)),  
ROAD SURFACE DAMAGED ON OLD NH TO GOLAKGANJ POLICE STATION AT CH 4TH 
KM ON DATED 10-07-2023 | ON OLD NH TO GOLAKGANJ POLICE STATION | | (Long - 
26.134200, Lat - 89.563400, Dept - PWD (Roads)),  
SIDE BERM DAMAGED ON OLD NH AT CHINMOYEE SCHOOL TO GOLAKGANJ BAJAR 
AT 1ST KM ON DATED 10-07-2023 | OLD NH AT CHINMOYEE SCHOOL TO GOLAKGANJ 
BAJAR | | (Long - 26.021600, Lat - 89.286600, Dept - PWD (Roads)),  
SIDE BERM AND SHOULDER DAMAGED ON NH-31 TO 131 ANATH NO. LP SCHOOL 
FROM 1ST TO 5TH KM IN STRECHES ON DATED 10-07-2023 | NH-31 TO 131 ANATH NO. 
LP SCHOOL | | (Long - 26.922800, Lat - 89.022300, Dept - PWD (Roads)),  
SIDE BERM AND SIDE SHOULDER DAMAGED ON GOLAKGANJ BAZAR TO BIRAT 
NAGAR CHARIALI FROM 1ST TO 4TH KM IN STRETCHES ON DATED 10-07-2023 | 
GOLAKGANJ BAZAR TO BIRAT NAGAR CHARIALI | | (Long - 26.559700, Lat - 89.017600, 
Dept - PWD (Roads)),  
SIDE BERM & SIDE SHOULDER DAMAGED AT SILVER COMPANY TO RIGISTARY 
OFFICE AT 1ST KM ON DATED 10-07-2023 | SILVER COMPANY TO RIGISTARY OFFICE | 
| (Long - 26.950200, Lat - 89.575400, Dept - PWD (Roads)),  
SIDE BERM & SIDE SHOULDER DAMAGED ON GOLAKGANJ SOULMARI ROAD 
DAKSHIN TOKRERCHARA AT 1ST & 2ND KM ON DATED 10-07-2023 | GOLAKGANJ 
SOULMARI ROAD DAKSHIN TOKRERCHARA | | (Long - 26.656700, Lat - 89.175300, Dept - 
PWD (Roads))",,,,,,,
,Goalpara,1,"Matia - Nepalikhuti to Krishnai Road | Approach of RCC Bridge No. 1/1 eroded and subsided 
alongwith approach slab on Nepalikhuti to Krishnai Road as reported by PWRD Goalpara East 
Territorial Road Sub-Division, Goalpara on 12/07/2023 | 0 | (Long - 90.717863, Lat - 26.074801, 
Dept - PWD (Roads))",,,,,,,
,Lakhimpur,1,"Bihpuria - Ahmedpur Kutubpur PWD Road | Ch. 3525.00m to Ch. 4975.00m Ch. 5110.00m to Ch. 
6780.00m | Road embankment, shoulder, hard crust damaged due to overtopping of flood water of 
Singara river tributary (water submergence depth is 0.30 m) as reported by AEE, PWRD 
Nowboicha Territorial Road Sub Division on 12/07/2023 | (Long - 0.000000, Lat - 0.000000, Dept - 
PWD (Roads))",,,,,,,
,Total,9,,,,,,,,
"Infrastructur
e Damaged 
- Bridge",Nil,,,,,,,,,
"Infrastructur
e Damaged 
- Wildlife",Nil,,,,,,,,,
"Infrastructur
e Damaged 
- Others","District/Sub
-division*",Other Details,,,,,,,,
,Bajali,"Sarupeta - Power Dept. Conductors | As per the report received from Pathsala Electrical Sub division on 
12/7/2023 conductor (including HT & LT) 1.6 km damaged at Kurobaha gaon and Fingua gaon.,  
Power Dept. Poles | As per the report received from Pathsala Electrical Sub division on 12/7/2023 HT Pole 8 
nos. damaged at Kurobaha gaon and Fingua gaon.",,,,,,,,
,Goalpara,"Balijana - Bridge Approach Road Damaged | As per reported by PWRD, Dudhnoi & Goalpara East Territorial 
Road Division, Goalpara Damage occurred and reported on 12/07/2023 via WhatsApp Name of the road : 
Chandamari to Kokira Garopara Road. Nature of damaged: Bridge approach eroded and subsided along with 
approach slab of RCC Br No. 1/1 Latitude: 26.075936 Longitude: 90.578259",,,,,,,,
,Lakhimpur,"Subansiri - Bridge Approach Road Damaged | As reported by the Dhakuakhana Territorial Road Division, 
Ghilamara the approach road of RCC Bridge No. 10/1 at Bhimpara on Dhakuakhana to Bebejia road is 
damaged (L=25M) on 11/07/2023,  
Nowboicha - Fisheries/Pond | Approx 57 Nos. of ponds inundated due to flood in Singra River under 
Nowboicha Revenue Circle. Total Area- 17.5 Hect. As reported by FDO, Nowboicha on 12.07.2023",,,,,,,,
,Tamulpur,"Tamulpur - Irrigation Canal/Scheme Damaged | damage of Aquaduct under Barnadi ph-II FIS at 
Khandajan(Dongargaon) under Nagrijuli Dev Block with lat- 26.794909 and longitude-91.660524 reported on 
11 july 2023,  
Irrigation Canal/Scheme Damaged | Damage of Aquaduct of Akaldonga FIS at vill- Guwabari Block -Nagrijuli 
with latitude- 26.78398 and longitude-91.674658 reported on 11 july 2023.",,,,,,,,
,Udalguri,Mazbat - Irrigation Canal/Scheme Damaged | Breach of guide bundh and toe wall of Lalpani FIS on,,,,,,,,
,,"11/7/2023( Lat: 26.794328, long: 92.242995)",,,,,,,,
Erosion,"District/Sub
-division*",Details,,,,,,,,
,Charaideo,"Mahmora - Hingrijan | Damage observed at Hingrijan, Khoomtaie area by Deroi River length about 200 
meters dated 12.07.2023 | 0 | (Long - 94.578000, Lat - 27.828000)",,,,,,,,
,Kokrajhar,"Kokrajhar - NEW AMGURI | AS REPORTED BY EXE. ENG. KOKRAJHAR WR DIVISION ON 
12.07.2023, RIVER BANK EROSION OBSERVED AT VILLAGE NEW AMGURI ON L/B OF RIVER 
GAURANG (REACH LENGTH 500.00M) | 0 | (Long - 0.000000, Lat - 0.000000),  
Dotma - 1. Fakiragram, 2. Uttar Ramfalbil | Dated: 12/07/2023 1. As reported by Exe. Eng. Kokrajhar WR 
Division, Erosion occurred at Fakiragram college playground near Fakiragram college on R/B of river Hell. 2. 
As reported by Exe. Eng. Kokrajhar WR Division, River bank erosion occurred at Uttar Ramfalbil village near 
Tower line on L/B of river Longa. A relief camp has been opened at New Bangaljhora LPS with Camp 
inmates- Male-15, Female-8 & Children-6 Total- 29 | 0 | (Long - 0.000000, Lat - 0.000000)",,,,,,,,
,Lakhimpur,"Dhakuakhana - Arkep Baligaon and Matmara | Severe bank erosion observed at Arkep Baligaon area of B 
Dyke for a length of 600 M (approx.) and nose of the abandoned Dyke at Matmara for a length of 25 M 
(approx.) on 11/07/2023. Report submitted by Sissikalghar WR Sub-Division, Dhakuakhana. | 0 | (Long - 
0.000000, Lat - 0.000000)",,,,,,,,
,Nalbari,"Tihu - River Bank,Tihu Nadi | 1.As per report of GP, Barbari on 12/07/2023, length of approx. 150 mts eroded 
due to rising water level of Tihu Nadi near Tihu Nadi RCC bridge , Bhadrakuchi, Barbari 2.As per report of 
GP, Barbari on 12/07/2023, length of approx. 400 mts eroded due to rising water level of Tihu Nadi near 
Veterinary State Dispensary,Tihu , Bhadrakuchi, Barbari | 0 | (Long - 0.000000, Lat - 0.000000)",,,,,,,,
,Sivasagar,"Demow - 2 no Konwar Gaon | Slumped down at Desang bund right bank from Bahgarh to AT road at length of 
10 metre. date of occurrence: 12/6/2023 | 0 | (Long - 27.043330, Lat - 94.715000),  
Nazira - 1.Manipui Basti Ward no-7, (2.Cherekapar Manipuri basti | 1.Damage has been observed on 12-07-
2023 due to flood water and heavy rainfall and seepage from the country side to the river side after receiding of 
water level of Dikhow river (2. Damage has been observed in the form of slump down on 11-07-2023 at right 
embankment of Dikhow river from manipuri basti to A.T road at cherekapar under Nazira 
(26.584179N,94.401078E) | 0 | (Long - 94.690427, Lat - 26.960705)",,,,,,,,
,Tamulpur,"Tamulpur - 1. Pub Dwarkuchi 2) Dolongpar 3) Borbila 4) Baralia 5).Baraliapar 6) Pub howli 7) Dalongpar | 1. 
Severe erosion occurred at village Pub Dwarkuchi on Right Bank of river Borolia. Erosion length approx 
150.00 m report received on 11/07/2023 with lat-26.532643 lon-91.605217 2) Dolongpar lat-26.639709 long-
91.578597 reports recieved on 12/07/2023 from water resource erosion on Right bank of Motonga River at 
length 400 m. 3) Borbila lat-26.570378 long-91.528944 report recieved on 12/07/2023, erosion occured on left 
bank at pagladiya river with 230 metre . 4) L/B of Baralia with long 26. 661443 and long- 91.660175 affected 
250 metre report recieved from Water Resource dept. on 11 July 2023. 5) L/B of Baralia with lat 26.65733 to 
91.655901 longitude at 230 metre report recieved from WaterResource. 6. Baraliapar with lat 26.651923 tpo 
91.658024 long with 408 metre afeected report recieved from Water Resource dept. 7. Pub Howli - with lat 
26.657401 to longitude-91.656485 with 500 metre affected from severe erosion report recieved from Water 
Resource Dept on 11 july 2023. 8. Dalongpar with lat-26.639985 to longitude 91.57884 affected with severe 
erosion in 400 metre on R/B of Motonga river at Dallongpar village. | 0 | (Long - 91.605217, Lat - 26.532642)",,,,,,,,
Landslide,"District/Sub
-division*",Details,,,,,,,,
,Karimganj,"RK Nagar - Maniknagar | 1no. LT Pole Damaged due to Landslide at Maniknagar on date 07 -07-2023 as 
reported by SDE RK Nagar Electrical sub division APDCL on date 11-07-2023 | 0 | (Long - 92.490027, Lat - 
24.626408)",,,,,,,,
"Urban 
Flood",Nil,,,,,,,,,
"*Bajali, Biswanath, Hojai and Tamulpur are sub-divisions (Independent)",,,,,,,,,,
