0,1,2,3,4,5,6,7,8,9,10
,Biswanath,0,0,0,0,( Halem | 0 ),,109.00,( Halem | 109.00 ),
,Charaideo,0,0,0,0,( Sonari | 0 ),,2.90,( Sonari | 2.90 ),
,Chirang,494,544,483,1521,"( Bijni | 872 ), ( 
Bengtal | 649 )",,0.00,"( Bijni | 0.00 ), ( 
Bengtal | 0.00 )",
,Darrang,1112,895,385,2392,( Sipajhar | 2392 ),,19.00,( Sipajhar | 19.00 ),
,Dhemaji,10209,8602,4987,23798,"( Jonai | 19589 ), ( 
Gogamukh | 2130 ), ( 
Dhemaji | 130 ), ( 
Sissiborgaon | 1949 )",,1012.07,"( Jonai | 932.18 ), ( 
Gogamukh | 50.00 ), ( 
Dhemaji | 9.00 ), ( 
Sissiborgaon | 20.89 )",
,Dibrugarh,1166,932,620,2718,"( Dibrugarh West | 
1419 ), ( Moran | 1021 
), ( Chabua | 0 ), ( 
Dibrugarh East | 278 )",,89.00,"( Dibrugarh West | 
86.50 ), ( Moran | 0.00 
), ( Chabua | 2.50 ), ( 
Dibrugarh East | 0.00 )",
,Golaghat,17646,12913,2256,32815,"( Khumtai | 84 ), ( 
Dergaon | 105 ), ( 
Bokakhat | 32626 )",,126.00,"( Khumtai | 0.00 ), ( 
Dergaon | 16.00 ), ( 
Bokakhat | 110.00 )",
,Kamrup (M),951,467,41,1459,( Chandrapur | 1459 ),,0.00,( Chandrapur | 0.00 ),
,Lakhimpur,997,1116,308,2421,"( North Lakhimpur | 0 
), ( Bihpuria | 2421 ), ( 
Narayanpur | 0 )",,134.00,"( North Lakhimpur | 
0.00 ), ( Bihpuria | 0.00 
), ( Narayanpur | 
134.00 )",
,Majuli,0,0,0,0,"( Ujani Majuli | 0 ), ( 
Majuli | 0 )",,859.50,"( Ujani Majuli | 137.00 
), ( Majuli | 722.50 )",
,Morigaon,572,625,520,1717,"( Mayong | 0 ), ( 
Bhuragaon | 1717 )",,354.00,"( Mayong | 269.00 ), ( 
Bhuragaon | 85.00 )",
,Nagaon,0,0,0,0,( Samaguri | 0 ),,48.00,( Samaguri | 48.00 ),
,Nalbari,240,220,60,520,( Barkhetri | 520 ),,0.00,( Barkhetri | 0.00 ),
,Sivasagar,7508,7268,2957,17733,"( Sivsagar | 14945 ), ( 
Nazira | 2788 )",,130.00,"( Sivsagar | 130.00 ), ( 
Nazira | 0.00 )",
,Total,41505,34054,13352,88911,,,2922.47,,
"Relief 
Camps / 
Centres 
Opened","District/Sub
-division*",Total,Relief Camp,,,,Relief Distribution Centres,,,
,Barpeta,5,0(Baghbar | 0),,,,5(Baghbar | 5),,,
,Biswanath,9,0(Halem | 0),,,,9(Halem | 9),,,
,Chirang,11,"11(Bengtal | 3, Bijni | 8)",,,,"0(Bengtal | 0, Bijni | 0)",,,
,Darrang,1,0(Sipajhar | 0),,,,1(Sipajhar | 1),,,
,Dhemaji,5,0(Jonai | 0),,,,5(Jonai | 5),,,
,Dibrugarh,4,"0(Chabua | 0, Dibrugarh East | 0)",,,,"4(Chabua | 3, Dibrugarh East | 1)",,,
,Golaghat,8,"0(Khumtai | 0, Bokakhat | 0)",,,,"8(Khumtai | 1, Bokakhat | 7)",,,
,Lakhimpur,2,0(Bihpuria | 0),,,,2(Bihpuria | 2),,,
,Sivasagar,16,"11(Nazira | 5, Sivsagar | 6)",,,,"5(Nazira | 5, Sivsagar | 0)",,,
,Total,61,22,,,,39,,,
"Inmates In 
Relief 
Camps","District/Sub
-division*",Total,Revenue Circlewise,,,Male,Female,Children,"Pregnant / 
Lactating 
Mother","Person 
with 
Disabilit
y"
,Chirang,1275,"(Bengtal | 403), (Bijni | 872)",,,444,459,351,20,1
,Sivasagar,1058,"(Nazira | 246), (Sivsagar | 812)",,,439,424,163,32,0
,Total,2333,,,,883,883,514,52,1
"Human 
Lives Lost - 
Confirmed",Nil,,,,,,,,,
"Human 
Lives Lost 
Confirmed - 
Death Type",Nil,,,,,,,,,
"Human 
Lives Lost - 
Missing",Nil,,,,,,,,,
"Human 
Lives Lost 
Missing -",Nil,,,,,,,,,
Type,,,,,,,,,,
"Animals 
Affected","District/Sub
-division*",Total,Big,Small,Poultry,,,,,
,Barpeta,1742,874,868,0,,,,,
,Biswanath,7045,4785,2260,0,,,,,
,Darrang,310,310,0,0,,,,,
,Dhemaji,27004,19956,6461,587,,,,,
,Dibrugarh,8805,6438,2367,0,,,,,
,Golaghat,7180,4650,2530,0,,,,,
,Kamrup,12059,11511,548,0,,,,,
,Kamrup (M),1750,1500,250,0,,,,,
,Lakhimpur,9271,3258,6013,0,,,,,
,Morigaon,16710,3985,1975,10750,,,,,
,Sivasagar,32681,14404,6873,11404,,,,,
,Total,124557,71671,30145,22741,,,,,
"Animals 
Washed 
Away",Nil,,,,,,,,,
"Houses 
Damaged","District/Sub
-division*","Fully 
Kucch
a","Fully 
Pukka","Fully 
Total","Partially 
Kuccha","Partially 
Pukka","Partially 
Total","Others 
Huts","Others 
Cattle 
Shed","Others 
Total"
,Dhemaji,5,0,5,1,0,1,0,0,0
,Total,5,0,5,1,0,1,0,0,0
"Rescue 
Operation","District/Sub
-division*",Agency,,,"Boats 
Deployed","Person 
Evacuate
d By 
Boats","Animal 
Evacuate
d By 
Boats","Helicopte
rs 
Deployed","Person 
Evacuate
d By 
Helicopte
rs","Medical 
Team 
Deploye
d"
,Barpeta,"1 No Veterinary team 
deployed at Ramapara pathar 
village",,,6,0,0,0,0,1
,Chirang,,,,0,0,0,0,0,10
,Darrang,,,,1,0,0,0,0,0
,Dhemaji,"Circle Office/Local 
Administration",,,2,0,0,0,0,0
,Dibrugarh,,,,0,0,0,0,0,6
,Sivasagar,"NDRF, SDRF",,,5,582,30,0,0,12
,Total,,,,14,582,30,0,0,29
"Relief 
Distributed","District/Sub
-division*","Rice 
(in Q)","Dal 
(in Q)","Salt (in 
Q)","M. Oil (in 
L)","Cattle 
Feed - 
Green 
Fooder 
(in Q)","Cattle 
Feed - 
Wheat 
Bran (in 
Q)",Cattle Feed - Rice Bran (in Q),,
,Barpeta,15.32,2.88,0.86,86.49,0.00,80.00,0.00,,
,Biswanath,0.00,0.00,0.00,0.00,0.00,354.75,0.00,,
,Chirang,5.11,0.94,0.28,28.17,0.00,0.00,0.00,,
,Darrang,40.74,7.17,2.15,215.00,0.00,0.00,0.00,,
,Dhemaji,24.30,4.29,1.29,0.00,0.00,0.00,0.00,,
,Dibrugarh,0.00,0.00,0.00,0.00,0.00,0.00,133.29,,
,Golaghat,80.10,14.60,3.97,2.80,0.00,0.00,127.50,,
,Lakhimpur,41.73,7.26,2.18,218.00,0.00,0.00,0.00,,
,Sivasagar,143.04,25.55,7.68,0.00,0.00,0.00,0.00,,
,Total,350.34,62.69,18.41,550.46,0.00,434.75,260.79,,
"Relief 
Distributed 
Others","District/Sub
-division*","Baby Food 
Liquid",,Baby Food Solid,,Others,,,,
,Barpeta,0.00-Q,,0.00-Q,,"Tarpauline-120.00-Pieces; water bottle-1056.00-Pieces; 
Mosquito Coil-120.00-Pkt; Candles-120.00-Pkt",,,,
,Biswanath,0.00-Q,,0.00-Q,,,,,,
,Chirang,0.00-Q,,0.00-Q,,"Huggies-25.00-Pkt; Milk-52.80-L; Sanitary Napkin-106.00-Pkt; 
Suji-31.68-Kg; Sugar-26.40-Kg; Chira-31.68-Kg; Jegary-33.00-
Kg",,,,
,Darrang,0.00-Q,,0.00-Q,,,,,,
,Dhemaji,0.00-Q,,0.00-Q,,,,,,
,Dibrugarh,"0.00-Q, 2.80-L",,0.07-Q,,"Cooked food provided to camp inmates on 17.07.2023-0.00-Q; 
Soap-60.00-Pieces; Bulb 100 watt-10.00-Pieces; Mosquito coil-
5.00-Pieces; Candles-20.00-Pieces; Phenyl-2.00-Pieces; Water",,,,
,,,,,Pouch-300.00-Pkt,,,,,
,Golaghat,0.00-Q,,0.00-Q,,,,,,
,Lakhimpur,0.00-Q,,0.00-Q,,,,,,
,Sivasagar,0.00-Q,,0.00-Q,"Tarpauline-26.00-Pieces; Halogen tablet-4500.00-Pieces; 
Chemical Pkt-3715.00-Q; Halogen Tab-27200.00-Q; Water 
Bottle (20 Lt)-120.00-Q; Candle-30.00-Q; Mosquito Coil-
20.00-Q; Tarpaulin-12.00-Q",,,,,
"Infrastructur
e Damaged - 
Embankmen
t Breached",Nil,,,,,,,,,
"Infrastructur
e Damaged - 
Embankmen
ts Affected",Nil,,,,,,,,,
"Infrastructur
e Damaged - 
Road","District/Sub
-division*","Numbe
r",Details,,,,,,,
,Dhemaji,3,"Dhemaji - Jiadhal Dighalgarah to Panchali via Naharbari PWD road | Jiadhal Dighalgarah to 
Panchali via Naharbari | Yesterday, on 17/07/2023, The road erosion is occurred at Jiadhal 
Dighalgarah to Panchali via Naharbari PWD road due to flood in between ch.2150.00m to 
ch.2240.00m( Length-90.00m) | (Long - 94.546447, Lat - 27.494591, Dept - PWD (Roads)),  
Tanganapara to Tulsibari Police Reserve PWD road | Tanganapara to Tulsibari Police Reserve | 
Yesterday, on 17/07/2023,The road erosion is occurred at Tanganapara to Tulsibari Police Reserve 
PWD road due to heavy rain in between ch.150.00m to ch.19400.00m and Ch.2060.00m.(Length-
120.00m) | (Long - 94.501377, Lat - 27.440185, Dept - PWD (Roads)),  
Sissiborgaon - At NH-515Sripani Ahom Gaon to Nilakh Salakhani Borbam (PMGY package No 
As 04-303 | At Ch 3300.00M to Ch 3400.00M | Damage the road embankment from Ch-3300.00M 
to Ch-3600.00M along with hard crust and OGPC and length 100.00 meters. Dated on 16-07-2023. 
| (Long - 94.638622, Lat - 27.592280, Dept - PWD (Roads))",,,,,,,
,Goalpara,1,"Matia - Garomari to Nabagata Simlitola | Nabagata Simlitola | Road submerged at an average 
depth of 1.00 m from Ch 2100.00 to 2800.00 and Ch 2900.00 m to Ch 3100.00 m bridge approach 
eroded and subsided as reported by PWRD Dudnoi and Goalpara East Territorial Road Division, 
Goalpara on 17/07/2023 | (Long - 90.884283, Lat - 26.078880, Dept - PWD (Roads))",,,,,,,
,Kamrup (M),1,"Chandrapur - gobardhan pahar to ghuramarajan pam road (pkg No. AS 11-288) submerged at 1st 
km | 26.232862,91.972442 | infromation received from Isliak Ahmed(AEE,PWD jagiroad) through 
whatsapp on 17/07/2023 evening | (Long - 0.000000, Lat - 0.000000, Dept - PWD (Roads))",,,,,,,
,Karimganj,1,"Nilambazar - MRL02-A ROAD FROM BARAIGRAM TO PECHARPAR VIA DUTTAPUR 
PMGSY PACKAGE NO AS133346 | BARAIGRAM-PECHARPAR | Dated on 15/7/23, AEE, 
PWRD, Nilambazar reported that due to incessant rainfall & lanslide from roadside slopes the 
above mentioned road has been damaged partially at a few stretches. Affected Length:- 50 M. | 
(Long - 92.287512, Lat - 24.696818, Dept - PWD (Roads))",,,,,,,
,Morigaon,1,"Mayong - Hariabori SC Village to Tetelitol road | 1st & 2nd km | PKG no AS 17-232 submerged 
as reported by SDO PWD Territorial Road Division Jagiroad on 17/07/2023 | (Long - 92.200000, 
Lat - 26.250000, Dept - PWD (Roads))",,,,,,,
,Tamulpur,1,"Tamulpur - Hajongbasti to Palashbari road | Hajongbasti | Due to erosion the Hajongbasti to 
Palashbari road damaged as per report received on 17/07/23 from PWD(R) | (Long - 91.513330, 
Lat - 26.732516, Dept - PWD (Roads))",,,,,,,
,Total,8,,,,,,,,
"Infrastructur
e Damaged - 
Bridge","District/Sub
-division*","Numbe
r",Details,,,,,,,
,Dhemaji,1,"Dhemaji - Shilpata road from Tanganapara to Maderguri Mising Gaon connecting bamboo foot 
bridge | Shilpata road from Tanganapara to Maderguri Mising | Yesterday, on 17/07/2023, Thye 
Shilpata road from Tanganapara to Maderguri Mising Gaon connecting bamboo foot bridge has 
damaged at ch.300.00m( Length-45.00m) | (Long - 94.511111, Lat - 27.537473, Dept - PWD 
(Roads))",,,,,,,
,Total,1,,,,,,,,
"Infrastructur
e Damaged - 
Wildlife","District/Sub
-division*",Wildlife affected under protected areas description,,,,,,,,
,Morigaon,"Mayong - Pobitora WLS inundated area 1.Dholi APC -70% 2.Hahchora APC -60% 3.Pagladova -50% 
4.Bakuljan -50% 5.Khulabhuya -50% 6. Sildubi -40% Total camps forest establishments inundated -06 
Erosion in forest area Rajamayong Hill RF - 0.05 Hac Breach occurs at the culvert at Kamarpur with GPS N- 
26.225 E- 92.035 as reported by Range Officer PWLS on 17/07/2023",,,,,,,,
"Infrastructur
e Damaged - 
Others","District/Sub
-division*",Other Details,,,,,,,,
,Chirang,"Bengtal - Culvert Approach Road Damaged | As reported by Asstt. Executive Engineer, PWD Bengtal(R&B) 
Sub-Division Bengtal, Onthaibari to Laokriguri road (Ch. 2.28km) culvert approach road wash away at 
Laokriguri village on 15/07/2023. Damage Details- Length = North side- 2.00m, South side- 5.00 m ,Breadth= 
North side- 7.50 m, South side- 7.50 m, Depth= North side-2.00 m, South side- 2.00 m, Location- Latitude=",,,,,,,,
,,"26.792544, Longitude= 90.436858.",,,,,,,,
,Golaghat,Dergaon - Elementary Schools Damaged | 1. Madhav Deb MES 2.Abani LPS on dated 15-07-2023,,,,,,,,
,Morigaon,"Mayong - Raised Plateform Damaged | Mayong BI Weekly market submerged ( Raised Platform under 
Construction)GPS- 26.261, 92.041 as reported by SDO PWD Territorial Road Division Jagiroad on 
17/07/2023 ,  
Health Sub-Centre | Bahakajari Health Sub-Center submerged, GPS - 26.184N. 92.090E as reported by 
SDH&MO on 17/07/2023",,,,,,,,
,Sivasagar,"Nazira - Fisheries/Pond | 5 nos of fisheries Afftected at garmur Miri and Santak grant(1.7 hectare) dated - 17-
07-2023",,,,,,,,
Erosion,"District/Sub
-division*",Details,,,,,,,,
,Bongaigaon,"Manikpur - Bashbari no 2 | Erosion of around 755 mtr. at bashbari no 2 date-12/07/2023 to 18/07/2023 | 0 | 
(Long - 90.757146, Lat - 26.414624)",,,,,,,,
,Chirang,"Bengtal - Subhaijhar, Domgaon | As reported by Range Officer Basugaon S.C. Range, Basugaon, Subhaijhar 
land development project at Subhaijhar village was damaged due to the over stagnation of water earth guide 
bund at left side at 3 areas. Details- Length=70.00 m , Breadth = 12.00 m. , Depth=1.50 m. Coordinates- 
Latitude= 26.589749, Longitude= 90.499676 .Date of Occurrence= 13/07/2023 . As reported by Range Officer 
Basugaon S.C. Range, Basugaon, Domgaon water harvesting project at Domgaon village was damaged due to 
the over stagnation of water earth guide bund at right side at 3 areas. Details- Length=80.00 m , Breadth = 
12.00 m. , Depth=2.0 m. Coordinates- Latitude= 26.596578, Longitude= 90.497244 .Date of Occurrence= 
13/07/2023. | 0 | (Long - 0.000000, Lat - 0.000000)",,,,,,,,
,Dhubri,"South Salmara Part - Sundarpara pt-iii, Sundarpara Pt- iv | As per information recieved from GP president 
and field visited by LM erosion occured at village Sundarpara pt-iii and Sundarpara pt-iv ubder south Salmara 
rev. circle. 102 nos families has been eroded due to erosion by the river Brahmaputra as on 16.07.23 and 
17.7.23 area aprox. 63 Bigha. 12 Nos E-boat has deployed for the evacuation. | 417 | (Long - 90.083170, Lat - 
25.964860)",,,,,,,,
,Kamrup,"Hajo - Tangonmari | As per report submitted by Water resource department erosion was seen at tangonmari 
vill on 17/07/2023 around 9 am of span 280m on RB. | 0 | (Long - 26.218000, Lat - 91.317400)",,,,,,,,
,Lakhimpur,"Dhakuakhana - Gurkhali Nepali Village | Continuous and severe bank erosion has been taken place at 
Gurkhali Nepali area by River Laipulia (Charikaria) since last week. Reached length: 190 M approx. Report 
submitted by Sissikalghar WR Sub-Division, Dhakuakhana and Dhakuakhana Dev. Block on dated 18-07-
2023. | 0 | (Long - 94.540263, Lat - 27.290548)",,,,,,,,
,Majuli,"Majuli - Ligiramukh Chanong | Bank erosion by the river Kherkotia at Ligiramukh Chanong gaon under Luit 
Khabolu GP on 15.07.2023. Affected area= Length-1500 mtr. Width-11 mtr. | 0 | (Long - 27.051732, Lat - 
94.171780)",,,,,,,,
,Nalbari,"Barkhetri - Larkuchi | Severe B/dyke erosion on R/B of river Brahmaputra taking place. Length: 
approximately 100m. One kutcha house washed away due to erosion, 20nos. of families have shifted due to 
erosion as reported by Gaopradhan & SK.dtd 18/07/2023 | 100 | (Long - 0.000000, Lat - 0.000000)",,,,,,,,
Landslide,Nil,,,,,,,,,
Urban Flood,Nil,,,,,,,,,
"*Bajali, Biswanath, Hojai and Tamulpur are sub-divisions (Independent)",,,,,,,,,,
