0,1,2,3,4,5,6,7,8,9,10
,Nalbari,2,"Banekuchi - On 20/06/2023 at 5 AM Makrapar chowk via Barbara to Sahpur PWD Road 
submerged report from Gaon Pradhan of Sandheli | Pachim Sanora & Pub Sanora | | (Long - 
91.387450, Lat - 26.457048, Dept - PWD (Roads)),  
On 20/06/2023 at 4 AM Makrapar chowk via Majkuchi to Kaithalkuchi PWD road submerged 
report from Gaon Pradhan of Kaithalkuchi | Majkuchi -Bhagabatipara (Kaithalkuchi) | | (Long - 
91.323300, Lat - 26.439716, Dept - PWD (Roads))",,,,,,,
,Tamulpur,1,"Tamulpur - Anandabazar to Jamuguri via Borkajuli Road | Village - Garughutu | As per report 
received from PWDRR on 16-06-2023 due to heavy rain flood damaged and submerge 
Anandabazar to Jamuguri via Borkajuli Road | (Long - 91.544316, Lat - 26.664059, Dept - PWD 
(Roads))",,,,,,,
,Total,64,,,,,,,,
"Infrastructur
e Damaged 
- Bridge","District/Sub
-division*","Numbe
r",Details,,,,,,,
,Barpeta,1,"Barpeta - Ata village Bamboo bridge | Ata village | As per field visit report, the Banboo bridge on 
river Pahumara at Ata village has washed away by the rising river of River Pahumara on 
20/06/2023. | (Long - 91.091829, Lat - 26.425274, Dept - PWD (Roads))",,,,,,,
,Bongaigaon,1,"Manikpur - Manikpur Bashbari Road | Manikpur | SPT Bride no: 3/1 & SPT Bridge no 4/1 got 
damaged. as per report received from PWRD, Bongaigaon, dated- 20.06.2023 | (Long - 90.800412, 
Lat - 26.441907, Dept - PWD (Roads))",,,,,,,
,Kokrajhar,1,"Gossaigaon - DWILUNG BRIDGE | NO. 2 DAWAGURI | AS REPORTED BY KACHUGAON 
DEV. BLOCK DATE: 20-06-2023, DUE TO HEAVY RAINFALL DWILUNG BRIDGE IS 
DAMAGED. | (Long - 26.450534, Lat - 89.891612, Dept - P&RD)",,,,,,,
,Total,3,,,,,,,,
"Infrastructur
e Damaged 
- Wildlife",Nil,,,,,,,,,
"Infrastructur
e Damaged 
- Others","District/Sub
-division*",Other Details,,,,,,,,
,Chirang,"Bijni - Bamboo Foot Bridge | As reported by concerned LM, on 19-06-2023, bamboo bridge connecting 
Moneswari village and No 1 Supariguri is reported to be washed away. Length=18 metres(Approx), 
Breadth=2.4 metres(Approx), Latitude=26.491343 Longitude=90.731784,  
Public Health Engineering (PHE) | As reported by AEE, PHED, Bijni Sub Division, the damages occurred on 
19-06-2023: Boundary Wall at South Barlawgaon damaged. Length= 20 mtr,Breadth=1.80 mtr, Depth=2.10 
mtr. Latitude=26.539316 Longitude=90.698134,  
Public Health Engineering (PHE) | As reported by AEE, PHED, Bijni Sub Division, the damages occurred on 
19-06-2023, Plinth Protection damaged at South Barlawgaon. Length=20 mtr, Breadth= 1.80 mtr, Depth=0.50 
Mtr. Latitude=26.539316 Longitude=90.698134 ,  
Public Health Engineering (PHE) | As reported by AEE, PHED, Bijni Sub Division, the damages occurred on 
19-06-2023, Drain damaged at South Barlawgaon. Length=20 mtr, Breadth=0.50 mtr, Depth= 0.50 mtr. 
Latitude=26.539316 Longitude=90.698134.",,,,,,,,
,Darrang,"Patharighat - Irrigation Canal/Scheme Damaged | As reported by JE, Irrigation Breach occurred at D/S 
protection work of Athkuria Kurarmukh FIS at village Bareri of length 20 mt (approx.) of Irrigation Deptt. as 
on 20-06-2023,  
Road Breaches | As reported by BDO, Sipajhar , MPK to Kulchipathar connecting Road damaged due to 
breach of road at 3 different locations/pin point of same road. as on 20-06-2023,  
Mangaldoi - Fisheries/Pond | As per information of fishery Department 5 Nos of fish farmers are affected with 
Approx. water area of 1 Ha. Dated 20/06/2023.,  
Power Dept. Poles | As per information received from APDCL Mangaldai approx. 5 Nos of poles are damaged. 
Dated 20/06/2023.,  
Power Dept. Conductors | As per information received from APDCL Mangaldai approx. 1.8km of conductors 
are damaged. Dated 20/06/2023.,  
Dalgaon - Irrigation Canal/Scheme Damaged | been damaged under dalgaon revenue circle.Lat-26.58658,Lon-
92.20781.Date of occurrence-19-06-2023 ,  
Fisheries/Pond | As per report received from Fishery department, 20nos of beneficiary,20 nos of tank of 
4.95Ha water area has been affected under dalgaon revenue circle Dated 20-06-2023.",,,,,,,,
,Goalpara,"Dudhnoi - Irrigation Canal/Scheme Damaged | As per report submitted by Irrigation Department, left side 
Earthen canal from Ch 2057.00m to 2101.00m of Right Bank Main Canal of Rongronga FIS damaged on 
19.06.2023 due to heavy rainfall, Lat. 25.953154 N Long. 90.8885222 E,  
Irrigation Canal/Scheme Damaged | As per report submitted by Irrigation department, both side Earthen canal 
from Ch. 3101.00m to 3121.00m of Right Bank Main Canal of Rongronga FIS damaged on 19.06.2023 due to 
heavy rainfall, Lat. 25.960196 N Long. 90.882685 E,  
Irrigation Canal/Scheme Damaged | As per report submitted by Irrigation department, both side Earthen canal 
of Right Bank Main Canal of Rongrongra FIS from Ch. 3976.00m to 3981.00m damaged on 19.06.2023 due to 
heavy rainfall, Lat. 25.96855 N, Long. 90.882051 E",,,,,,,,
,Kokrajhar,"Bagribari - Damaged SPT Bridge | As reported by AEE, PWD RR, Gossaigaon Sub-Division SPT Br No. 1/1 
at Fulkumari Tipkai Road has been damaged on 20-06-2023,  
Damaged SPT Bridge | As reported by AEE, PWD RR, Gossaigaon Sub-Division SPT Br. No. 1/1 at Gendrabil 
Fulkumari Road has been damaged on 20-06-2023,  
Gossaigaon - Bridge Approach Road Damaged | AS REPORTED BY ASSTT. EXEC. ENGINEER, PWD 
GOSSAIGAON (RR) SUB-DIVISION DATE: 20-06-2023, DUE TO HEAVY RAINFALL SILPUR 
VILLAGE ROAD WOODEN BRIDGE IS DAMAGED.,  
Bridge Approach Road Damaged | AS REPORTED BY ASSTT. EXEC. ENGINEER, PWD GOSSAIGAON 
(RR) SUB-DIVISION DATE: 20-06-2023, DUE TO HEAVY RAINFALL GOSSAIGAON GUABARI VIA 
COLLEGE ROAD BRIDGE NO. 5/2 PARTIALLY DAMAGED..,  
Damaged SPT Bridge | AS REPORTED BY ASSTT. EXEC. ENGINEER, PWD GOSSAIGAON (RR) SUB-
DIVISION DATE: 20-06-2023, DUE TO HEAVY RAINFALL SPT BRIDGE NO. 2/1 PARTIALLY 
DAMAGED WITH BOTH SIDE APPROACHES ON HUDUMKHATA TO ODALGURI ROAD,  
Culvert Approach Road Damaged | AS REPORTED BY ASSTT. EXEC. ENGINEER, PWD GOSSAIGAON 
(RR) SUB-DIVISION DATE: 20-06-2023, DUE TO HEAVY RAINFALL CULVERT NO. 1/1 HAS BEEN 
DAMAGED ON NO.2 HUDUMKHATA VILLAGE ROAD,  
(Kokrajhar) At District - Culvert Approach Road Damaged | AS REPORTED BY ASSTT. EXE. ENG. PWD 
KOKRAJHAR RURAL ROADS SUB-DIVISOIN 19/06/2023. DUE TO THE HEAVY RAINFALL FROM 
12/06/2023 TO 19/06/2023, APPROACHES OF RCC CULVERT NO. 4/5 ON RAMFALBIL TO 
ATHIABARI ROAD ERRODED.,",,,,,,,,
,,"Damaged RCC Bridge | AS REPORTED BY ASSTT. EXE. ENG. PWD KOKRAJHAR RURAL ROADS 
SUB-DIVISOIN 19/06/2023. DUE TO THE HEAVY RAINFALL FROM 12/06/2023 TO 19/06/2023, 
APPROACHES OF RCC BRIDGE NO. 3/2 ON DOTMA BALAJAN ROAD ERRODED.,  
Culvert Approach Road Damaged | AS REPORTED BY ASSTT. EXE. ENG. PWD KOKRAJHAR RURAL 
ROADS SUB-DIVISOIN 20/06/2023. DUE TO THE HEAVY RAINFALL FROM 12/06/2023 TO 
20/06/2023, APPROACHES OF HP CULVERT NO. 2/1 ON MAGURMARI TO SESAPANI ROAD 
DAMAGED.,  
Culvert Approach Road Damaged | AS REPORTED BY ASSTT. EXE. ENG. PWD KOKRAJHAR RURAL 
ROADS SUB-DIVISOIN 20/06/2023. DUE TO THE HEAVY RAINFALL FROM 12/06/2023 TO 
20/06/2023, APPROACHES OF RCC BOX CULVERT ON 3/1 ON SIMBARGAON TO HEKAIPARA 
ROAD ERRODED.,  
Culvert Approach Road Damaged | AS REPORTED BY ASSTT. EXE. ENG. PWD KOKRAJHAR RURAL 
ROADS SUB-DIVISOIN 20/06/2023. DUE TO THE HEAVY RAINFALL FROM 12/06/2023 TO 
20/06/2023, APPROACHES OF HP CULVERT NO. 3/2 ON KASHIPARA TO MOLANDUBI ROAD 
DAMAGED.",,,,,,,,
,Nagaon,"Kampur - Elementary Schools Damaged | Due to rising water level of River Kopili 1 (One) No. of School 
namely Pachim Garukhunda New LPS of Garukhunda Village submerged on dated 19.06.2023. Location 
Details: Lat: 26.116334, Long: 92.715859. The School Belongs to Block Elementary Education Officer, 
Kathiatoli.",,,,,,,,
,Nalbari,"Tihu - Agri Bundh Damaged | AGRIBUNDH OF BURHADIA RIVER BREACHED AT BIJULI SUPA OF 
BHOJKUCHI ON 20/06/2023 ,LENGTH IS APPROX 30 FTS AS PER REPORT GP ,  
Agri Bundh Damaged | AGRIBUNDH OF RIVER BURHADIA AND MORAPAGOLDIA JOINING POINT 
BREACHED AT TIBENI GHAT ,BARPIT ,VILLAGE BHOJKUCHI ON 20/06/2023,LENGTH IS APPROX 
15 MTS AS PER REPORT GP. ,  
Agri Bundh Damaged | AGRIBUNDH OF MORAPAGOLDIA AT BAISHYA SUPA & KALITA SUPA 
BREACHED,ERODED AND SUBMERGED APPROX 145 FTS ,DATE OF REPORTING 19/06/2023 AS 
PER REPORT GP,  
Banekuchi - Culvert Approach Road Damaged | On 19/06/2023 at 10 AM the culvert of Naddya Suburi of 
Kathalbari Road damaged .Report from Gaon Pradhan . Lat 26.523867 & Long 91.386572",,,,,,,,
Erosion,"District/Sub
-division*",Details,,,,,,,,
,Barpeta,"Barpeta - Dokreswar | As informd by the AE, Water Resources Dept on 20/06/2023 the B/dyke from Bahari to 
Baghbar of Brahputra River, some portion of the Embankment affected due to erosion of River Brahmaputra | 
0 | (Long - 0.000000, Lat - 0.000000)",,,,,,,,
,Biswanath,"Naduar RC part - No-2 Bhojmari | Dated 20/06/23, as reported by Biswanath WR Sub- division, active bank 
erosion is observed at No-2 Bhojmari area on the R/Bank of river Brahmaputra of Biswanath -Panpur dyke. 
Length = 20.00 m. | 0 | (Long - 93.089423, Lat - 26.670388),  
Gohpur - At Gopsarguri | Mild bank erosion is observed marginal embankment on R/Bank of river Sessa 
Length: 120 mtr on 20/06/23 | 0 | (Long - 93.716944, Lat - 26.979166),  
Halem - Paken | Mild bank erosion is observed at Paken area of B-dyke from Jamuguri to Kharoi outfall. 
Length =10m. (avg.width=0.10m) on 20/06/2023 | 0 | (Long - 93.625317, Lat - 26.979166)",,,,,,,,
,Bongaigaon,"Boitamari - Chatpara NC | One culvert is eroded on 19/06/2023 due to heavy rainfall | 0 | (Long - 
903314.000000, Lat - 261342.000000),  
Srijangram - Boroichala | A Masjid was damaged due to erosion on 20/06/2023 under Jopea GP | 0 | (Long - 
90.768411, Lat - 26.347823)",,,,,,,,
,Dhubri,"Golakganj - PUB GAIKHOWA PT 2 | EROSION OCURRED AT VILLAGE PUB GAIKHOWA PT-2 
UNDER GOLAKGANJ REVENUE CIRCLE BY RIVER GANGADHAR FEROM 12-6-2023 TO 19-6-2023 
(AREA ERODED 1B-2K-10L) | 22 | (Long - 26.091500, Lat - 89.829400),  
Chapar - Tarangapur Pt-I | Erosion occurred on dated 19-06-2023 to 20-06-2023 at Tarangapur Pt-I village 
under Chapar Revenue Circle where 0B-2K-10L of agriculture land has been eroded so far. The erosion caused 
by the river Champabati. | 0 | (Long - 90.251840, Lat - 26.149860)",,,,,,,,
,Dibrugarh,"Chabua - GEREKI NEPALI GAON | As per information received from Water Resources Dept. on 20.06.2023 
Erosion occurred from 18.06.2023 to 20.06.2023 . Reach length -70 mtrs. | 0 | (Long - 27.569141, Lat - 
95.240761)",,,,,,,,
,Golaghat,"Sarupathar - No 1 Padumoni Parghat | Erosion at Padumoni Parghat date 20/06/2023 Reach length -1000m | 0 
| (Long - 93.854283, Lat - 26.215034),  
Dergaon - Dakhin Dalijaliya, Ward No. 2 | Severe erosions have been observed at two locations in Dakhin 
Dalijaliya village, Ward No. 2 for a reach length of 120 M and 160 M respectively on dated 19-06-2023. | 0 | 
(Long - 93.958257, Lat - 26.714607),  
Bokakhat - Riri Teliabari near Riri Gaon | the length of erosion reach is 300m at downstream of existing geo-
bag protection work of river Brahmaputra at Riri Teliabari Gaon on 20.06.2023 | 0 | (Long - 93.421530, Lat - 
26.414918)",,,,,,,,
,Kamrup,"Kayan - Dodotia | As per report of SDO water Resource Division, Nalbari , 80 Mtr. erosion occurred at village 
Dodotia on Dated- 19-06-23 under Kayan Revenue Circle, and visited with Gaonpradhan ,& LM . | 0 | (Long - 
91.542200, Lat - 26.409300)",,,,,,,,
,Morigaon,"Bhuragaon - Balidunga Pam, Kupatimari | As per Water Resource department, Morigaon, Bhrahmaputra river 
erosion eroded 1 meter at a length of 700 meter at Kupatimari and Balidunga Pam revenue village under 
Bhuragaon Rev. Circle from 19-06-2023 to 20-06-2023."" | 0 | (Long - 26.411003, Lat - 92.251558)",,,,,,,,
,Nalbari,"Barkhetri - Larkuchi, Pub Hanapara | Severe damage have been occurring due to erosion of Brahmaputra in 
B/Dyke at D/S of Larkuchi, Length 150m. as reported by AEE, WRD, Mukalmua on 20/06/2023. River Bank 
erosion occurring at Pub Hanapara. 3 nos. of families have shifted due to erosion of river Pagaldia. | 0 | (Long - 
0.000000, Lat - 0.000000)",,,,,,,,
,Sivasagar,"Nazira - Raghuguri,Kheluwa Gaon | Form of Slump down on 19/06/2023 at left bank embankment of river 
Darika at Raghuguri | 0 | (Long - 94.691182, Lat - 26.987327),  
Demow - Laibeel | Erosion at country side, Left Bank of Dehing River Embankment at Laibeel village. 
Placement of Sand bag pitching & Bambo palisading is being carried out by WR officials. Date of occurrence: 
20/6/20223. | 0 | (Long - 94.722057, Lat - 27.243820)",,,,,,,,
,Sonitpur,"Thelamara - Village- Baligaon Bongaligaon | Date-20/06/2023, As reported by Water Resource Division 
Tezpur on 20/06/2023,Active bank erosion is observed at Baligaon Bongaligaon area on the left bank area of 
river Belsiri of Length : 200.00m, Latitude : 26.736022, Longitude: 92.558699 | 0 | (Long - 92.558699, Lat - 
26.736022),  
Dhekiajuli - Kathalu Pathar | As per information received from concern Gaonpradhan of Kathalu Pathar as on 
20/06/2023 that erosion was observed at Kathalu Pathar area of Gorujuli River under the jurisdiction of 
Dhekiajuli Revenue Circle. | 0 | (Long - 26.732099, Lat - 92.533566),  
Chariduar - 1) Rajgarh area,2)Sonaipam Area | 1)As per the WR department active erosion is going on the 
R/Bank of river Jiabharali at Rajgarh area (length 180 m)since 13.06.2023 to till today DTD 20.06.2023, 
Latitude-26.736501, Longitude-92.846335 2) As per the WR department active erosion is going on the R/Bank 
of river Jiabharali at Sonaipam area (length -450 m) since 16.06.2023 to till today DTD 20.06.2023, Latitude -
26.879842, Longitude -92.82512 | 0 | (Long - 0.000000, Lat - 0.000000)",,,,,,,,
,Udalguri,"Khairabari - GHOGAPARA | Due to downpour of rainfall and rise in water level of Khaplang river, the 
boundary wall of the BPF Office located at Ghogapara (Bhergaon) has collapsed due to erosion on 19.06.2023. 
| 5 | (Long - 91.825904, Lat - 26.633794),  
Harisinga - No2 Bholatar | Due to heavy rainfall erosion occurred by River Suklai on 20th June 2023. 
Approximate damage 200meters | 0 | (Long - 91.813500, Lat - 26.811900)",,,,,,,,
Landslide,"District/Sub
-division*",Details,,,,,,,,
,Cachar,"Lakhipur - Jhumtilla, Jirighat | Landslide at Jhumtilla, Jirighat dated 20.06.2023, As reported by Sub-
Divisional Engineer APDCL. | 0 | (Long - 93.107258, Lat - 24.807751)",,,,,,,,
,Dima-Hasao,"Haflong - Sengya Tularam, Lodi, Gunjung, Upper Bagetar | 1. Landslide at Thangmanon Dibragede Village:- 
Sengya Tularam on 20-06-2023:- Lat:- 25.167978 Long:- 93.025078 | 0 | (Long - 0.000000, Lat - 0.000000)",,,,,,,,
,Karimganj,"Nilambazar - vill- Chandrapur, GP- Subashnagar | dated reported on 20/62023, 2 nos of landslide occured at 
vill- Chandrapur at the house of 1) Sadhan Das, S/o- Lt Subudh Das (Kuttcha House) & (2) Monosha Das, 
W/o- Subir Das (Pucca House). both are partially affected as per LM report. | 0 | (Long - 92.484550, Lat - 
24.774954),  
Karimganj - Vill.Ranigram Pt.II , Krishnanagar GP | Landslide Occured at Vill.Ranigram Pt.II , Krishnanagar 
GP on 19/06/2023 .The owner of the house is Abdul Latif S/O Abdul Goni. The house is damaged partially . | 7 
| (Long - 92.329151, Lat - 24.800141),  
Badarpur - West Alekhargool under Anglarbazar GP | Due to incessant rainfall from past few days, a 
landslide incident has taken place on 19-06-23 at about 5:00 PM at Village West Alekhargool resulting a slump 
down of soil is observed in the pucca house of Mastan Uddin, S/O Siraj uddin. No casualty reported. | 0 | (Long 
- 92.546427, Lat - 24.842777)",,,,,,,,
"Urban 
Flood","District/Sub
-division*",Details,,,,,,,,
,Darrang,"Dalgaon - Kharupetia Town (ward no.1,2,3,4,7,8,9 and 11) | As per report received from LM, waterlogging at 
kharupetia town (ward no.1,2,3,4,7,8,9 and 11) under dalgaon revenue circle as on 20-06-2023 | 1500 | (Long - 
92.149805, Lat - 26.519547)",,,,,,,,
,Jorhat,"Jorhat East - 1 no Chengeli Gaon | Artificial Water logging at 1 No Chengeli Gaon at PWD Road (approx. 
245 Meters) due to continuous railfall and insufficient drainage on 19/06/2023 and 20/06/2023 | 0 | (Long - 
94.232583, Lat - 26.772333),  
Jorhat West - Water logging occured at Sastripith and Manikpur area . Date : 20/06/2023 | Due to continuous 
rain Water logging occured at Sastripith and Manikpur area . (approx. 300 Meters) | 30 | (Long - 0.000000, Lat 
- 0.000000)",,,,,,,,
,Kamrup (M),"Dispur - hatigaon, rukminigaon, baghorbari revenue village | Date: 20/06/2023 Water logging at hatigaon, 
wireless, rukminigaon, baghorbari. Roads are inundated. No houses affected | 0 | (Long - 0.000000, Lat - 
0.000000)",,,,,,,,
,Kokrajhar,"Dotma - Fakiragram MB | Due to incessant rainfall, Waterlogging at Various wards under Fakiragram MB, 
dated - 20/06/2023 1. WARD NO.1 2. WARD NO.3 | 520 | (Long - 0.000000, Lat - 0.000000),  
Kokrajhar - Ward no.1 to 10 | DUE TO INCESENT RAINFALL FROM 12.06.2023, WATER LOGGED AT 
KOKRAJHAR URBAN AREA VIDE WARD NO. 1 TO 10, dated- 20/06/2023 | 17852 | (Long - 0.000000, 
Lat - 0.000000)",,,,,,,,
,Nalbari,"Nalbari - Hajo- Nalbari road, collage road, forest office road, debiram h.s to - bslilesha road, gurdon hs to 
barkura road | As per the LM report, these roads are submerged due to rain water dtd 20/06/2023 | 1200 | (Long 
- 0.000000, Lat - 0.000000)",,,,,,,,
"*Bajali, Biswanath, Hojai and Tamulpur are sub-divisions (Independent)",,,,,,,,,,
