0,1,2,3,4,5,6,7,8,9,10
,Biswanath,0,0,0,0,"( Gohpur | 0 ), ( Halem 
| 0 )",,44.00,"( Gohpur | 32.50 ), ( 
Halem | 11.50 )",
,Dhemaji,6652,6263,2944,15859,"( Jonai | 1940 ), ( 
Sissiborgaon | 5554 ), ( 
Gogamukh | 7958 ), ( 
Dhemaji | 407 )",,428.00,"( Jonai | 126.00 ), ( 
Sissiborgaon | 135.00 
), ( Gogamukh | 150.00 
), ( Dhemaji | 17.00 )",
,Jorhat,463,363,138,964,( Teok | 964 ),,76.40,( Teok | 76.40 ),
,Lakhimpur,9451,6915,1711,18077,"( Subansiri | 0 ), ( 
Bihpuria | 493 ), ( 
North Lakhimpur | 
1120 ), ( Kadam | 0 ), ( 
Nowboicha | 16464 )",,520.00,"( Subansiri | 482.50 ), ( 
Bihpuria | 37.50 ), ( 
North Lakhimpur | 
0.00 ), ( Kadam | 0.00 
), ( Nowboicha | 0.00 )",
,Sivasagar,20,10,3,33,( Nazira | 33 ),,0.00,( Nazira | 0.00 ),
,Total,16586,13551,4796,34933,,,1068.40,,
"Relief 
Camps / 
Centres 
Opened","District/Sub
-division*",Total,Relief Camp,,,,Relief Distribution Centres,,,
,Biswanath,4,"0(Gohpur | 0, Halem | 0)",,,,"4(Gohpur | 3, Halem | 1)",,,
,Jorhat,2,0(Teok | 0),,,,2(Teok | 2),,,
,Lakhimpur,10,"0(Bihpuria | 0, North Lakhimpur | 0, Kadam | 
0, Subansiri | 0)",,,,"10(Bihpuria | 4, North Lakhimpur | 1, Kadam | 1, 
Subansiri | 4)",,,
,Sivasagar,1,0(Nazira | 0),,,,1(Nazira | 1),,,
,"Total 
17 
0 
17",,,,,,,,,
"Inmates In 
Relief 
Camps",Nil,,,,,,,,,
"Human 
Lives Lost - 
Confirmed",Nil,,,,,,,,,
"Human 
Lives Lost 
Confirmed - 
Death Type",Nil,,,,,,,,,
"Human 
Lives Lost - 
Missing",Nil,,,,,,,,,
"Human 
Lives Lost 
Missing - 
Type",Nil,,,,,,,,,
"Animals 
Affected","District/Sub
-division*",Total,Big,Small,Poultry,,,,,
,Biswanath,1601,1025,576,0,,,,,
,Dhemaji,6495,2605,1982,1908,,,,,
,Lakhimpur,10172,6646,2966,560,,,,,
,Total,18268,10276,5524,2468,,,,,
"Animals 
Washed 
Away",Nil,,,,,,,,,
"Houses 
Damaged",Nil,,,,,,,,,
"Rescue 
Operation","District/Sub
-division*",Agency,,,"Boats 
Deployed","Person 
Evacuate
d By 
Boats","Animal 
Evacuate
d By 
Boats","Helicopte
rs 
Deployed","Person 
Evacuate
d By 
Helicopte
rs","Medical 
Team 
Deploye
d"
,Lakhimpur,,,,0,0,0,0,0,2
,Total,,,,0,0,0,0,0,2
"Relief 
Distributed","District/Sub
-division*","Rice 
(in Q)","Dal 
(in Q)","Salt (in 
Q)","M. Oil (in 
L)","Cattle 
Feed - 
Green 
Fooder 
(in Q)","Cattle 
Feed - 
Wheat 
Bran (in 
Q)",Cattle Feed - Rice Bran (in Q),,
,Biswanath,0.00,0.00,0.00,0.00,0.00,12.25,53.00,,
,Lakhimpur,12.49,2.22,0.66,66.00,0.00,0.00,236.60,,
,Sivasagar,0.58,0.09,0.03,0.00,0.00,0.00,0.00,,
,Total,13.07,2.31,0.69,66.00,0.00,12.25,289.60,,
"Relief 
Distributed 
Others","District/Sub
-division*","Baby Food 
Liquid",,Baby Food Solid,,Others,,,,
,Biswanath,0.00-Q,,0.00-Q,,,,,,
,Jorhat,0.00-Q,,0.00-Q,,"Chira-300.00-Kg; Jaggery-60.00-Kg; Biscuit-300.00-Pkt; 
Water -300.00-L",,,,
,Lakhimpur,0.00-Q,,"210.00-Pkt, 0.00-Q",,"Sanitary pad-180.00-Pkt; 0-0.00-Q; Concentrated Cattle Feed-
30.00-Q",,,,
,Sivasagar,0.00-Q,,0.00-Q,,0-0.00-Q,,,,
"Infrastructur
e Damaged - 
Embankmen
t Breached","District/Sub
-division*","Numbe
r",Details,,,,,,,
,Jorhat,1,"Teok - Right ring bund of river Teok | Dakhin Dulia Gaon | Aprrox Length= 10 Feets, Date= 09-
07-2023 | (Long - 94.398732, Lat - 26.840768, Dept - P&RD)",,,,,,,
,Total,1,,,,,,,,
"Infrastructur
e Damaged - 
Embankmen
ts Affected",Nil,,,,,,,,,
"Infrastructur
e Damaged - 
Road","District/Sub
-division*","Numbe
r",Details,,,,,,,
,Jorhat,2,"Teok - Dulia Chuk Road | Dakhin Dulia Gaon | Damaged Length= 200 M, Report Date= 08-07-
2023 | (Long - 94.389486, Lat - 26.846277, Dept - PWD (Roads)),  
Uttar Dulia Road | Uttar Dulia Gaon | Damaged Length= 100 M, Report Date= 08-07-2023 | (Long",,,,,,,
,,,"- 94.386537, Lat - 26.850410, Dept - PWD (Roads))",,,,,,,
,Lakhimpur,2,"Bihpuria - Baligaon -Joriguri Road | Ch 150.00m | Breach and erosion of road embankment 
occurred for a length of 40.00 m on 09/07/2023 as reported by AEE, PWRD, Nowboicha TRSD. 
Immediate restoration works undertaken. | (Long - 93.905500, Lat - 27.141300, Dept - PWD 
(Roads)),  
Nowboicha - Pahumora Pakania Road | Ahomoni | Pahumora Pakania Road Submerged, Shoulder 
damaged and BT Surface damaged from CH:9700.00 M to CH:14000.00 M with an average depth 
of water 30 CM due to flood water of Singra River. As reported by PWD (Roads) Nowboicha on 
09.07.2023 | (Long - 0.000000, Lat - 0.000000, Dept - PWD (Roads))",,,,,,,
,Total,4,,,,,,,,
"Infrastructur
e Damaged - 
Bridge",Nil,,,,,,,,,
"Infrastructur
e Damaged - 
Wildlife",Nil,,,,,,,,,
"Infrastructur
e Damaged - 
Others","District/Sub
-division*",Other Details,,,,,,,,
,Lakhimpur,"Bihpuria - Fisheries/Pond | Fishery overflow report as submitted by FDO, Karunabari Circle on 09/07/2023 
are- (1) Fatehpur-60nos. (15 ha), (2)Ahmedpur Block-40 nos. (12 ha), (3)Kutubpur-45 nos. (8 ha), 
(4)Daulatpur-120 nos. (14 ha) approx. ,  
Nowboicha - Protection Bundh Damaged | Pabha River Protection Bundh breached at Boloma (Approx. 40 
Mtr.). As reported by BDO, Nowboicha Dev. Block on 09.07.2023,  
Protection Bundh Damaged | Singra River protection bund (Ghura kata Bund) breached near Pandhowa RCC 
Bridge (Approx. 25 Mtr.). As reported by BDO, Nowboicha Dev. Block on 09.07.2023,  
Fisheries/Pond | 350 Nos. Ponds inundated due to flood water of Singra River. Total Area- 112 Hect. As 
reported by FDO, Nowboicha on 09.07.2023",,,,,,,,
Erosion,"District/Sub
-division*",Details,,,,,,,,
,Charaideo,"Sonari - Borahi Kachari Gaon | Due to heavy rainfall in Hilly areas immediate measures to be taken for 
restoration of erosion at Borahi Kachari Gaon in Desang left bank approx 300 meter dated 09.07.2023 | 0 | 
(Long - 94.989082, Lat - 27.060676)",,,,,,,,
,Dhubri,"Dhubri - Takimari | Erosion is going on (by the river Brahmaputra) at village Takimari As per the field 
verification w.e.f 03/07/23 to 08/07/23 no population has been affected till now (total area =10Bigha-3Katha-
18Lessa) | 0 | (Long - 89.836719, Lat - 25.950076)",,,,,,,,
,Goalpara,"Matia - Baladmari Char Pt-III | Bank erosion of Brahmaputra river: Length of erosion = 300 m & Depth of 
erosion = 1.00 m as reported by Water Resources Department, Goalpara on 08/07/2023 | 0 | (Long - 
90.680319, Lat - 26.148541)",,,,,,,,
Landslide,Nil,,,,,,,,,
Urban Flood,Nil,,,,,,,,,
"*Bajali, Biswanath, Hojai and Tamulpur are sub-divisions (Independent)",,,,,,,,,,
