0,1,2,3,4,5,6,7,8,9,10
,,"on 28/06/2023.,  
Irrigation Canal/Scheme Damaged | Formation of Breaches at Ch 8030 m ( for a length of 7 m) of Branch 
canal 1 (Both Side) at Kaldiya F.I.S. Damage of Earthen branch canal 1 (R/S) for a length of 7 m, Saderi, Lat-
26.564593, Long- 91.17423. . This report is received from Executive Engineer, Tihu Division, Irrigation, Tihu 
on 28/06/2023.,  
Irrigation Canal/Scheme Damaged | Formation of Breaches Canal Embankment at ch. 7800.00M , ch. 
7200.00m, Ch. 9200.00 m,9600.00 m, 10081.00 m, 10607.00 m, 10547.00 m at BC-1 of Kaldiya FIS. 
Settlement of Earthen canal at various breaches of branch canal 1 of Kaldiya FIS, Saderi, Lat- 26.580739, 
Long- 91.174557. This report is received from Executive Engineer, Tihu Division, Irrigation, Tihu on 
28/06/2023.,  
Irrigation Canal/Scheme Damaged | Damage of Water Course (Brick lined) at Chainage 10547.00 M (L/S) of 
Branch canal 1 of Kaldiya FIS. Damage of water course at BC-1 of Kaldiya FIS(Wall and Bed), ""Badankuchi, 
Lat-26.556884, Long-91.177058"".This report is received from Executive Engineer, Tihu Division, Irrigation, 
Tihu on 28/06/2023.,  
Irrigation Canal/Scheme Damaged | Damage of Water Course (Brick lined) at Chainage 10532.00 M (R/S) of 
Branch canal 1 of Kaldiya FIS. Damage of water course at BC-1 of Kaldiya FIS (Wall and Bed), ""Badankuchi, 
Lat- 26.556948, Long-91.176322"". This report is received from Executive Engineer, Tihu Division, Irrigation, 
Tihu on 28/06/2023.,  
Irrigation Canal/Scheme Damaged | Damage of Canal Regulator gate no1, gate no 2 and gate 4 of kaldiya FIS. 
Damage of guide channel, rubber seal, shutter assembly and guide ruller of different canal regulator gates of 
Kaldiya FIS. ""Rihabari, Nityanandya, ""Rihabari, Nityanandya Lat-26.599615, Long-91.198868, Lat- 
26.606168, Long-91.204768, Lat- 26.606256, Long-91.198758"". This report is received from Executive 
Engineer, Tihu Division, Irrigation, Tihu on 28/06/2023.,  
Irrigation Canal/Scheme Damaged | Damage of Water Course (Brick lined) at Chainage 762.00 M of Branch 
canal 2 of Kaldiya FIS. Damage of water course at BC-2 of Kaldiya FIS(Wall and Bed), ""Doisingri, Lat-
26.598690, Long-91.197790"". This report is received from Executive Engineer, Tihu Division, Irrigation, Tihu 
on 28/06/2023.,  
Irrigation Canal/Scheme Damaged | Damage of Water Course (Brick lined) at Chainage 745.00 M of Branch 
canal 2 of Kaldiya FIS. Damage of water course at BC-2 of Kaldiya FIS (Wall and Bed), ""Doisingri , Lat-
26.595325, Long-91.201421"". This report is received from Executive Engineer, Tihu Division, Irrigation, Tihu 
on 28/06/2023.,  
Irrigation Canal/Scheme Damaged | Formation of Breaches at Ch 1084 m ( for a length of 12 m) of Main canal 
(One Side) at Kaldiya F.I.S . Damage of Earthen Main canal for a length of 12 m, Chakla , Lat- 26.515500, 
Long- 91.221187. This report is received from Executive Engineer, Tihu Division, Irrigation, Tihu on 
28/06/2023.,  
Irrigation Canal/Scheme Damaged | Breaches at Ch 1900 m to 2000 m of Branch canal 2 (Both Side) at 
Kaldiya F.I.S . Damage of Earthen branch canal 2 (both side) , ""Doisingri Lat-26.598328, Long-91.197284"". 
This report is received from Executive Engineer, Tihu Division, Irrigation, Tihu on 28/06/2023.,  
Irrigation Canal/Scheme Damaged | Damage of Water Course (Brick lined) at Chainage 3270.00 M of Branch 
canal 3 of Kaldiya FIS. Damage of water course at BC-3 of Kaldiya FIS(Wall and Bed), ""Panbari , Lat-
26.558195, Long-91.19588"". This report is received from Executive Engineer, Tihu Division, Irrigation, Tihu 
on 28/06/2023.,  
Irrigation Canal/Scheme Damaged | Formation of Breaches at BC-4 at chainage at 5000.00 m of kaldiya FIS. 
Damage of Earthen branch canal 4 (right side) , ""Panbari Lat-26.551793, Long-91.204705"". This report is 
received from Executive Engineer, Tihu Division, Irrigation, Tihu on 28/06/2023.,  
Irrigation Canal/Scheme Damaged | Formation of Breaches at Ch. 220.00 m embankment (R/S) of BC -3 of 
Kaldiya FIS. Damage of Earthen branch canal embankment , ""Rihabari Lat- 26.573715, Long-91.203419"". 
This report is received from Executive Engineer, Tihu Division, Irrigation, Tihu on 28/06/2023.,  
Irrigation Canal/Scheme Damaged | Formation of Breaches at ch 7372.00m , ch.10600.00m,ch. 9700.00m of 
main canal of kaldiya FIS. Damage of Earthen Main canal embankment., ""Doisingri Lat-26.595325, Long-
91.201421"". This report is received from Executive Engineer, Tihu Division, Irrigation, Tihu on 28/06/2023.,  
Irrigation Canal/Scheme Damaged | Damage of Brick Canal (L/S) of Bajali ELIS (Bichankuchi Point) , 
Damage of Brick Canal wall and bed, ""Bichankuchi ,Lat-26.536961, Long-91.222291"". This report is received 
from Executive Engineer, Tihu Division, Irrigation, Tihu on 28/06/2023.,  
Irrigation Canal/Scheme Damaged | ""Damage of Brick Canal of Bajali ELIS (Nityananda point 1). Damage of 
Brick Canal wall and bed. Nityananda, Lat-26.558001, Long-91.215498. This report is received from 
Executive Engineer, Tihu Division, Irrigation, Tihu on 28/06/2023.,  
Irrigation Canal/Scheme Damaged | Brick Canal of Bajali ELIS (nityananda point no 3). Damage of Brick 
Canal wall and bed, Nityananda, Lat-26.541658, Long-91.213184. This report is received from Executive 
Engineer, Tihu Division, Irrigation, Tihu on 28/06/2023.,  
Irrigation Canal/Scheme Damaged | ""Damage of Brick Canal of Bajali ELIS (kuwara point). Damage of Brick 
Canal wall and bed, kuwara, Lat-26.523904, Long-91.229141. This report is received from Executive 
Engineer, Tihu Division, Irrigation, Tihu on 28/06/2023.,  
Irrigation Canal/Scheme Damaged | ""Brick Canal of Bajali ELIS (patacharkuchi point). Damage of canal bed 
and brick wall, patacharkuchi chakla Lat-26.519442, Long-91.2287. This report is received from Executive 
Engineer, Tihu Division, Irrigation, Tihu on 28/06/2023.,  
Irrigation Canal/Scheme Damaged | Damage of Brick Canal (L/S) of Bajali ELIS (Choudhurypara Point) . 
Damage of Brick Canal wall and bed, ""Choudhurypara Lat-26.532654, Long-91.22454"". This report is 
received from Executive Engineer, Tihu Division, Irrigation, Tihu on 28/06/2023.,",,,,,,,,
,,"Irrigation Canal/Scheme Damaged | Damage of Main Canal at Ch. 2010.00 m of Namati ELIS . Damage of 
Brick Canal wall and bed, ""Namati, Lat-26.522915, Long-91.252802"". This report is received from Executive 
Engineer, Tihu Division, Irrigation, Tihu on 28/06/2023.,  
Irrigation Canal/Scheme Damaged | Damage of Main Canal at Ch. 1757.00m of Namati ELIS. Damage of 
Brick Canal wall and bed., ""Namati, Lat-26.523665, Long-91.252836"". This report is received from Executive 
Engineer, Tihu Division, Irrigation, Tihu on 28/06/2023.,  
Irrigation Canal/Scheme Damaged | Damage of Main Canal at Ch. 510.00 m of Namati ELIS . Damage of 
Brick Canal wall and bed, ""Namati, Lat-26.53413, Long-91.250745"". This report is received from Executive 
Engineer, Tihu Division, Irrigation, Tihu on 28/06/2023.,  
Irrigation Canal/Scheme Damaged | Damage of Water Course (Brick lined) at Chainage 390.00.00 M of 
Branch canal of Namati ELIS. Damage of Brick Canal wall and bed, ""Namati Lat-26.536175, Long-
91.248164"". This report is received from Executive Engineer, Tihu Division, Irrigation, Tihu on 28/06/2023.,  
Irrigation Canal/Scheme Damaged | Damage of Brick Canal at Tihu Dekhata DTWIS. Damage of canal bed 
and brick wall, ""Tihu Dehkhata, Lat- 26.454168, Long-91.222997. This report is received from Executive 
Engineer, Tihu Division, Irrigation, Tihu on 28/06/2023.,  
Irrigation Canal/Scheme Damaged | Damage of suction pipe and brick lined canal at Bajali extension 
ELIS(Pipla Point). damage of 2 no.s of suction pipe and canal bed., ""Pipla, Lat-26.573778, Long-91.224609 . 
This report is received from Executive Engineer, Tihu Division, Irrigation, Tihu on 28/06/2023.,  
Irrigation Canal/Scheme Damaged | Erosion by kaldiya river at scheme area of Bajali Extension ELIS ( 
Kaharpara Point). Erosion of river bank at pump house area, ""Kaharpara ,Lat-26.564093, Long-91.210907. 
This report is received from Executive Engineer, Tihu Division, Irrigation, Tihu on 28/06/2023.,  
Irrigation Canal/Scheme Damaged | Damage of brick lined canal at Bajali extension ELIS(kaharpara Point). 
Damage of Brick Canal wall (both side) and bed, ""Kaharpara Lat-26.563574, Long-91.211424"". This report is 
received from Executive Engineer, Tihu Division, Irrigation, Tihu on 28/06/2023.,  
Irrigation Canal/Scheme Damaged | Damage of Brick Canal of Makhibaha DTWIS . Damage of Brick Canal 
wall and bed, ""Makhibaha , Lat-26.44411921, Long-91.25769015. This report is received from Executive 
Engineer, Tihu Division, Irrigation, Tihu on 28/06/2023.,  
Irrigation Canal/Scheme Damaged | Damage of main canal at ch 450.00 m at Bairagi point under Barpeta 
ELIS. Damage of Brick Canal wall and bed, ""Bairegi , Lat-26.488294, Long-91.251086. This report is 
received from Executive Engineer, Tihu Division, Irrigation, Tihu on 28/06/2023.,  
Irrigation Canal/Scheme Damaged | Damage of Brick Canal (Both Side) of Chaibari ELIS. Damage of Brick 
Canal wall and bed, ""Chaibari, Lat- 26.607466, Long-91.2197756. This report is received from Executive 
Engineer, Tihu Division, Irrigation, Tihu on 28/06/2023.,  
Irrigation Canal/Scheme Damaged | Damage of earthen canal along with CD repairing at Bamakhata DTWIS. 
Damage of earthen canal and Cross Drainage works, Bamakhata Lat-26.527041, Long-91.182308. This report 
is received from Executive Engineer, Tihu Division, Irrigation, Tihu on 28/06/2023.",,,,,,,,
,Barpeta,"Baghbar - Culvert Approach Road Damaged | 1. As per report received from PWD roads dept on 28/06/23, 
due to continuous heav rainfall a HP culvert 3/1 at Gajia to Gobindapur road, surface and both side approach 
damaged from 2250m to 2270m(Length-20m, R/F-6m, Slope Ht-2m). Location coordinates- 26.411477, 
90.97445. Damage occurred on 25/06/23.,  
Culvert Damaged | 1. As per report received from PWD roads dept on 28/06/23, due to continuous heav 
rainfall a HP culvert 2/1 at Gajia to Kadong road, both side slope damaged from 1490m to 1500m(Length-
10m, Slope width-1.5m, Slope Ht-2.50m). Location coordinates- 26.31898, 90.93191..",,,,,,,,
,Goalpara,"Dudhnoi - Irrigation Canal/Scheme Damaged | As per report submitted by Irrigation department, Kornoi 
RBMC earthen canal damaged at chainage 780 m, around 10 m on left side, around 3m each at 2 points on 
right side at Rowmari Pt. II on 28/06/2023 till date 29.06.2023, Lat. 25.942953 Long. 90.908503",,,,,,,,
,Kamrup,"Boko - Irrigation Canal/Scheme Damaged | Damage of canal slope at Nampathar FIS (Approx length- 10 m). 
Reported by AEE, Irrigation, Boko Sub-Division. Date- 28.06.2023. Co-ordinates- 25.914011, 91.114251 .,  
Irrigation Canal/Scheme Damaged | Embankment erosion at Nampathar FIS (Approx length- 6 m). Reported 
by AEE, Irrigation, Boko Sub-Division. Date- 28.06.2023. Co-ordinates- 25.912411, 91.112348 .,  
Irrigation Canal/Scheme Damaged | Embankment erosion and damage to canal slope at Nampathar FIS 
(Approx length- 5 m). Reported by AEE, Irrigation, Boko Sub-Division. Date- 28.06.2023. Co-ordinates- 
25.91396, 91.114286 .",,,,,,,,
,Kokrajhar,"Gossaigaon - Irrigation Canal/Scheme Damaged | As per reported by AEE, Gossaigaon Sub Division 
(Irrigation) Gossaigaon on 26.06.2023 but report received at Circle Office on 28.06.2023 due to heavy rain 
Damaged Main Canal=100 Mtrs, Embankment= 50.00 Mtrs (FIS) at Village Dhauliguri,  
Irrigation Canal/Scheme Damaged | As per reported by AEE, Gossaigaon Sub Division (Irrigation) 
Gossaigaon on 26.06.2023 but report received at Circle Office on 28.06.2023 due to heavy rain Damaged 
Canal Embankment= 20 Mtrs (FIS) at Mandaria Forest Village,  
Irrigation Canal/Scheme Damaged | As per reported by AEE, Gossaigaon Sub Division (Irrigation) 
Gossaigaon on 26.06.2023 but report received at Circle Office on 28.06.2023 due to heavy rain Damaged L/S 
guide Bund= 20 Mtrs (FIS) at Village Nepalpara,  
Irrigation Canal/Scheme Damaged | As per reported by AEE, Gossaigaon Sub Division (Irrigation) 
Gossaigaon on 26.06.2023 but report received at Circle Office on 28.06.2023 due to heavy rain Damaged 
Main Canals, in four places, 60.00 Mtrs (FIS) at Village Malaguri, Oxiguri, Haraputa,  
Irrigation Canal/Scheme Damaged | As per reported by AEE, Gossaigaon Sub Division (Irrigation) 
Gossaigaon on 26.06.2023 but report received at Circle Office on 28.06.2023 due to heavy rain Damaged D/S, 
L/S Guide Bund (FIS) at Kumtola Forest Village",,,,,,,,
,Tamulpur,"Goreswar - Power Dept. Conductors | As per report received from SDE APDCL Rangia ESD-1, 0.5 Km",,,,,,,,
,,"conductor at village Niz Jhargaon, 0.2km conductor at village No.3 Goreswar , 0.2 Km Conductor at village 
Baghdoba and 0.35 km conductor at village Betagaon was damaged . Report received on 28/06/2023.,  
Power Dept. Poles | As per report received from SDE APDCL Rangia ESD- 1, 3 No. HT Pole at village Niz 
Jhargaon, 1 No. HT pole at village Betagaon, 1 No. LT Pole at Village No.3 Goreswar and 1 No. Lt pole at 
village Baghdoba was damaged. Report received on dated 28/06/2023.",,,,,,,,
Erosion,"District/Sub
-division*",Details,,,,,,,,
,Nalbari,"Barbhag - Dhaniagog | Erosion at Dhaniagog (Ch.28th KM) L/B of river Pagladia embankment, length :150 
m Approx. reported by E.E Nalbari W.R division, Nalbari Dated : 29/06/2023 | 15000 | (Long - 26.395328, 
Lat - 91.483206),  
Nalbari - Barmurikona | Erosion at R/B of Pagladia at 25 th km Barmurikona area. As per the report received 
from Water Resource Department erosion takes place at Barmurikona Pagaldia R/B dated : 29/06/2023 | 0 | 
(Long - 26.406025, Lat - 91.475978)",,,,,,,,
,Sonitpur,"Thelamara - Baligaon Bangaligaon | Date-29/06/2023, As reported by Tezpur Water Resource Tezpur 
Division on 29/06/2023 Bank erosion is observed at Baligaon Bongaligaon area on the left bank area of river 
Belsiri,Length = 200.00m, Latitude : 26.736022, Longitude: 92.558699 | 0 | (Long - 92.558699, Lat - 
26.736022)",,,,,,,,
,Tinsukia,"Doomdooma - Hatighuli | A fresh River Bank Erosion is being observed at Hatighuli on the left bank of river 
Brahmaputra since 26/06/2023 till 29/06/2023.As per information received from WR department official the 
affected stretch is about 200 m in length. | 0 | (Long - 95.537916, Lat - 27.755222)",,,,,,,,
Landslide,"District/Sub
-division*",Details,,,,,,,,
,Kamrup,"Palashbari - Joramuhuria Khokhapara Road | Landslides on Joramuhuria Khokhapara Road at Ch 6500m and 
Ch 6515m under PWD, Mirza at reported by PWD, Mirza Sub-division on 28/6/2023 | 0 | (Long - 91.431538, 
Lat - 25.892208)",,,,,,,,
Urban Flood,Nil,,,,,,,,,
"*Bajali, Biswanath, Hojai and Tamulpur are sub-divisions (Independent)",,,,,,,,,,
