0,1,2,3,4,5,6,7,8,9,10
,Kokrajhar,2.34,0.23,0.07,6.78,0.00,0.00,0.00,,
,Total,2.34,0.23,0.07,6.78,0.00,0.00,0.00,,
"Relief 
Distributed 
Others","District/Sub
-division*","Baby Food 
Liquid",,Baby Food Solid,,Others,,,,
,Kokrajhar,0.00-Q,,0.00-Q,,"CANDLE-29.00-Pkt; MATCH BOX-29.00-Pkt; M. COIL-
29.00-Pkt",,,,
"Infrastructur
e Damaged - 
Embankmen
t Breached",Nil,,,,,,,,,
"Infrastructur
e Damaged - 
Embankmen
ts Affected",Nil,,,,,,,,,
"Infrastructur
e Damaged - 
Road","District/Sub
-division*","Numbe
r",Details,,,,,,,
,Dhubri,4,"Agamoni - SIDE BERM & SIDE SLOPES DAMAGED ON ROAD FROM NH31 TO KALDOBA 
PART III ROAD AT 1ST KM (.) LONGITUTE : 89.731494 & LATITUDE : 26.191224 (.) | 
LONGITUTE : 89.731494 & LATITUDE : 26.191224 (.) | 12/06/2023-26/06/2023 | (Long - 
89.731494, Lat - 26.191224, Dept - PWD (Roads)),  
SIDE BERM & SIDE SLOPES DAMAGED ON ROAD FROM PK ROAD AT AGOMANI 
CIRCLE OFFICE TO PROGOTI COLLEGE ROAD AT 2ND KM (.) LONGITUTE : 89.755332 
& LATITUDE : 26.191724 (.) | LONGITUTE : 89.755332 & LATITUDE : 26.191724 (.) | 
12/06/2023-26/06/2023 | (Long - 89.755332, Lat - 26.191724, Dept - PWD (Roads)),  
  SIDE BERM & SIDE SLOPES DAMAGED ON ROAD FROM NH17 TO MOISA PT II ROAD",,,,,,,
,,,"AT 1ST KM (.) LONGITUTE : 89.790894 & LATITUDE : 26.183126 (.) | LONGITUTE : 
89.790894 & LATITUDE : 26.183126 (.) | 12/06/2023-26/06/2023 | (Long - 89.790894, Lat - 
26.183126, Dept - PWD (Roads)),  
SIDE BERM DAMAGED ON KALDOBA SINDURAI ROAD TO TALLI PT-I PABORCHARA 
ROAD AT 3RD KM (.)(.) LONGITUTE : 89.77081 & LATITUDE : 26.181047 (.) | LONGITUTE 
: 89.77081 & LATITUDE : 26.181047 (.) | 12/06/2023-26/06/2023 | (Long - 89.770810, Lat - 
26.181047, Dept - PWD (Roads))",,,,,,,
,Karimganj,2,"Karimganj - Dasgram Nayabazar Road | Dasgram | due to incessant rains from the last few days, 
the above road is damaged partially at various stretches (The side berm & road surface is eroded & 
some stretches are washed out ) at CH 500.00M to CH 600.00M. The report was submitted by Asst. 
Executive Engineer P.W.R.D, Karimganj North Territorial Road Sub-Division on 22/06/2023. | 
(Long - 92.272301, Lat - 24.857117, Dept - PWD (Roads)),  
Nilmoni Road | Nilmoni Road | due to incessant rains from the last few days, the above road is 
damaged partially at various stretches (Hard crust damaged ) at CH 00.00M to CH 900.00M. The 
report was submitted by Asst. Executive Engineer P.W.R.D,Karimganj North Territorial Road Sub-
Division on 22/06/2023 . | (Long - 92.359255, Lat - 24.873270, Dept - PWD (Roads))",,,,,,,
,Kokrajhar,1,"Kokrajhar - Kashiguri FV Road | Kashiguri | As reported by BDO Kokrajhar Dev. Block, Titaguri 
on 03.07.2023, A road has been damaged approx. 10mtr. at Kashiguri FV, Patgaon VCDC | (Long - 
0.000000, Lat - 0.000000, Dept - PWD (Roads))",,,,,,,
,Nalbari,6,"Paschim Nalbari - Gadira SC Supa road | Gadira | Eroded. Information received from PWD (R) 
department via WT message on 26/06/2023 | (Long - 0.000000, Lat - 0.000000, Dept - PWD 
(Roads)),  
Purni to Barpit road | Nadala | Temporary restoration. Information received from PWD (R) 
department via WT message on 26/06/2023 | (Long - 0.000000, Lat - 0.000000, Dept - PWD 
(Roads)),  
Kharsitha to Madhupur Road | Kharsitha | Temporary restoration. Information received from PWD 
(R) department via WT message on 26/06/2023 | (Long - 0.000000, Lat - 0.000000, Dept - PWD 
(Roads)),  
Package No. 185 Ch 1480 M to 2480 M | Paschim Nalbari | Scarified stetch. Information received 
from PWD (R) department via WT message on 23/06/2023 | (Long - 0.000000, Lat - 0.000000, 
Dept - PWD (Roads)),  
Sahpur Kharjara Road PMGSY No. AS-20-200 | Sahpur | Submerged due to flood water. 
Information received from PWD (R) department via WT message on 23/06/2023 | (Long - 
0.000000, Lat - 0.000000, Dept - PWD (Roads)),  
PMGSY AS20-169 | Paschim Nalbari | Submerged and side berm eroded and hard crust damaged. 
Information received from PWD (R) department via WT message on 23/06/2023 | (Long - 
0.000000, Lat - 0.000000, Dept - PWD (Roads))",,,,,,,
,Sonitpur,1,"Thelamara - Potiapukhuri to Amguri road at CH-3500 mt. | Potiapukhuri | Date-03/07/2023, As 
reported by PWD, Barchalla Territorial Road Sub-Division on 03/07/2023 a Culvert has been 
damaged in Potiapukhuri to Amguri road at CH- 3500 MT. | (Long - 0.000000, Lat - 0.000000, 
Dept - PWD (Roads))",,,,,,,
,Total,14,,,,,,,,
"Infrastructur
e Damaged - 
Bridge",Nil,,,,,,,,,
"Infrastructur
e Damaged - 
Wildlife",Nil,,,,,,,,,
"Infrastructur
e Damaged - 
Others","District/Sub
-division*",Other Details,,,,,,,,
,Baksa,"Baska - Irrigation Canal/Scheme Damaged | Damage of Earthen main canal of Moradiya FIS frm ch.4000.00 
m to 5200.00m. Date: 2/07/2023, Coordinate: 26.623633, 91.237523,  
Irrigation Canal/Scheme Damaged | Damage of wall and bed of Water course (Brick lined) at chainage 
6520.00m of main canal of Moradia FIS. Date: 2/07/2023, Coordinate: 26.636012, 91.295875,  
Irrigation Canal/Scheme Damaged | Damage of wall and bed of Water course (Brick lined) at chainage 
6700.00m of main canal of Moradia FIS. Date: 2/07/2023, Coordinate: 26.615874, 91.239928,  
Irrigation Canal/Scheme Damaged | Damage of guide channel, rubber seal, shutter assembly and guide ruller 
at different canal regulator gates of Kaldia FIS. Damage of Canal Regulator gate no 1., gate no 2, gate no 3 
and gate no 4 of Moradiya FIS. Date: 2/07/2023, Coordinate: 26.623633, 91.237523,  
Jalah - Power Dept. Poles | As per report received from APDCL Pathsala 1 nos 11 kv HT pole has been 
damaged on 02-07-2023 Village:- Bhebla. Lat:-26.648306, long:-91.239026.",,,,,,,,
,Dhubri,"Agamoni - Bridge Approach Road Damaged | BRIDGE APPROACHES DAMAGED OF RCC BR. NO. 1/1 
ON PK ROAD AT AGOMANI CIRCLE OFFICE TO PROGOTI COLLEGE ROAD AT 1ST KM (.) 
LONGITUTE : 89.733674 & LATITUDE : 26.210309 (.) 12/06/2023-26/06/2023",,,,,,,,
,Goalpara,"Dudhnoi - Irrigation Canal/Scheme Damaged | As per report received from Irrigation department, left side of 
earthen canal at Khekreng FIS damaged by 4 m in length, 5 in width and 3 m in height in Damra Patpara due 
to heavy rainfall on 03.07.2023 Lat. 25.939993 Long. 90.772603",,,,,,,,
,Kamrup,Boko - Irrigation Canal/Scheme Damaged | Damage of earthen canal up to a length of 30m (approx.) at Singua,,,,,,,,
,,"FIS, approach of syphon has been damaged, embankment in downstream has been eroded at multiple points. 
Reported by AEE, Irrigation, Boko Sub-Division. Date: 03/07/2023. Co-ordinates- 25.977098, 91.109091; 
25.950391, 91.101941; 25.950502, 91.10202; 25.951516, 91.099848; 25.940436, 91.112993 .",,,,,,,,
,Udalguri,"Khairabari - Irrigation Canal/Scheme Damaged | As reported by the department, due to continuous downpour 
occurred since the 3rd week of June 2023, the guide bundh embankment of ANGAR BUNDH FIS was 
damaged on 01.07.2023. Lat- 26.644304 Long-91.91.84214 ,  
Harisinga - Culvert Damaged | Due to incessant heavy rainfall for last few days Tenkibasti SSB camp to 
Ghopakona Village at 3cell RCC culvert damage on 02.07.2023. Lat:26.82339 Long:91.7790",,,,,,,,
Erosion,"District/Sub
-division*",Details,,,,,,,,
,Biswanath,"Halem - Paken | River Brahmaputra 1) Mild bank erosion is observed at Paken area of B-dyke from Jamuguri 
to Kharoi outfall. Length = 10m, report on 3/7/2023 | 0 | (Long - 93.628300, Lat - 26.801150)",,,,,,,,
,Bongaigaon,"Srijangram - Santoshpur Pt-II | Dated- 3/07/2023 due to the ongoing erosion at Santoshpur PT-II, 11 no of 
houses have been damaged. | 40 | (Long - 90.748839, Lat - 26.315308)",,,,,,,,
,Dibrugarh,"Dibrugarh West - Jhanjimukh Gaon | As per report from Water Resources Department due to the rising water 
level of river Buridehing. Bank damage approx. 20 mtr. occurred at Jhanjimukh Gaon on 03-07-2023. | 0 | 
(Long - 27.154300, Lat - 94.435200)",,,,,,,,
,Kamrup,"Kamalpur - Bardekpar area on R/B of Puthimari Embankment. | Active erosion found at Bardekpar of about 
50m on R/B of Puthimari Embankment. Reported by Rangia WR Sub-Division on 02.07.2023. | 0 | (Long - 
91.385400, Lat - 26.192500)",,,,,,,,
,Kokrajhar,"(Kokrajhar) At District - 1. Mainaopur, 2. Fakiragram Samshanghat, 3. Dawangutua, 4. Bagdugra, 5. 
Bholarkhash, 6. Majadabri | 1. As per reported by EE Kokrajhar WR Division on 03.07.2023, River bank 
erosion observed at village Mainaopur on L/B of River Samukha (Reach Length-200.00M) 2. As per reported 
by EE Kokrajhar WR Division on 03.07.2023, River bank erosion observed at village Fakiragram 
Samshanghat Area on R/B of river Hel. 3. As per reported by EE Kokrajhar WR Division on 03.07.2023, 
River bank erosion observed at village Dawangutua on L/B of River Hel. 4. As per reported by EE Kokrajhar 
WR Division on 03.07.2023, River bank erosion observed at village Bagdugra on L/B of River Sankosh 
(Reach Length 950.00M). 5. As per reported by EE Kokrajhar WR Division on 03.07.2023, River bank 
erosion observed at village Bholarkhash on R/B of River Gongadhar (Reach Length 500.00M) 6. As per 
reported by EE Kokrajhar WR Division on 03.07.2023, River bank erosion observed at village Majadabri ME 
School U/S & D/S of River on L/B (Reach Length 300.00M). | 0 | (Long - 0.000000, Lat - 0.000000)",,,,,,,,
,Nalbari,"Tihu - Agribundh,Tihu Nadi | As per GP report ,one erosion occurred at Agribundh of Tihu Nadi near the 
house of Jiten Kalita ,Nizkhana village (Nizkhana bridge to Bhadrabhitha),length approx 20 mts. Date of 
Occurance 03/07/2023. | 0 | (Long - 0.000000, Lat - 0.000000)",,,,,,,,
,Sonitpur,"Dhekiajuli - Gadhajuli T.E | As per information received from Executive Engineer, Tezpur Water Resource 
Division as on 03/07/2023 that Heavy erosion is going on near Gadhajuli T.E of river Gadhajuli. | 0 | (Long - 
92.456134, Lat - 26.809176),  
Thelamara - Baligaon Bongaligaon | Date-03/07/2023, As reported by Tezpur Water Resource Tezpur 
Division on 03/07/2023 Bank erosion is observed at Baligaon Bongaligaon area on the left bank area of river 
Belsiri,Length = 200.00m, Latitude : 26.736022, Longitude: 92.558699 | 0 | (Long - 92.558699, Lat - 
26.736022)",,,,,,,,
Landslide,Nil,,,,,,,,,
Urban Flood,Nil,,,,,,,,,
"*Bajali, Biswanath, Hojai and Tamulpur are sub-divisions (Independent)",,,,,,,,,,
