0,1,2,3,4,5,6,7,8,9,10
,Dibrugarh,17,"( Chabua | 6 ), ( Moran | 3 ), ( Dibrugarh East | 3 ), ( Dibrugarh West | 5 )",,,,,,,
,Kokrajhar,5,"( Dotma | 1 ), ( Gossaigaon | 4 )",,,,,,,
,Majuli,19,( Majuli | 19 ),,,,,,,
,Nalbari,1,( Tihu | 1 ),,,,,,,
,Tamulpur,1,( Tamulpur | 1 ),,,,,,,
,Tinsukia,1,( Sadiya | 1 ),,,,,,,
,Total,179,,,,,,,,
"Population 
And Crop 
Area 
Affected","District/Sub
-division*",Male,"Femal
e","Childre
n","Total 
Populatio
n",Population Details,"Crop 
Area ( in 
Hect. )",Crop Area Details,,
,Biswanath,0,0,0,0,( Halem | 0 ),196.00,( Halem | 196.00 ),,
,Bongaigaon,0,0,0,0,( Manikpur | 0 ),277.69,( Manikpur | 277.69 ),,
,Chirang,5265,4769,4294,14328,"( Bijni | 6837 ), ( 
Bengtal | 3733 ), ( Sidli 
| 3758 )",834.29,"( Bijni | 631.49 ), ( 
Bengtal | 202.80 ), ( 
Sidli | 0.00 )",,
,Dhemaji,7509,7302,2793,17604,"( Dhemaji | 975 ), ( 
Sissiborgaon | 9114 ), ( 
Gogamukh | 3699 ), ( 
Jonai | 3816 )",577.25,"( Dhemaji | 20.00 ), ( 
Sissiborgaon | 370.00 
), ( Gogamukh | 50.00 
), ( Jonai | 137.25 )",,
,Dibrugarh,3401,2545,2042,7988,"( Chabua | 5227 ), ( 
Dibrugarh East | 487 ), 
( Moran | 1100 ), ( 
Dibrugarh West | 1174 
)",,109.50,"( Chabua | 109.50 ), ( 
Dibrugarh East | 0.00 ), 
( Moran | 0.00 ), ( 
Dibrugarh West | 0.00 
)",
,Kokrajhar,543,437,236,1216,"( Dotma | 385 ), ( 
Gossaigaon | 831 )",,17.76,"( Dotma | 0.00 ), ( 
Gossaigaon | 17.76 )",
,Majuli,0,0,0,0,( Majuli | 0 ),,199.50,( Majuli | 199.50 ),
,Nalbari,10,13,6,29,( Tihu | 29 ),,0.00,( Tihu | 0.00 ),
,Tamulpur,22,20,18,60,( Tamulpur | 60 ),,0.00,( Tamulpur | 0.00 ),
,Tinsukia,27,25,8,60,( Sadiya | 60 ),,0.00,( Sadiya | 0.00 ),
,Total,16777,15111,9397,41285,,,2211.99,,
"Relief 
Camps / 
Centres 
Opened","District/Sub
-division*",Total,Relief Camp,,,,Relief Distribution Centres,,,
,Chirang,20,"11(Bengtal | 1, Bijni | 10, Sidli | 0)",,,,"9(Bengtal | 1, Bijni | 2, Sidli | 6)",,,
,Dhemaji,4,0(Gogamukh | 0),,,,4(Gogamukh | 4),,,
,Dibrugarh,2,0(Dibrugarh West | 0),,,,2(Dibrugarh West | 2),,,
,Kokrajhar,1,0(Dotma | 0),,,,1(Dotma | 1),,,
,Tinsukia,1,1(Sadiya | 1),,,,0(Sadiya | 0),,,
,Total,28,12,,,,16,,,
"Inmates In 
Relief 
Camps","District/Sub
-division*",Total,Revenue Circlewise,,,Male,Female,Children,"Pregnant / 
Lactating 
Mother","Person 
with 
Disabilit
y"
,Chirang,2671,"(Bengtal | 651), (Sidli | 0), 
(Bijni | 2020)",,,1060,1015,578,18,0
,Tinsukia,60,(Sadiya | 60),,,27,25,8,0,0
,Total,2731,,,,1087,1040,586,18,0
"Human 
Lives Lost - 
Confirmed",Nil,,,,,,,,,
"Human 
Lives Lost 
Confirmed - 
Death Type",Nil,,,,,,,,,
"Human 
Lives Lost - 
Missing",Nil,,,,,,,,,
"Human 
Lives Lost 
Missing - 
Type",Nil,,,,,,,,,
"Animals 
Affected","District/Sub
-division*",Total,Big,Small,Poultry,,,,,
,Bongaigaon,22162,5032,1250,15880,,,,,
,Chirang,3181,1136,367,1678,,,,,
,Dhemaji,12409,8560,3343,506,,,,,
,Dibrugarh,5413,3806,1607,0,,,,,
,Nalbari,486,162,194,130,,,,,
,Total,43651,18696,6761,18194,,,,,
"Animals 
Washed 
Away",Nil,,,,,,,,,
"Houses 
Damaged",Nil,,,,,,,,,
"Rescue 
Operation","District/Sub
-division*",Agency,,,"Boats 
Deployed","Person 
Evacuate
d By 
Boats","Animal 
Evacuate
d By 
Boats","Helicopte
rs 
Deployed","Person 
Evacuate
d By 
Helicopte
rs","Medical 
Team 
Deploye
d"
,Bongaigaon,"Circle Office/Local 
Administration",,,3,13,150,0,0,0
,Chirang,"SDRF, SSB",,,7,53,0,0,0,8
,Dibrugarh,SDRF,,,0,0,0,0,0,2
,Total,,,,10,66,150,0,0,10
"Relief 
Distributed","District/Sub
-division*","Rice 
Dal 
Salt (in 
(in Q) 
(in Q) 
Q)",,,"M. Oil (in 
L)","Cattle 
Feed -","Cattle 
Feed -",Cattle Feed - Rice Bran (in Q),,
,,,,,,"Green 
Fooder 
(in Q)","Wheat 
Bran (in 
Q)",,,
,Chirang,103.70,18.99,5.70,569.79,0.00,16.00,8.00,,
,Dibrugarh,2.01,0.35,0.31,6.20,0.00,0.00,0.00,,
,Kokrajhar,6.83,1.25,0.37,37.44,0.00,0.00,0.00,,
,Total,112.54,20.59,6.38,613.43,0.00,16.00,8.00,,
"Relief 
Distributed 
Others","District/Sub
-division*","Baby Food 
Liquid",,Baby Food Solid,,Others,,,,
,Chirang,0.00-Q,,0.00-Q,,"Tarpaulin-531.00-Pieces; Milk-331.00-L; Candle-750.00-Pkt; 
Sanitary Napkin-675.00-Pkt; Mosquito Coil-278.00-Pkt; Match 
Box-228.00-Pieces",,,,
,Dhemaji,0.00-Q,,0.00-Q,,Tarpulin-798.00-Pieces,,,,
,Dibrugarh,0.00-Q,,0.00-Q,,Water Pouch ( 250 ml)-1000.00-Pkt,,,,
,Kokrajhar,0.00-Pkt,,0.00-Pkt,,,,,,
,Tinsukia,0.00-Q,,0.00-Q,,"chira-33.00-Kg; gur-6.00-Kg; mosquito coil-3.00-Pkt; match 
box-2.00-Pkt; candle-10.00-Pieces",,,,
"Infrastructur
e Damaged - 
Embankmen
t Breached",Nil,,,,,,,,,
"Infrastructur
e Damaged - 
Embankmen
ts Affected",Nil,,,,,,,,,
"Infrastructur
e Damaged - 
Road","District/Sub
-division*","Numbe
r",Details,,,,,,,
,Bongaigaon,4,"Dangtol - Bahir Chengmari Road to Mulagaon Chengmari Road | Mulagaon | Hard Crust and 
Shoulder damaged at Ch. 1st Km. As per report received from PWRD, Bongaigaon date- 
13.07.2023 | (Long - 90.485685, Lat - 26.377783, Dept - PWD (Roads)),  
Bongaigaon - Mulagaon Rabhapara Road | Mulagaon Rabhapara | Hard Crust and Shoulder 
damaged at Ch. 350.00m and Ch. 1350.00m. as per report reeived from PWRD, Bongaigaon date-
13.07.2023 | (Long - 90.524953, Lat - 26.430579, Dept - PWD (Roads)),  
Srijangram - Kirtanpara Narabhita Road | Kirtanpara | Hard Crust and Shoulder damaged at Ch. 
1st & 2nd Km. as per report received from PWRD, Bongaigaon date- 13.07.2023 | (Long - 
90.763828, Lat - 26.366271, Dept - PWD (Roads)),  
Manikpur - Gerukabari Kirtanpara Road | Gerukabari | Road surface and Shoulder damaged at 
Ch.10.00 km to Ch.16.00km. As per report received from PWRD, Bongaigaon date-13.07.2023 | 
(Long - 90.754618, Lat - 26.408217, Dept - PWD (Roads))",,,,,,,
,Dhemaji,1,"Dhemaji - MRL05-No.2 Deogharia to Shantipur PWD road | MRL05-No.2 Deogharia to Shantipur 
PWD road | Today, on 12/07/2023, Submergence of the road portion up to 40 Cm and erosion of 
the side berm at Ch. 12487.00m to Ch.12737.00 m(L- 250.00m)occurred at PWD road from No.2 
Deogharia to Shantipur. | (Long - 94.572063, Lat - 27.563770, Dept - PWD (Roads))",,,,,,,
,Karimganj,2,"Nilambazar - Kaliganj Chandrapur Road to Khangter (AS13-269) | Kaliganj-Chandrapur | Dated 
on 12/7/23, Asst. Executive Engineer, PWRD, Nilambazar TR Sub-division Reported that due to 
incessant rainfall above mentioned road along with one Culvert ( Cul No-1/4) have been submeregd 
& got afftected & damaged . Affected Length- 195 M, (Ch from 150 m to 220 m, 950 m to 985 m, 
1775m to 1790 m, 3300m to 3365m & 895m to 905 m) | (Long - 92.456855, Lat - 24.785712, Dept 
- PWD (Roads)),  
Badarpur - Basla to Kaliganj Chandrapur Road (at Khola Pt-1) | Khola Pt-1 | On 12-07-2023, the 
Asstt. Executive Engineer, PWRD, Badarpur Territorial Road Sub Division, Badarpur reported 
damage to the said road due to incessant rainfall from past 06 days resulting surface damaged at 
Chainage 1570.00 m and 1350.00 m , breached at Chainage 3200.00 m and culvert damaged at 
chainage 2650.00 is reported.. | (Long - 92.472282, Lat - 24.775916, Dept - PWD (Roads))",,,,,,,
,Lakhimpur,1,"Nowboicha - Road from Chamua Gaon Road to Konwarpur Road | Chamua Gaon | Road from 
Chamua Gaon Road to Konwarpur Road, box culvert 2m×2m (Culvert No. 2/1 CH:1110m) washed 
way ( breached occurred 25.00m) by Flood water of River Singra. As reported by JE, 
PWD(ROADS), Nowboicha on 13.07.2023 | (Long - 0.000000, Lat - 0.000000, Dept - PWD 
(Roads))",,,,,,,
,Total,8,,,,,,,,
"Infrastructur
e Damaged - 
Bridge","District/Sub
-division*","Numbe
r",Details,,,,,,,
,Barpeta,1,"Sarthebari - Baithabhanga Pithadi Road SPT Br No 2/1 washed away , which was reported earlier 
on 01/07/2023 as blocked the waterway due to deposition of Water hyacinth on FRIMS | 
Baithabhanga Pithadi Road SPT Br No 2/1 | As per the report received from PWD(Road) on 
13/07/2023 | (Long - 91.129657, Lat - 26.378580, Dept - PWD (Roads))",,,,,,,
,Total,1,,,,,,,,
Infrastructur,Nil,,,,,,,,,
"e Damaged - 
Wildlife",,,,,,,,,,
"Infrastructur
e Damaged - 
Others","District/Sub
-division*",Other Details,,,,,,,,
,Dibrugarh,"Chabua - Anganwadi Centres Affected | Dodhia Kuligaon AWC affected as per information received from 
social welfare dept on 13/7/2023 GPS-27. 59N/95.21E,  
Anganwadi Centres Affected | Dodhia Tengabari AWC affected as per information received from social 
welfare dept on 13/7/2023 GPS-27. 61N/95.23,  
Anganwadi Centres Affected | Dodhia AWC affected as per information received from social welfare dept. on 
13/7/2023 Gps-27. 55N/95.20E,  
Anganwadi Centres Affected | Dodhia Chalbil AWC affected as per information received from social welfare 
dept on 13/7/2023 Gps-27. 61N/95.23 E-,  
Anganwadi Centres Affected | Dodhia Aisung Chapori AWC affected as per information received from social 
welfare dept. on 13/7/2023 Gps-27.53N /95.25E,  
Anganwadi Centres Affected | Dodhia Romai AWC affected as per information received from social welfare 
dept. on 13/7/2023 Gps-27.56N/95.29.E,  
Anganwadi Centres Affected | Gereki Nepali AWC affected as per information received from social welfare 
dept on 13/72023 Gps-27 33'49.3""N /95 15'27.6E",,,,,,,,
,Majuli,"Ujani Majuli - Forest Deptt. Damaged | Sahitya Manishi Upaban under Jengraimukh range, Majuli (T) 
division partially submerged on dated 13.07.2023",,,,,,,,
Erosion,"District/Sub
-division*",Details,,,,,,,,
,Bongaigaon,"Manikpur - 2 No Bashbari | approximately 20 mtr land eroded due to increasing water level of water. date-
13.07.2023 | 0 | (Long - 90.751077, Lat - 26.412968)",,,,,,,,
,Charaideo,"Sonari - Borahi Kochari Gaon | Immediate Measures for restoration of Breach like Damages on Desang left 
Bank at Borahi Kachari Gaon on 13/07/2023 approx 300 meter | 0 | (Long - 94.988960, Lat - 27.060767)",,,,,,,,
,Kokrajhar,"Dotma - Vill- Khejurbari & Bangaljhora | Dated: 13/07/2023 As reported by Exe. Eng. Kokrajhar WR 
Division, Bank erosion occured at village khejurbari by the river Gongia. Around (100MeterApprox.) land 
eroded. 04 nos. Families have been affected and their Kutcha houses have been eroded. Fully damaged Kutcha 
house- 04nos. Dated: 12-07-2023 As reported by Exe. Eng. Kokrajhar WR Division, River bank erosion 
continued at Uttar Ramfalbil village near Tower line on L/B of river Longa and 6 nos. of families are shifted to 
relief camp by CO, Dotma at New Bangaljhora LPS with Camp inmates (Male-15, Female-8 & Children-6 
Total- 29). GR distributed (Rice- 0.32 Qtl, Dal- 0.06 Qtl, M Oil- 1.8 Ltr, Salt- 1.8 Kg, Caldle- 6 Pkt, M Box- 6 
Pkt, M Coil- 6 Pkt) | 23 | (Long - 0.000000, Lat - 0.000000),  
Bhawraguri - No 2 Chekadani, Patakata, Alengmari | As reported by Executive Engineer, Kokrajhar WR 
Division on dated 12-07-2023 1. River Bank Erosion Observed at village No 2 Chekadani on R/B of River 
Gongia 2. River Bank Erosion Observed at village Patakata and Alengmari on R/B of River Gongia | 0 | (Long 
- 90.095377, Lat - 26.472575),  
Gossaigaon - (1) Upendrapu F.V. & Garumarachar (2) Ballamjhora F.V. (3) Pokalagi F.V. (4) Ranipur F.V. | 
(1) As per reported by EE WRD, Kokrajhar on dated 12.07.2023 Bank erosion observed at Village 
Upendrapur down stream (Reach Length- 400.00M) and Garumarachar (Reach Length- 400.00M) of River 
Sonkosh on its L/B (2) As per reported by EE, WRD, Kokrajhar on dated 12.07.2023 river bank erosion 
observed at village Ballamjhora on L/B of river Sindrinala ( Reach Length- 250.00M) (3) As per reported by 
EE WRD, Kokrajhar on dated 12.07.2023 river bank erosion observed at village Pokalagi on R/B of River 
Jakati ( Reach Length- 300.00M) (4) As per reported by EE WRD, Kokrajhar on dated 12.07.2023 river bank 
erosion observed at village Ranipur on :/B of River Pekuwa (Reach Length- 320.00M) | 0 | (Long - 0.000000, 
Lat - 0.000000)",,,,,,,,
,Lakhimpur,"Kadam - Gereki | severe bank erosion is observed at Gereki area which is occurred by the river Subansiri on 
its left bank for reach length 1500.00 m (Approximately), reported by WRD, Dhakuakhana Division on 
13/07/2023. | 0 | (Long - 27.317920, Lat - 94.211157),  
Bihpuria - Dikrong R/B at Bagicha to Madhupur area | Active erosion observed at Dikrong R/B at Bagicha to 
Madhupur area near Nehru HSS for a reach length of 1200m, depth of erosion being 30/40m as reported by 
officials of WRD, Bihpuria Sub-Division on 13/07/2023 | 0 | (Long - 93.944700, Lat - 26.985700)",,,,,,,,
,Nalbari,"Barkhetri - Barsulia | Barsulia LP school shifted due to erosion as reported by concerned Head Master on 
12/07/2023. | 0 | (Long - 0.000000, Lat - 0.000000)",,,,,,,,
,Udalguri,"Mazbat - Uttar chuba | Erosion occurred at the R/B of Pagla river at Uttar chuba and Major chuba area on 
12/7/2023 for a length of 400m | 0 | (Long - 92.315196, Lat - 26.671405)",,,,,,,,
Landslide,Nil,,,,,,,,,
Urban Flood,Nil,,,,,,,,,
"*Bajali, Biswanath, Hojai and Tamulpur are sub-divisions (Independent)",,,,,,,,,,
