0,1,2,3,4,5,6,7,8,9,10
"Houses 
Damaged","District/Sub
-division*","Fully 
Kucch
a","Fully 
Pukka","Fully 
Total","Partially 
Kuccha","Partially 
Pukka","Partially 
Total","Others 
Huts","Others 
Cattle 
Shed","Others 
Total"
,Chirang,6,0,6,7,0,7,0,0,0
,Total,6,0,6,7,0,7,0,0,0
"Rescue 
Operation","District/Sub
-division*",Agency,,,"Boats 
Deployed","Person 
Evacuate
d By 
Boats","Animal 
Evacuate
d By 
Boats","Helicopte
rs 
Deployed","Person 
Evacuate
d By 
Helicopte
rs","Medical 
Team 
Deploye
d"
,Biswanath,,,,0,0,0,0,0,1
,Chirang,,,,0,0,0,0,0,12
,Dhemaji,"Circle Office/Local 
Administration, SDRF",,,2,0,0,0,0,0
,Dibrugarh,,,,0,0,0,0,0,4
,Lakhimpur,,,,0,0,0,0,0,2
,Majuli,,,,0,0,0,0,0,1
,Sivasagar,"NDRF, SDRF",,,10,283,0,0,0,11
,Total,,,,12,283,0,0,0,31
"Relief 
Distributed","District/Sub
-division*","Rice 
(in Q)","Dal 
(in Q)","Salt (in 
Q)","M. Oil (in 
L)","Cattle 
Feed - 
Green 
Fooder 
(in Q)","Cattle 
Feed - 
Wheat 
Bran (in 
Q)",Cattle Feed - Rice Bran (in Q),,
,Biswanath,61.67,11.25,0.00,0.00,0.00,0.00,0.00,,
,Bongaigaon,0.00,0.00,0.00,0.00,0.00,238.00,0.00,,
,Chirang,2.30,0.41,0.12,12.15,0.00,5.00,2.00,,
,Dhemaji,141.54,25.78,7.74,252.36,0.00,1113.36,0.00,,
,Golaghat,39.94,7.41,2.22,222.39,0.00,0.00,59.00,,
,Lakhimpur,34.04,6.37,1.91,191.00,0.00,0.00,0.00,,
,Majuli,5.24,0.97,0.29,28.98,0.00,0.00,0.00,,
,Sivasagar,263.06,46.50,13.94,0.00,0.00,0.00,0.00,,
,Total,547.79,98.69,26.22,706.88,0.00,1356.36,61.00,,
"Relief 
Distributed 
Others","District/Sub
-division*","Baby Food 
Liquid",,Baby Food Solid,,Others,,,,
,Biswanath,0.00-Q,,0.00-Q,,,,,,
,Bongaigaon,0.00-Q,,0.00-Q,,,,,,
,Chirang,0.00-Q,,0.00-Q,"Candle-29.00-Pkt; Mosquito Coil-29.00-Pkt; Match Box-29.00-
Pieces; Soap-29.00-Pieces",,,,,
,Dhemaji,0.00-Q,,0.00-Q,"Tarpaulin-56.00-Pieces; Sanitary napkin-162.00-Pkt; 
Tarpoulin-162.00-Pieces",,,,,
,Dibrugarh,0.00-Q,,0.00-Q,Water purifying tablets-2500.00-Pieces,,,,,
,Golaghat,0.00-Q,,0.00-Q,,,,,,
,Lakhimpur,0.00-Q,,0.00-Q,0-0.00-Q,,,,,
,Majuli,0.00-Q,,0.00-Q,,,,,,
,Sivasagar,0.00-Q,,0.00-Q,,,,,,
"Infrastructu
re Damaged 
- 
Embankme
nt Breached",Nil,,,,,,,,,
"Infrastructu
re Damaged 
- 
Embankme
nt Affected","District/Sub
-division*","Numbe
r",Details,,,,,,,
,Biswanath,1,"Gohpur - Bank erosion is observed on R/Bank embankment of river Sessa | At Sessa Baligaon of 
length 150 mtr on 17/07/23 | | (Long - 93.717649, Lat - 27.000984, Dept - BRO)",,,,,,,
,Total,1,,,,,,,,
"Infrastructu
re Damaged 
- Road","District/Sub
-division*","Numbe
r",Details,,,,,,,
,Biswanath,1,"Gohpur - Road-Phuleswari Aai Than Approach Road | At Phuleswari Aai Than Road | About 664 
m.out of 694 m. ICBP length of the road constructed under SOPD Assam Darshan leading to the 
Than has been inundated by flood water of river Brahmaputra on 16/07/2023 .Details of damages 
will have to be assessed as soon as flood water will recede. | (Long - 93.698021, Lat - 26.806907, 
Dept - PWD (Roads))",,,,,,,
,Bongaigaon,14,"Srijangram - Pakhiguri to Sukani Road | Pakhiguri | Road surface damaged causing depression at 
various stages from Ch. 0.00 km to Ch.2.500 Km. as per report received from PWRD, Bongaigaon 
date- 17.07.2023 | (Long - 90.708064, Lat - 26.399883, Dept - PWD (Roads)),  
Tilapara To Ambari Kacharipeta Road | Tilapara | Approach of Slab culvert damage on both sides. 
as per report received from PWRD, Bongaigaon date- 17.07.2023 | (Long - 90.716862, Lat - 
26.384381, Dept - PWD (Roads)),  
Tulungia Borghola Road | Tulungia | Approach of HP culvert at Ch.4.000 Km. as per report 
received from PWRD, Bongaigaon date- 17.07.2023 | (Long - 90.669381, Lat - 26.384146, Dept - 
PWD (Roads)),  
Borghola to Kirtanpara Road | Borghola | Embankment damaged due to erosion at Ch.500.00 m. as 
per report received from PWRD, Bongaigaon date- 17.07.2023 | (Long - 90.730301, Lat - 
26.383678, Dept - PWD (Roads)),  
Gerukabari to Kirtanpara Road | Gerukabari | Breached out of about 35.00m at depth of 90cm. as 
per report received from PWRD, Bongaigaon date- 17.07.2023 | (Long - 90.752524, Lat - 
26.400739, Dept - PWD (Roads)),  
Ambari Ujanpara Road | Ambari | Shoulder & hard crust damaged at Ch.0.00 to Ch.1000.00km. as 
per report received from PWRD, Bongaigaon date- 17.07.2023 | (Long - 90.707600, Lat - 
26.341530, Dept - PWD (Roads)),  
Ambari PWD road to Rebati mandal House. | Ambari | shoulder & hard crust damaged at Ch.0.00 to 
Ch.1000.00km.as per report received from PWRD, Bongaigaon date- 17.07.2023 | (Long - 
90.723590, Lat - 26.345640, Dept - PWD (Roads)),  
Manikpur - Monakocha to Patkata Road | Monakocha | Road surface damaged causing depression 
at various streaches from Ch.4.00 km to Ch.8.00km. as per report received from PWRD Bongaigaon 
date- 17.07.2023 | (Long - 90.848601, Lat - 26.528798, Dept - PWD (Roads)),  
Gerukabari to Kirtanpara Road | Kirtanpara | Hard Crust and Shoulder damaged badly at Ch. 9th 
Km.as per report received from PWRD Bongaigaon date- 17.07.2023 | (Long - 90.730859, Lat - 
26.382305, Dept - PWD (Roads)),  
Gerukabari to Kirtanpara Road | Kirtanpara | Shoulder damaged badly at Ch. 6th Km. as per report 
received from PWRD Bongaigaon date- 17.07.2023 | (Long - 90.724565, Lat - 26.446556, Dept - 
PWD (Roads)),  
NH-31 to Sialmari Road | Sialmari | Bridge approach damaged 2nd for RCC Br. No 2/1. as per 
report received from PWRD Bongaigaon date- 17.07.2023 | (Long - 90.716840, Lat - 26.485580, 
Dept - PWD (Roads)),  
NH-31 to Samukamari Road | Samukamari | hard crust with shoulder & road surface at Ch. 1st & 
2nd Km. as per report received from PWRD Bongaigaon date- 17.07.2023 | (Long - 90.761376, Lat 
- 26.455408, Dept - PWD (Roads)),  
Samukamari to Bashbari Road | Samukamari | Surface washed out at various stretches from Ch.0.00 
to Ch.5.00 Km. as per report received from PWRD Bongaigaon date- 17.07.2023 | (Long - 
90.763790, Lat - 26.440430, Dept - PWD (Roads)),  
Jawabari to Alaguri Road | Jawabari | Surface washed out at various stretches from Ch.0.00 to 
Ch.4.00 Km. as per report received from PWRD Bongaigaon date- 17.07.2023 | (Long - 90.827138,",,,,,,,
,,,"Lat - 26.406654, Dept - PWD (Roads))",,,,,,,
,Dhemaji,3,"Jonai - PWRD, territorial road Gali Borghuli road under PMGSY Package No. AS-04-164 from Ch. 
2760.00M to Ch.3005.00M, 45 meter road overtopped and eroded by Depi River on 16/07/2023 | 
Ch. 2760.00M to Ch.3005.00M | PWRD, territorial road Gali Borghuli road under PMGSY Package 
No. AS-04-164 from Ch. 2760.00M to Ch.3005.00M, 45 meter road overtopped and eroded by Depi 
River on 16/07/2023 | (Long - 0.000000, Lat - 0.000000, Dept - PWD (Roads)),  
PWRD, territorial road NH-52 to Ujani Misamara via, Ranguli Road under PMGSY Package No. 
AS-04-57 from Ch.8150.00M to Ch.8210.00M, 60 meter road road overtopped and eroded by 
Dikhari River on 16/07/2023 | Ch.8150.00M to Ch.8210.00M | PWRD, territorial road NH-52 to 
Ujani Misamara via, Ranguli Road under PMGSY Package No. AS-04-57 from Ch.8150.00M to 
Ch.8210.00M, 60 meter road road overtopped and eroded by Dikhari River on 16/07/2023 | (Long - 
0.000000, Lat - 0.000000, Dept - PWD (Roads)),  
Dhemaji - Bishnupur konch gaon to Dubia via Nathgaon Bamuni PWD road | Bishnupur konch 
gaon to Dubia via Nathgaon Bamuni PWD road | Today, on 17/07/2023, Submergence of 0.30m of 
road and erosion of the side berm (ch.530.00m to ch.540.00m)occurred at Bishnupur konch gaon to 
Dubia via Nathgaon Bamuni PWD road(in between ch400.00m to ch.420.00m) | (Long - 94.519972, 
Lat - 27.512289, Dept - PWD (Roads))",,,,,,,
,Dhubri,2,"South Salmara Part - Moirakuchi to Airkata Bazar road | Moirakuchi | As per report received from 
EE PWRD Moirakuchi to Airkata Bazar road embankment damage from ch 0 m tp ch 1150 m due 
to heavy rainfall as on 15.7.23. | (Long - 90.110840, Lat - 25.961230, Dept - PWD (Roads)),  
Fakirganj to Nidanpur road | Nidanpur | As per report received from EE PWRD Fakirganj to 
Nidanpur road embankment damage from ch 0 m to ch 300.00 m due to heavy rainfall as on 
15.7.23. | (Long - 25.951380, Lat - 90.105910, Dept - PWD (Roads))",,,,,,,
,Kamrup (M),3,"Chandrapur - the road from dhamkhunda to bhaerbheri (PKG no AS 11667)submerged from 
1000.00 m to 2000.00 at m. | 26.222358,91.989831 | infromation received from Isliak 
Ahmed(AEE,PWD jagiroad) through whatsapp on 17/07/2023 | (Long - 0.000000, Lat - 0.000000, 
Dept - PWD (Roads)),  
the road from dhamkhunda to Maloibosti dighalhati to dhipujijanpam (PKG no AS 663)at different 
strectches from 2000.00 m to 3000.00 m. | 26.21937,91.982318 | infromation received from Isliak 
Ahmed(AEE,PWD jagiroad) through whatsapp on 17/07/2023 | (Long - 0.000000, Lat - 0.000000, 
Dept - PWD (Roads)),  
submerged govali to nalani road . PKG no AS11613 at 1st 2nd and 3rd km | 26.235284,92.004121 | 
infromation received from Isliak Ahmed(AEE,PWD jagiroad) through whatsapp on 17/07/2023 | 
(Long - 0.000000, Lat - 0.000000, Dept - PWD (Roads))",,,,,,,
,Morigaon,2,"Mayong - 04M25 to Chotogamariguri road | Chotogamariguri | submerged as reported by EE,PWD 
Territorial Road Division, Morigaon on 17/07/2023 | (Long - 92.210000, Lat - 26.265000, Dept - 
PWD (Roads)),  
karatipam bazar to chotogarjan road | karatipam | Submerged as reported by EE, PWD Territorial 
Road Division Morigaon on 17/07/2023 | (Long - 92.172000, Lat - 26.278000, Dept - PWD 
(Roads))",,,,,,,
,Total,25,,,,,,,,
"Infrastructu
re Damaged 
- Bridge","District/Sub
-division*","Numbe
r",Details,,,,,,,
,Bongaigaon,1,"Manikpur - Kawadi to Sonaikhola Road | Sonaikhola | SPT bridge No: 1/1 including approaches. 
as per report received from PWRD, Bongaigaon date-17.07.2023 | (Long - 90.771190, Lat - 
26.523340, Dept - PWD (Roads))",,,,,,,
,Total,1,,,,,,,,
"Infrastructu
re Damaged 
- Wildlife",Nil,,,,,,,,,
"Infrastructu
re Damaged 
- Others","District/Sub
-division*",Other Details,,,,,,,,
,Chirang,"Bengtal - Gully Control Damaged | As reported by Range Officer, Soil Conservation, Basugaon Range, 
Maopar Gully Control Project at Maopar, 2020-21 under SOPD-TSP eroded at Maopar on 13/07/2023. 
Damage details:: L-30 M, B-8M, D-1.50 M. Lat-26.67452, Long-90.505849",,,,,,,,
,Dhemaji,"Jonai - Agri Bundh Damaged | P&RD Deptt. Flood protection agri bundh at Aruna Pathar to Loder House 
under MGNERGA, 30 meter eroded due flood water from Depi River on 16/07/20233,  
Agri Bundh Damaged | P&RD Deptt. Flood protection agri bundh at Maidangsiri under MGNERGA, 15meter 
breach due flood water from Deow Nalah on 16/07/20233.,  
Agri Bundh Damaged | P&RD Deptt. Flood protection agri bundh Nahar Gejera to Nahar Bandana, under 
MGNERGA, 200 meter road damaged due flood water from Nahar Nalah on 16/07/20233.,  
Agri Bundh Damaged | P&RD Deptt. Flood protection agri bundh NH-15 to Nahar Joon under MGNERGA, 
200 meter road damaged due flood water from Nahar Nalah on 16/07/20233.",,,,,,,,
,Golaghat,"Bokakhat - Elementary Schools Damaged | Mazdolopa LPS Date 17July 2023,  
Dergaon - Elementary Schools Damaged | 1. Madhab dev MES, 2. Abani LPS on 15-07-2023.",,,,,,,,
,Lakhimpur,"Narayanpur - Agri Bundh Damaged | A earthen guide bund breached at village chutia Gaon constructed by 
soil conservation and one earthen guide bund damaged at phutabhog constructed by soil conservation as 
reported on Dated 16/07/2023 .,",,,,,,,,
,,"PWSS Damaged | Pipeline damaged at no.2 rabar chapori as per report from PHED On Dated 16/07/2023.,  
Irrigation Canal/Scheme Damaged | Drainage channel cutting damaged constructed by soil conservation at 
village no.2 rangati as reported on Dated 16/07/2023 .",,,,,,,,
,Udalguri,"Mazbat - Irrigation Canal/Scheme Damaged | Breach of earthen canal at chainage 2900 m and chainage 
2980m of main canal of Lalpani FIS at shillongkhuti on 16/7/2023( Lat: 26.772797, long: 92.22834)",,,,,,,,
Erosion,"District/Sub
-division*",Details,,,,,,,,
,Barpeta,"Baghbar - Kanchanpur village of Mandia mouza | As reported by concerned LM on 17/07/23, one LPS namely 
Kanchanpur Char Pub Suba LPS eroded (Flood-induced erosion) by river Brahmaputra on 17/07/23. Land 
eroded 1B-0K-0L (Approx). | 0 | (Long - 91.043402, Lat - 26.188198)",,,,,,,,
,Biswanath,"Gohpur - At Ratonpur | Mild bank erosion is observed at Ratonpur area on R/Bank upstream of river Sessa. 
Length=150m on 17/07/23 | 0 | (Long - 93.721456, Lat - 26.977704)",,,,,,,,
,Bongaigaon,"Manikpur - Bashbari no 2 | Erosion of around 750 mtr. at bashbari no 2 date-12/07/2023 to 17/07/2023 | 0 | 
(Long - 90.757146, Lat - 26.414624)",,,,,,,,
,Dibrugarh,"Chabua - Dinjan Cantonment Area | As per reported by Dibrugarh East Water Resource Division, Erosion has 
been observed at ongoing bank restoration works at Dinjan Army Cantonment area due to severe flood waters 
of River Brahmaputra under Chabua Revenue circle, damaged reach length around 100m as on 15-07-2023. | 0 
| (Long - 95.153916, Lat - 27.335416)",,,,,,,,
,Kamrup,"Chaygaon - 1. Jogibari (Dakuapara) 2. Pub-Makeli(Naton Katahi) | Erosion of about 150 mtr approx at village 
Jugibari(Dakuapara) at No 2 Ratanpur to Jogibari road and another 80 mtr length erosion occur at village Pub-
makeli (Naton Katahi) under Chhaygaon Revenue Circle. Reported by AEE, Chhaygaon-Boko WR Sub-
Division on 16/07/2023 at around 2.25 PM. | 0 | (Long - 91.382541, Lat - 26.004431),  
Rangia - Mutkuchi,Rangia,Kamrup, Assam | Active river Bank erosion at Mutkuchi exisiting SOPD site, Left 
Bank of Puthimari Embankment Date:16/07/2023. As per report given by Water resource Department. Reach 
Length Approx 50m. | 0 | (Long - 91.659900, Lat - 26.406845)",,,,,,,,
,Lakhimpur,"Kadam - No2 Puthimari and No1 Bokanala village | Continous erosion have been occures at No2 Puthimari 
and No1 Bokanala village .Approximate area 20 mtrs. reported by concerned Gaon Pradhan on 17/06/2023 | 0 | 
(Long - 27.376258, Lat - 94.116359)",,,,,,,,
,Nalbari,"Barkhetri - kurihamari, Howlighat | river bank erosion of river Brahmaputra is occurring. Length: 70 families 
affected due to erosion as reported by concerned LM on 17July 2023. B/dyke on R/B of river Brahmaputra 
from Adabari to Kukarjan at Howlighat near Mukalmua Kabarsthan, length:600m damaged due to erosion as 
reported by AEE, WRD, MUKALMUA SUB DIV on 17Jul, 2023. | 0 | (Long - 0.000000, Lat - 0.000000),  
Paschim Nalbari - Gamerimuri, Nadla, Purni, Sonor, Barpit | 1. Total 43 m slumped down and eroded at 
Gamerimuri, Nadla and Purni at L/B Nadla Burhadia River. Information received from Water Resource 
Department on 17/06/2023 2. Total 60 m eroded at Sonora and Barpit at R/B Nadla Burhadia River. 
Information received from Water resource department on 17/06/2023 | 0 | (Long - 0.000000, Lat - 0.000000)",,,,,,,,
Landslide,Nil,,,,,,,,,
"Urban 
Flood",Nil,,,,,,,,,
"*Bajali, Biswanath, Hojai and Tamulpur are sub-divisions (Independent)",,,,,,,,,,
