0,1,2,3,4,5,6,7,8,9,10
"Population 
And Crop 
Area 
Affected","District/Sub
-division*",Male,"Femal
e","Childre
n","Total 
Populatio
n",Population Details,,"Crop 
Area ( in 
Hect. )",Crop Area Details,
,Bajali,401,306,32,739,"( Sarupeta | 0 ), ( Bajali 
| 739 )",,226.30,"( Sarupeta | 191.30 ), ( 
Bajali | 35.00 )",
,Baksa,11738,10647,4186,26571,"( Baska | 3875 ), ( 
Barama | 1370 ), ( 
Baganpara | 14017 ), ( 
Jalah | 7309 )",,3873.60,"( Baska | 43.60 ), ( 
Barama | 37.00 ), ( 
Baganpara | 159.00 ), ( 
Jalah | 3634.00 )",
,Barpeta,1701,1383,756,3840,( Barpeta | 3840 ),,0.00,( Barpeta | 0.00 ),
,Biswanath,0,0,0,0,"( Halem | 0 ), ( Gohpur 
| 0 )",,429.50,"( Halem | 30.50 ), ( 
Gohpur | 399.00 )",
,Chirang,0,0,0,0,( Bijni | 0 ),,61.79,( Bijni | 61.79 ),
,Darrang,536,549,827,1912,"( Sipajhar | 0 ), ( 
Patharighat | 316 ), ( 
Mangaldoi | 1596 ), ( 
Dalgaon | 0 )",,3333.34,"( Sipajhar | 1486.50 ), ( 
Patharighat | 761.94 ), ( 
Mangaldoi | 878.90 ), ( 
Dalgaon | 206.00 )",
,Dhemaji,136,145,85,366,"( Dhemaji | 0 ), ( 
Sissiborgaon | 366 )",,14.00,"( Dhemaji | 5.00 ), ( 
Sissiborgaon | 9.00 )",
,Dhubri,245,161,170,576,"( Agamoni | 576 ), ( 
Chapar | 0 )",,62.05,"( Agamoni | 60.00 ), ( 
Chapar | 2.05 )",
,Dibrugarh,0,0,0,0,"( Moran | 0 ), ( Chabua 
| 0 ), ( Dibrugarh West 
| 0 )",,181.76,"( Moran | 0.50 ), ( 
Chabua | 127.26 ), ( 
Dibrugarh West | 54.00 
)",
,Golaghat,0,0,0,0,( Bokakhat | 0 ),,200.00,( Bokakhat | 200.00 ),
,Hojai,0,0,0,0,"( Hojai | 0 ), ( Doboka | 
0 )",,131.83,"( Hojai | 67.83 ), ( 
Doboka | 64.00 )",
,Kamrup,0,0,0,0,( Hajo | 0 ),,146.00,( Hajo | 146.00 ),
,Kokrajhar,125,111,80,316,"( Kokrajhar | 260 ), ( 
Gossaigaon | 0 ), ( 
Bhawraguri | 0 ), ( 
Dotma | 56 )",,359.10,"( Kokrajhar | 172.12 ), 
( Gossaigaon | 29.02 ), 
( Bhawraguri | 47.76 ), 
( Dotma | 110.20 )",
,Lakhimpur,12142,12024,930,25096,"( Bihpuria | 0 ), ( 
Nowboicha | 25096 )",,2.00,"( Bihpuria | 2.00 ), ( 
Nowboicha | 0.00 )",
,Nagaon,0,0,0,0,"( Kampur | 0 ), ( Raha | 
0 )",,1263.58,"( Kampur | 106.00 ), ( 
Raha | 1157.58 )",
,Nalbari,20018,18113,6576,44707,"( Nalbari | 330 ), ( 
Barbhag | 7 ), ( 
Paschim Nalbari | 455 
), ( Banekuchi | 589 ), ( 
Tihu | 12924 ), ( 
Ghograpar | 30402 )",,306.00,"( Nalbari | 20.00 ), ( 
Barbhag | 38.00 ), ( 
Paschim Nalbari | 
22.50 ), ( Banekuchi | 
47.50 ), ( Tihu | 109.00 
), ( Ghograpar | 69.00 )",
,Sonitpur,29,23,13,65,( Dhekiajuli | 65 ),,0.00,( Dhekiajuli | 0.00 ),
,Tamulpur,6125,5496,3989,15610,"( Goreswar | 4766 ), ( 
Tamulpur | 10844 )",,1.00,"( Goreswar | 0.00 ), ( 
Tamulpur | 1.00 )",
,Udalguri,15,9,8,32,( Mazbat | 32 ),,0.00,( Mazbat | 0.00 ),
,Total,53211,48967,17652,119830,,,10591.85,,
"Relief 
Camps / 
Centres 
Opened","District/Sub
-division*",Total,Relief Camp,,,,Relief Distribution Centres,,,
,Baksa,9,"5(Baska | 3, Barama | 1, Baganpara | 1)",,,,"4(Baska | 1, Barama | 3, Baganpara | 0)",,,
,Biswanath,4,"0(Halem | 0, Gohpur | 0)",,,,"4(Halem | 3, Gohpur | 1)",,,
,Dhubri,1,1(Agamoni | 1),,,,0(Agamoni | 0),,,
,Kokrajhar,1,1(Dotma | 1),,,,0(Dotma | 0),,,
,Nalbari,5,"5(Tihu | 2, Ghograpar | 3)",,,,"0(Tihu | 0, Ghograpar | 0)",,,
,Sonitpur,1,0(Dhekiajuli | 0),,,,1(Dhekiajuli | 1),,,
,Tamulpur,9,"2(Goreswar | 1, Tamulpur | 1)",,,,"7(Goreswar | 7, Tamulpur | 0)",,,
,Udalguri,1,0(Mazbat | 0),,,,1(Mazbat | 1),,,
,Total,31,14,,,,17,,,
"Inmates In 
Relief 
Camps","District/Sub
-division*",Total,Revenue Circlewise,,,Male,Female,Children,"Pregnant / 
Lactating 
Mother","Person 
with 
Disabilit
y"
,Baksa,1157,"(Baska | 660), (Barama | 139), 
(Baganpara | 358), (Jalah | 0)",,,423,420,278,16,20
,Dhubri,193,"(Chapar | 0), (Agamoni | 193)",,,78,54,61,0,0
,Kokrajhar,56,"(Gossaigaon | 0), (Bhawraguri | 
0), (Kokrajhar | 0), (Dotma | 56)",,,15,21,20,0,0
,Nalbari,614,"(Paschim Nalbari | 0), 
(Banekuchi | 0), (Nalbari | 0), 
(Tihu | 69), (Barbhag | 0), 
(Ghograpar | 545)",,,295,237,57,24,1
,Tamulpur,71,"(Goreswar | 55), (Tamulpur | 
16)",,,34,25,12,0,0
,Total,2091,,,,845,757,428,40,21
"Human 
Lives Lost - 
Confirmed",Nil,,,,,,,,,
"Human 
Lives Lost 
Confirmed - 
Death Type",Nil,,,,,,,,,
"Human 
Lives Lost - 
Missing",Nil,,,,,,,,,
"Human 
Lives Lost 
Missing - 
Type",Nil,,,,,,,,,
"Animals 
Affected","District/Sub
-division*",Total,Big,Small,Poultry,,,,,
,Bajali,1210,720,490,0,,,,,
,Baksa,25042,9521,5596,9925,,,,,
,Biswanath,5044,3115,1929,0,,,,,
,Darrang,9313,5548,3765,0,,,,,
,Dibrugarh,5256,4197,1059,0,,,,,
,Lakhimpur,7079,5492,1587,0,,,,,
,Nalbari,52840,19329,17651,15860,,,,,
,Tamulpur,1690,1010,680,0,,,,,
,Udalguri,5,3,2,0,,,,,
,Total,107479,48935,32759,25785,,,,,
"Animals 
Washed 
Away","District/Sub
-division*",Total,Big,Small,Poultry,,,,,
,Baksa,1,1,0,0,,,,,
,Total,1,1,0,0,,,,,
"Houses 
Damaged","District/Sub
-division*","Fully 
Kucch
a","Fully 
Pukka","Fully 
Total","Partially 
Kuccha","Partially 
Pukka","Partially 
Total","Others 
Huts","Others 
Cattle 
Shed","Others 
Total"
,Baksa,0,0,0,2,0,2,0,0,0
,Kokrajhar,1,0,1,1,0,1,0,0,0
,Total,1,0,1,3,0,3,0,0,0
"Rescue 
Operation","District/Sub
-division*",Agency,,,"Boats 
Deployed","Person 
Evacuate
d By 
Boats","Animal 
Evacuate
d By 
Boats","Helicopter
s 
Deployed","Person 
Evacuated 
By 
Helicopter
s","Medical 
Team 
Deploye
d"
,Bajali,SDRF,,,0,0,0,0,0,2
,Baksa,"Fire & Emergency Services 
(F&ES), SDRF",,,6,390,0,0,0,2
,Biswanath,,,,0,0,0,0,0,4
,Dhubri,,,,0,0,0,0,0,1
,Lakhimpur,,,,0,0,0,0,0,3
,Nalbari,SDRF,,,2,325,0,0,0,0
,Tamulpur,"Circle Office/Local 
Administration, Green Trek 
Adventure, Sikhar Adventure 
Club, Army/Paramilitary 
force, Fire & Emergency 
Services (F&ES), NDRF, 
SDRF, GREEN TREK NGO",,,10,565,0,0,0,2
,Total,,,,18,1280,0,0,0,14
"Relief 
Distributed","District/Sub
-division*","Rice 
(in Q)","Dal 
(in Q)","Salt (in 
Q)","M. Oil (in 
L)","Cattle 
Feed - 
Green 
Fooder 
(in Q)","Cattle 
Feed - 
Wheat 
Bran (in 
Q)",Cattle Feed - Rice Bran (in Q),,
,Baksa,10.88,1.99,0.60,0.60,0.00,0.00,0.00,,
,Biswanath,0.00,0.00,0.00,0.00,0.00,110.00,93.90,,
,Sonitpur,0.77,0.16,0.05,0.00,0.00,0.00,0.00,,
,Tamulpur,33.99,6.12,1.84,183.50,0.00,108.60,0.00,,
,Udalguri,0.53,0.10,0.03,2.88,0.00,0.00,0.00,,
,Total,46.17,8.37,2.52,186.98,0.00,218.60,93.90,,
"Relief 
Distributed 
Others","District/Sub
-division*","Baby Food 
Liquid",,Baby Food Solid,,Others,,,,
,Baksa,0.00-Q,,0.00-Q,,Candle-78.00-Pieces; Soaps-78.00-Pieces; Maxo Coil-60.00-Pkt,,,,
,Biswanath,0.00-Q,,0.00-Q,,,,,,
,Sonitpur,0.00-Q,,0.00-Q,,0-0.00-Q,,,,
,Tamulpur,0.00-Q,,0.00-Q,,,,,,
,Udalguri,0.00-Q,,0.00-Q,,,,,,
"Infrastructur
e Damaged 
- 
Embankme
nt Breached","District/Sub
-division*","Numbe
r",Details,,,,,,,
,Baksa,3,"Barama - Breach occurred on L/B of Mora Pagladia | Alagjar | Breach occurred on L/B of Mora 
Pagladia river at village Alagjar near Charanpara supa at a stretch of 200 m dated-21/06/2023 | 
(Long - 91.357248, Lat - 26.540695, Dept - Water Resource Deptt.),  
Breach occurred on R/B embankment of Kaljhar Village | Kaljhar Village Near B.ed College. | 
Breach occurred on R/B embankment of Kaljhar Village Near B.ed College at a stretch of 10 m 
approx. dated-21/06/2023 | (Long - 91.362613, Lat - 26.531607, Dept - Water Resource Deptt.),  
Breach occurred on L/B of Mora Pagladia | Alagjar | Breach occurred on L/B of Mora Pagladia 
river at village Alagjar near Madhya Alagjar supa of stretch of 25 m approx.dtaed-21/06/2023 | 
(Long - 91.362613, Lat - 26.531608, Dept - Water Resource Deptt.)",,,,,,,
,Nalbari,1,"Tihu - ROAD CUM EMBANMENT,R/B MORA PAGOLDIA RIVER | GOBARADAL | 
LENGTH IS APPROX : 40 MTS, REPORTED BY DEPARTMENTAL OFFICIALS Dated: 
21/06/2021 | (Long - 0.000000, Lat - 0.000000, Dept - Water Resource Deptt.)",,,,,,,
,Total,4,,,,,,,,
"Infrastructur
e Damaged 
- 
Embankme
nt Affected","District/Sub
-division*","Numbe
r",Details,,,,,,,
,Bajali,3,"Sarupeta - Ringbundh of Pahumara River | Village: Nakuchi Pather | Report received from 
concerned LM on 21th June,2023 at 9 am | (Long - 91.086815, Lat - 26.437753, Dept - P&RD),  
Bajali - Embankment of Kaldia at Sariha Chakla | Sariha Chakla | Report received from Chairman 
Patacharkuchi MB dated 21/06/2023 at 10AM | (Long - 91.238575, Lat - 26.529092, Dept - 
Municipal Road),  
Embankment of Kaldia at Golibandha | Golibandha near GP office | Report received from 
concerned LM dated 21/06/2023 at 8AM | (Long - 91.160469, Lat - 26.443195, Dept - P&RD)",,,,,,,
,Biswanath,1,"Gohpur - R/Bank embankment of Sessa | at Auguri area mild Bank Erosion observed of length 50 
mtr on 21/06/23 | | (Long - 93.737047, Lat - 26.952548, Dept - Water Resource Deptt.)",,,,,,,
,Nalbari,2,"Nalbari - Nalbari Sonkuriha embankment at Pagaldia river | Sondha | Side Berm damaged at Ch 
7300 Dated: 21/06/2023 | (Long - 0.000000, Lat - 0.000000, Dept - Water Resource Deptt.),  
Pagaldia embankment at Doulgobindapur ward no-4, Bolakuchi | ward no-4, Bolakuchi | Dated: 
21/06/2023 | (Long - 0.000000, Lat - 0.000000, Dept - Water Resource Deptt.)",,,,,,,
,Total,6,,,,,,,,
"Infrastructur
e Damaged 
- Road","District/Sub
-division*","Numbe
r",Details,,,,,,,
,Bajali,3,"Bajali - Patacharkuchi to Nityananda | Kuwara | Report received from AEE, PWD Roads dated 
21/06/2023 at 10AM | (Long - 91.227660, Lat - 26.525417, Dept - PWD (NH Roads)),  
Nityananda to Pipla | Pipla | Report received from AEE, PWD Roads dated 21/06/2023 at 10.30 
AM | (Long - 91.256251, Lat - 26.527099, Dept - PWD (NH Roads)),  
Nityananda to Akaya | Kaharpara | Report received from AEE, PWD Roads dated 21/06/2023 at 
10.30 AM | (Long - 91.207493, Lat - 26.599310, Dept - PWD (NH Roads))",,,,,,,
,Baksa,1,"Baganpara - Dhamdham to Baganpara main road have been damaged on 21/06/2023 approx 40 mtr 
| Gorbhitor | | (Long - 0.000000, Lat - 0.000000, Dept - PWD (Roads))",,,,,,,
,Barpeta,1,"Barpeta - Kadamguri Charichain Road | Kadamguri | As per report received from PWD Dept. a 
portion of Kadamguri Charichain Road washed away by Flood sater. Date:21/06/2023 | (Long - 
90.994956, Lat - 26.389730, Dept - PWD (Roads))",,,,,,,
,Bongaigaon,17,"Manikpur - Dangaigaon kirtanpara Road | Dangaigaon | Water logging from Ch.1000.00m to 
Ch.1200.00m and Road surface damaged. as per report received from PWRD, Bongaigaon dated- 
21.06.2023 | (Long - 90.736267, Lat - 26.441949, Dept - PWD (Roads)),  
Bhandara pt.I to Bhandara pt.V PMGSY Road | Bhandara | Submerged from Ch.2750.00m to 
Ch.2950.00m, submereged depth is 45cm.as per report received from PWRD, Bongaigaon dated- 
21.06.2023 | (Long - 90.748306, Lat - 26.424079, Dept - PWD (Roads)),  
Bongaigaon - Kharija Dolaigaon pt-II to SSB camp Road | Kharija | Shoulder and ICBP hard crust 
damaged at Ch.2nd Km.as per report received from PWRD,Bongaigaon dated- 21.06.2023 | (Long - 
90.580864, Lat - 26.487310, Dept - PWD (Roads)),  
SH2 to Kukurmari Sutarpara Road via PWRD office | Sutarpara Road | Erossion and depression 
occurred at hard crust portion near FCI road at 1st Km.as per report received from 
PWRD,Bongaigaon dated- 21.06.2023 | (Long - 90.544766, Lat - 26.490591, Dept - PWD (Roads)),  
Bongaigaon Bhakrivita road | Bhakrivita | Hard crust damaged and pot hole occurred at Ch. 2nd 
Km. as per report received from PWRD,Bongaigaon dated- 21.06.2023 | (Long - 90.546857, Lat - 
26.498114, Dept - PWD (Roads)),  
Bongaigaon college to Dolaigaon road | Dolaigaon | Road surface damaged and water stagnant at 
various surfaces at Ch.0.00 to Ch.200.00m.as per report received from PWRD,Bongaigaon dated- 
21.06.2023 | (Long - 90.538297, Lat - 26.484983, Dept - PWD (Roads)),  
Deuripara | Bagheswari temple to Deuripara Road | Hard crust and shoulder damaged and water 
stagnant at Ch.0.00 to Ch.180.00m.as per report received from PWRD,Bongaigaon dated- 
21.06.2023 | (Long - 90.563631, Lat - 26.468217, Dept - PWD (Roads)),  
B.Ed College approach Road | B.Ed College | Hard crust and shoulder damaged and water stagnant 
at Ch. 1st Km. as per report received from PWRD,Bongaigaon dated- 21.06.2023 | (Long - 
90.564221, Lat - 26.470926, Dept - PWD (Roads)),  
Srijangram - T01 to Solmara Road | Solmara | Culvert approach damaged at Ch.500.00m. as per 
report received from PWRD, Bongaigaon dated- 21.06.2023 | (Long - 90.679589, Lat - 26.389664, 
Dept - PWD (Roads)),  
Tulungia Borghola Road | Tulungia | Culvert approach damaged at Ch.6500.00m.as per report 
received from PWRD, Bongaigaon dated- 21.06.2023 | (Long - 90.695414, Lat - 26.387847, Dept - 
PWD (Roads)),  
Saripunia-II to Saripunia-I Road | Saripunia | Erosion on embakment at Ch.15th Km.as per report 
received from PWRD, Bongaigaon dated- 21.06.2023 | (Long - 90.679425, Lat - 26.412231, Dept - 
PWD (Roads)),  
Haripur to new Piradhara Road | Piradhara | Shoulder damaged at 1st and 2nd Km. as per report 
received from PWRD, Bongaigaon dated- 21.06.2023 | (Long - 90.682180, Lat - 26.302310, Dept - 
PWD (Roads)),  
Abhayapuri Police station to 8th APBN Road | Abhayapuri | Shoulder and hard cust damaged at 1st 
Km.as per report received from PWRD, Bongaigaon dated- 21.06.2023 | (Long - 90.659410, Lat - 
26.344230, Dept - PWD (Roads)),  
Kuchbari Bhaghekhaiti to Mererchar(Balargudam) Road | Mererchar | Shoulder damaged at 
Ch.300.00m Ch. 500.00m and Ch.800.00m.as per report received from PWRD, Bongaigaon dated- 
21.06.2023 | (Long - 90.714300, Lat - 26.289520, Dept - PWD (Roads)),  
Borigaon Bamungaon Road | Bamungaon | Submereged and Shoulder damaged.as per report 
received from PWRD, Bongaigaon dated- 21.06.2023 | (Long - 90.673350, Lat - 26.339480, Dept - 
PWD (Roads)),  
Abul Kalam Ajad Road | Srijangram | Hard crust damaged at Ch. 300.00 and Ch.500.00m.as per 
report received from PWRD, Bongaigaon dated- 21.06.2023 | (Long - 90.666830, Lat - 26.330720, 
Dept - PWD (Roads)),  
Lal Bahadur Sastri Road | Srijangram | Hard crust damaged at Ch. 1st Km.as per report received 
from PWRD, Bongaigaon dated- 21.06.2023 | (Long - 90.660640, Lat - 26.329320, Dept - PWD 
(Roads))",,,,,,,
,Chirang,2,"Bijni - Bijni Subhaijhar Road to No 1 Sisubari | No 1 Sisubari | As reported by PWD Bijni (R&B) 
Sub Division, Bijni Subhaijhar Road to No 1 Sisubari damaged at No 1 Sisubari. Length=3.50 mtr, 
Breadth= 2.50 mtr, Depth=2.00 mtr. Date of Occurrence=21-06-2023 | (Long - 90.638557, Lat - 
26.523069, Dept - PWD (Roads)),  
Borobazar Bhabanipur Road to No 2 Dogorpara | No 2 Dogorpara | As reported by PWD Bijni 
(R&B) Sub Division, Borobazar Bhabanipur Road to No 2 Dogorpara road damaged at No 2 
Dogorpara. Length=20.00 mtr, Breadth= 2.00 mtr, Depth=3.50 mtr. Date of Occurrence=21-06-
2023 | (Long - 90.619491, Lat - 26.596530, Dept - PWD (Roads))",,,,,,,
,Darrang,4,"Patharighat - Turai to Taragaon Road | Taragaon | As reported by JE, PWD Road submerged at 
length 1 km dated.21/06/2023 | (Long - 26.424246, Lat - 91.821298, Dept - PWD (Roads)),  
MPK to Hussainchubri Road | Hussainchubri | Road submerged at length CH. 1 km Length L= 600 
mt Depth 0.40 mt.dated.21/06/2023 | (Long - 91.816143, Lat - 26.500555, Dept - PWD (Roads)),  
MPK road at 21st km | MPK Road | As reported ,Submerged length=300m, depth = 
0.35m.dated.21/06/2023 | (Long - 91.845116, Lat - 26.483933, Dept - PWD (Roads)),  
Dalgaon - Barhabi to Mazgaon road | Barhabi to Mazgaon road | As per report received from",,,,,,,
,,,"PWD(R) barhabi to mazgaon PMGSY road shoulder has been damaged at Ch-1650m. immediate 
restoration is required. Date of occurrence- 20/06/2023 | (Long - 92.126601, Lat - 26.637039, Dept 
- P&RD)",,,,,,,
,Dhubri,2,"Chapar - NH 31 at Chirakuta to Tokrabandha quarry road surface damaged on Dated 20-06-2023 | 
Chirakuta | Road damaged due to over flow of water by the river Gaurang | (Long - 90.242500, Lat 
- 26.220760, Dept - PWD (Roads)),  
Road from Chirakuta to Jamduar pt -I submerged due to water on Dated 20-06-2023 | Jamduar Pt-I | 
Road damaged due to over flow of water by the river Gaurang | (Long - 90.242700, Lat - 
26.220600, Dept - PWD (Roads))",,,,,,,
,Goalpara,1,"Matia - Garomari to Nabagata Simlitola | Nabagata Simlitola | Road submerged from Ch. 2600 M 
to 2800 M and from 2900 M to 3100 M and the approch of Bridge No 3/1 has been eroded and 
subsided, Date - 20/06/2023, reported by AEE, PWRD, Goalpara East Territorial Road Sub-
Division, Goalpara | (Long - 90.884238, Lat - 26.078810, Dept - PWD (Roads))",,,,,,,
,Kamrup,2,"Goroimari - Road Submerged length 150 m breadth 6m Tukrapara to Dakhin Choudharypam as 
reported by AEE, PWRD, Chhaygaon, dtd- 20.06.2023 | Goroimari | | (Long - 91.196227, Lat - 
26.090307, Dept - PWD (Roads)),  
Road Submerged length 100 m breadth 6m Bowrabhitha to Monjuribilor Dhundhuntari as reported 
by AEE, PWRD, Chhaygaon, dtd- 20.06.2023 | Goroimari | | (Long - 91.210927, Lat - 26.083880, 
Dept - PWD (Roads))",,,,,,,
,Kokrajhar,9,"Bagribari - BASHBARI MOWAMARI ROAD | Mowamari | As reported by Executive Engineer, 
PWRD, Dhubri Civil Sub-Division, Territorial Road Division side berm, hard crust have been badly 
damaged and eroded due to heavy rainfall in last few days. Date-21.06.2023 | (Long - 89.997472, 
Lat - 26.086477, Dept - PWD (Roads)),  
Gossaigaon - Panbari to Sialmari Road | Panbari & Sialmari | As reported by AEE PWD RR 
Kachugaon Sub division Dated 21.06.2023 due to continous rainfall right side of road formation is 
badly erosion (L-120.00M) by the Sialmari River | (Long - 90.053435, Lat - 26.511800, Dept - 
PWD (Roads)),  
Bhawraguri - Rupshi Pt II to Rupshi Railway Gate (Kumguri beel to near choutara Railway line 
PWD Road to Rupshigaon Pt II) | Eroded at Ch 300.00 m | As reported by AEE PWD RR 
Kachugaon & BDO, Gossaigaon due to incessant heavy rainfall from 16th June, 2023 to 21.06.2023 
at Rupshigaon pt ii village rupshi pt ii to rupshi railway gate Road formation eroded at ch 300.00m | 
(Long - 26.405640, Lat - 90.075860, Dept - P&RD),  
Dotma - Serfanguri Gossainichina Road | Serfanguri | As reported by Asstt. Exe. Engineer, PWD 
(RR) on 21-06-2023 Serfanguri Gossainichina Road Br. No.1/1 approaches eroded | (Long - 
0.000000, Lat - 0.000000, Dept - PWD (Roads)),  
Serfanguri to Kumguri via Laokriguri | Kumguri | As reported by Asstt. Exe. Engineer, PWD (RR) 
on 21-06-2023 Serfanguri to Kumguri via Laokriguri Br. No.1/1 approach road eroded. | (Long - 
0.000000, Lat - 0.000000, Dept - PWD (Roads)),  
Jogdoi Fakiragram road | Jogdoi | As reported by Asstt. Exe. Engineer, PWD (RR) on 21-06-2023 
Jogdoi Fakiragram road bride approach eroded. | (Long - 0.000000, Lat - 0.000000, Dept - PWD 
(Roads)),  
Gomobil Angthihara road | Gomobil | As reported by Asstt. Exe. Engineer, PWD (RR) on 21-06-
2023 Gomobil Angthihara road bridge approach eroded at Br. No.3/1, 6/1, 6/2. | (Long - 0.000000, 
Lat - 0.000000, Dept - PWD (Roads)),  
Gwmwbil to Anthaibari road | Gwmwbil | As reported by Asstt. Exe. Engineer, PWD (RR) on 21-
06-2023 Gwmwbil to Anthaibari road culvert no.1/7 collapsed. | (Long - 0.000000, Lat - 0.000000, 
Dept - PWD (Roads)),  
Brajakhal road | Brajakhal | As reported by Asstt. Exe. Engineer, PWD (RR) on 21-06-2023 
Damage of Brajakhal road near culvert at Brajakhal. | (Long - 0.000000, Lat - 0.000000, Dept - 
PWD (Roads))",,,,,,,
,Lakhimpur,2,"Nowboicha - NH-15 at Rajali to Haripur Balitika Road | Balitika | NH-15 at Rajali to Haripur 
Balitika, overtopped and erosion, breaches at CH:3000M to CH:6500 M, breached at CH:3500 M 
on 21.06.2023. Report received from PWD (Roads) | (Long - 27.133053, Lat - 94.001978, Dept - 
PWD (Roads)),  
NH-15 to Mahghuli Borchala Road | Solmoria | NH-15 to Mahghuli Borchala Road, overtopped 
from CH:1600 M to CH:4500 M on 21.06.2023. Report received from PWD(Roads) | (Long - 
0.000000, Lat - 0.000000, Dept - PWD (Roads))",,,,,,,
