Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
Directorate Animal Husbandry||Director Animal Husbandry,AHY-SLN-F(10)60/201-Vol.II,2026_DAH1_127743_1,Yes,Open Tender,Item Rate,Goods,2.0,No,No,Offline,No,No,No,1,Fee/PreQual/Technical,.pdf,Tender document,07-Feb-2026 02:00 PM,06-Mar-2026 12:00 PM,07-Feb-2026 02:00 PM,05-Mar-2026 03:00 PM,,,07-Feb-2026 02:00 PM,05-Mar-2026 03:00 PM,07-Mar-2026 02:30 PM,"5,000",No,fixed,,AD (Ext.) o/o DD (AH/B) Solan,Solan,1.0,Corrigendun-I,Date,,1,DD - Demand Draft,590.0,AD (Ext.) o/o DD (AH/B) Solan,Solan,No,Deputy Director (AH/B) Solan,O/o DD (AH/B) Solan Jaunaji Road Solan H.P.,Tender for the supply of Tudi (Whaet Straw) at Sperm Station Aduwal Tehsil Nalagarh District Solan H.P.,Tender for the supply of Tudi (Whaet Straw) at Sperm Station Aduwal Tehsil Nalagarh District Solan H.P.,Please refer Tender documents.,,,Miscellaneous Goods,,Rate Contract,365.0,,Sperm Station Aduwal (Nalagarh) District Solan H.P,174101.0,,,,O/o DD (AH/B) Solan Jaunaji Road Solan H.P.,No,No,AOC
,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,2,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,AOC
