Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
PWD,6420-30 dated 06.12.2025,2025_PWD_123159_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Both(Online/Offline),No,No,No,1.0,Fee/PreQual/Technical,.pdf,Bid for Part-I of the Bid as per Section-6,15-Dec-2025 10:00 AM,31-Dec-2025 11:30 AM,15-Dec-2025 10:00 AM,30-Dec-2025 05:00 PM,,,15-Dec-2025 10:00 AM,30-Dec-2025 05:00 PM,16-Jan-2026 11:30 AM,"9,09,000",No,fixed,,EE HPPWD Division Jaisinghpur,Jaisinghpur,1.0,Corrigendum in BOQ item No. 31,Other,,1.0,ICICI BANK,"7,000",EE HPPWD Division Jaisinghpur,Jaisinghpur,No,Superintending Engineer,"5th Circle, HPPWD Palampur","Balance work and Improvement of Kilhi, Bhuana to Ladgalu road Km 0/00 to 6/00 in District Kangra (HP) (Under NABARD RIDF-XXXI)","Improvement,Passing places, R/walls,C.D. work, GSB, WBM-II, WBM-III, Tarring work,  Side Drain, Metal crash Barrier, CC Pavement, Interlocking paver Block and parapets including routine maintenance for five years after completion of construction work",Please refer Tender documents.,,"4,54,34,437",Civil Works - Roads,,Tender,75.0,548.0,Jaisinghpur,176095.0,,,,Jaisinghpur,No,No,AOC
,,,,,,,,,,,,,,,,.pdf,Cost of Tender Form as per Section-1 Point No. 3,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Bid Security as per Section-2 Cl-16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Registration as per Q.I-Section 3(1.1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"Q.I. as per Section 3 (1.3.1), (1.3.2) (1.3.3)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"Q.I. as per Section 3 (1.4), (1.5)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"Q.I. as per Section 3 (1.2), (1.7)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"Q.I. as per Section 3 (1.6), (1.8), (1.9), (1.10)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"Q.I. as per Section-2 Cl(4.2,4.4-A and B)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"Others documents i.e. GST, PAN, EPF etc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Liquidated damage as per section 4 and point No. 44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"Declaration reg. Custom/Excise duty exemption for Materials,Equipments signed on prescribed proforma",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Undertaking regarding Site visit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Any other information bidder would like to provide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Part-II of Bid as per Section 6and7 a/w itemrates offered by Employer for Routine Maintenance in SBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
