Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
Directorate Animal Husbandry||Director Animal Husbandry,AHY-SLN-F(10)-31/06,2026_DAH1_128923_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,1,Fee/PreQual/Technical,.pdf,Tender document,19-Feb-2026 02:00 PM,06-Mar-2026 12:00 PM,19-Feb-2026 02:00 PM,05-Mar-2026 05:00 PM,,,19-Feb-2026 02:00 PM,05-Mar-2026 05:00 PM,06-Mar-2026 04:20 PM,"50,000",No,fixed,,AD (Ext) o/o Deputy Director (AH/B) Solan,Solan,1,DD - Demand Draft,590.0,AD (Ext) o/oDeputy Director (AH/B) Solan,Solan,No,Deputy Director (AH/B) Solan,"Deputy Director (AH/B) Solan, Jaunaji Road Solan H.P.- 173212",Tender for various unskilled manual works at Sperm Station aduwal Tehsil Nalagarh District Solan H.P.,Tender for various unskilled manual works at Sperm Station aduwal Tehsil Nalagarh District Solan H.P.,Please refer Tender documents.,,,Miscellaneous Works,,Rate Contract,365.0,,Sperm Station Aduwal Tehsil Nalagarh H.P.,174101.0,,,,O/O DD (AH/B) Solan,No,No,AOC
,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,2,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,AOC
