Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
HPSEBL||CE(Gen) Sundernagar||SE(Gen) Nahan,HPSEBL/SEGN/SP-1/eQ-03/2025-26,2026_HPSEB_128235_1,Yes,Open Tender,Item Rate,Goods,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,SBD,12-Feb-2026 10:00 AM,27-Feb-2026 11:00 AM,12-Feb-2026 10:00 AM,26-Feb-2026 11:00 AM,,,12-Feb-2026 10:00 AM,26-Feb-2026 11:00 AM,500.0,No,fixed,,Nil,Nil,1.0,time extension for submission of bids,Date,,1,ICICI BANK,590.0,Nil,Nil,No,Superintending Engineer,Generation Circle HPSEBL Shaktinagar Nahan.,Supply of material for Andhra Power House,Supply of material for Andhra Power House,Please refer Tender documents.,,,Electrical Work/ Equipment,,Tender,120.0,30.0,Andhra Power House Chirgaon,171208.0,,,,Generation Circle Shakti Nagar Nahan,No,No,AOC
,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC
