Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
Directorate of Medical Education and Research||IGMC Shimla||Principal IGMC Shimla,HFW/ME(MCS)G(3)1/25(ENT)-27469,2026_IGMC1_125063_1,Yes,Open Tender,Item Rate,Goods,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Prequalification documents required to be uploaded as per tender document and NIT,05-Jan-2026 06:00 PM,03-Feb-2026 02:30 PM,05-Jan-2026 06:00 PM,03-Feb-2026 02:00 PM,,,19-Jan-2026 11:00 AM,03-Feb-2026 02:00 PM,23-Feb-2026 05:50 PM,"25,000",Yes,fixed,,Principal IGMC,Shimla,1.0,Extension of due date,Date,,1.0,DD - Demand Draft,"1,000",Principal IGMC,Shimla,No,Principal IGMC Shimla,Principal IGMC Shimla.,"E-tender for the Procurement of Impedance Audiometer / Tympanometer for Department of ENT, IGMC Shimla.","E-tender for the Procurement of Impedance Audiometer / Tympanometer for Department of ENT, IGMC Shimla.",Please refer to the tender document.,,,Machineries,,Tender,365.0,365.0,Principal office IGMC Shimla,171001.0,,,,Principal office /committee RoomIGMC Shimla,No,No,AOC
,,,,,,,,,,,,,,,,.pdf,Product catalogue and technical compliance documents required to be uploaded as per tender document.,,,,,,,,,,,,,,,,,,,,2.0,BG - Bank Guarantee,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Document required as per checklist 1 to 10 mentioned in tender document.,,,,,,,,,,,,,,,,,,,,3.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"Document required as per checklist 11 to 18 mentioned in tender document,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,any other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,Price Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Bifurcation of rates should be uploaded separately in PDF format as per BOQ(if any),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
