Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
Himachal Pradesh Tourism Development Corporation||Head Office - Shimla - HPTDC||Project Branch - HPTDC,Proj./3-25/22,2025_HPTDC_124571_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Tender Notice,27-Dec-2025 04:00 PM,15-Jan-2026 11:30 AM,27-Dec-2025 04:00 PM,15-Jan-2026 11:00 AM,27-Dec-2025 04:00 PM,15-Jan-2026 11:00 AM,27-Dec-2025 04:00 PM,15-Jan-2026 11:00 AM,05-Feb-2026 01:20 PM,"8,800",No,fixed,,Nil,Nil,1.0,BOQ Sr. No. 4 has been changed.,Other,,1.0,ICICI BANK,600.0,Nil,Nil,No,Executive Engineer,HPTDC Head Office Dharamshala,Construction of retaining wall towards Nallah side  in back lawn at Hotel Kunal Dharamshala (H.P).,Construction of retaining wall towards Nallah side  in back lawn at Hotel Kunal Dharamshala (H.P).,Please refer Tender documents.,,"4,38,699",Civil Works,Renovation work,Tender,120.0,30.0,HPTDC Hotel Kunal Dharamshala,176215.0,,,,Dharamshala,No,No,AOC
,,,,,,,,,,,,,,,,.pdf,Contract Agreement,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Sample of Work Done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Technical Bidding Format,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
