Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
Dr. Yashwant Singh Parmar University of Horticulture and Forestry||Estate Organisation - YSPU||Construction Division - YSPU||Executive Engineer (Const.) - YSPU,No.UHF/Const-1/Partfile/2025/ 3392dated 06.03.2026,2026_YSPU_130618_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Cost of tender in shape of DD and Earnest money in shape in FDR,06-Mar-2026 05:00 PM,18-Mar-2026 11:10 AM,06-Mar-2026 05:30 PM,18-Mar-2026 10:00 AM,,,06-Mar-2026 05:30 PM,18-Mar-2026 10:00 AM,18-Mar-2026 12:40 PM,"5,700",No,fixed,,EE(D),UHF Nauni Solan,1.0,DD - Demand Draft,700.0,EE(D),UHF Nauni Solan,No,Executive Engineer (C),O/o Estate organization UHF Nauni Solan,"Providing wooden ramp in entrance hall of COH at Dr. YSP UHF,Nauni Solan",Providing wooden ramp in entrance hall of COH at Dr. YSP UHF Nauni Solan,Please refer Tender documents.,,"2,82,082",Civil Works,,Tender,75.0,30.0,Nauni Solan,173230.0,,,,Nauni Solan,No,No,AOC
,,,,,,,,,,,,,,,,.pdf,Tender document duly signed by the bidder,,,,,,,,,,,,,,,,2.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Contractor registration along with all supporting documents like GSt/PAN/EPF Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
