Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
HPSEBL||CE(OP) CZ Mandi,CEOMZ /Tender-32/2025/OQ No.-32,2026_HPSEB_125749_1,Yes,Open Tender,Item Rate,Goods,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,PAN NO. AND GST REG. OTHER DOCUMENTS AS PER QUATATION.,14-Jan-2026 06:00 PM,28-Jan-2026 12:30 PM,14-Jan-2026 06:00 PM,28-Jan-2026 11:00 AM,,,14-Jan-2026 06:00 PM,28-Jan-2026 11:00 AM,"1,841",No,percentage,1.0%,Nil,Nil,1.0,Corrigendum,Date,,1,ICICI BANK,590.0,Nil,Nil,No,CE Operation M. Zone HPSEBL Mandi.,O/o CE Operation M. Zone HPSEBL Mandi.,"Supply of Cotton Tape, Cotton duster clothes of different sizes, Cotton waste ( White) and Niwar Tape 1 inch, 1/2 inch under M.Zone HPSEBL Mandi H.P.","Supply of Cotton Tape, Cotton duster clothes of different sizes, Cotton waste ( White) and Niwar Tape 1 inch, 1/2 inch under M.Zone HPSEBL Mandi H.P.",Please refer Quotation Documents,,"1,84,105",Electrical Work/ Equipment,,Tender,120.0,30.0,Mandi,175001.0,,,,O/o CE Operation M. Zone HPSEBL Mandi.,No,No,AOC
,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC
