Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
HP Power Transmission Corporation limited||Projects||DGM (Shimla)||PIU Bhabhanagar,9.0,2024_HPPTC_94962_1,Yes,Open Tender,Item Rate,Services,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Scanned copy of Tender Cost,06-Nov-2024 05:00 PM,04-Dec-2024 12:30 PM,06-Nov-2024 05:00 PM,03-Dec-2024 05:00 PM,,,06-Nov-2024 05:00 PM,03-Dec-2024 05:00 PM,05-Dec-2024 10:30 AM,"16,850",No,fixed,,Senior Manager,PIU Bhabanagar,1.0,Due Date Extended for tenders closing on 30-11-2024.,Admin Corrigendum Date Extend,,1.0,DD - Demand Draft,"1,180",Senior Manager,PIU Bhabanagar,No,Senior Manager,"HPPTCL, PIU Bhabanagar, Distt. Kinnaur (HP)",Housekeeping Cleaning,Job of running of rest camp and cleaning of substation,Please refer Tender documents.,,,Housekeeping/ Cleaning,,Tender,180.0,,66/22 kV GIS Bagipul under PIU Bhabanagar,172002.0,,,,"HPPTCL, PIU Bhabanagr, Distt. Kinnaur",No,No,AOC
,,,,,,,,,,,,,,,,.pdf,Technical Documents,,,,,,,,,,,,,,,,2.0,Corrigendum-1,Date,,2.0,BG - Bank Guarantee,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Scanned copy of EMD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,Price Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
