Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
Department of Health and Family Welfare||Directorate of Health and Family Welfare||MS ZH MANDI,HFW/NIT/Cooked Diet/2025/353,2025_DFHW_98025_1,Yes,Open Tender,Lump-sum,Services,2.0,No,No,Both(Online/Offline),No,No,No,1,Fee/PreQual/Technical,.pdf,Technical Bid,15-Jan-2025 01:00 PM,29-Jan-2025 11:00 AM,15-Jan-2025 02:00 PM,28-Jan-2025 05:00 PM,,,15-Jan-2025 02:00 PM,28-Jan-2025 05:00 PM,16-Jul-2025 03:00 PM,"75,000",No,fixed,,MS ZH Mandi,MS ZH Mandi,1,ICICI BANK,"1,000",MS ZH Mandi,Mandi,No,MS ZH Mandi,Office of Medical Superintendent ZH Mandi,ZH Cooked Diet,Cooked Diet Services for ZH Mandi,Please refer Tender documents.,,"60,00,000",Hotel/ Catering,,Tender,90.0,730.0,ZH Mandi,175001.0,MS Office ZH Mandi,Office of Medical Superintendent ZH Mandi HP,22-Jan-2025 10:00 AM,MS office ZH Mandi,No,No,AOC
,,,,,,,,,,,,,,2,Finance,.xls,Financial Bid,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC
