Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
"HP Irrigation and Public Health||Kullu Circle,Irrigation and Public Health,HP||Kullu-I,Irrigation and Public Health,HP",3516-3556 dated 28.07.2025,2025_HPIPH_111130_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Both(Online/Offline),No,No,No,1,Fee/PreQual/Technical,.pdf,All documents as per terms and conditions of NIT,30-Jul-2025 02:00 PM,13-Aug-2025 11:30 AM,30-Jul-2025 02:30 PM,13-Aug-2025 11:00 AM,,,30-Jul-2025 02:30 PM,13-Aug-2025 11:00 AM,20-Aug-2025 03:10 PM,"2,983",No,fixed,,EE JSD Katrain,JSD Katrain,1.0,Date Corrigendum,Date,,1,ICICI BANK,500.0,EE JSD Katrain,JSD Katrain,No,EE JSD Katrain,JSD Katrain,Restoration of rain damages to FIS Raugi in GP Raugi    in Tehsil  Distt. Kullu HP,SH  CO retaining wall Deposit work SDF  2024 778,Please refer Tender documents.,,"1,49,170",Civil Works,,Tender,120.0,,Katrain,175129.0,,,,JSD Katrain,No,No,AOC
,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC
