Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
"HP Irrigation and Public Health||Kullu Circle,Irrigation and Public Health,HP||Kullu -2,Irrigation and Public Health,HP",NIT No. 6253-6352 dated 22-08-2025,2025_HPIPH_112699_4,Yes,Open Tender,Item Rate,Works,2.0,No,No,Both(Online/Offline),No,No,No,1,Fee/PreQual/Technical,.pdf,All docs as per NIT conditions,22-Aug-2025 05:00 PM,05-Sep-2025 12:30 PM,22-Aug-2025 05:00 PM,05-Sep-2025 11:30 AM,,,22-Aug-2025 05:00 PM,05-Sep-2025 11:30 AM,18-Sep-2025 01:30 PM,"3,930",No,fixed,,EE Larji,EE Larji,1.0,Date,Date,,1,ICICI BANK,500.0,EE Larji,EE Larji,No,Executive Engineer Jal Shakti Division Larji,Executive Engineer Jal Shakti Division Larji,Restoration of rain damages to Providing Palgi Dhallan Mahun Garsa Railla Rote Bhallan Dhara Talara Thatibir ratwah etc. tehsil Bhunter Distt Kullu H.P.,(SH- C/O RCC Retaining wall in Nallah at Khadaage),Please refer Tender documents.,,"1,96,439",Civil Works,,Tender,90.0,60.0,Bajaura,175125.0,,,,Executive Engineer Jal Shakti Division Larji,No,No,AOC
,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC
