gp_code,village_code,object_id,revenue_ci,net_sown_area_in_hac,total_hhd,availablility_hours_of_domestic_electricity,availability_of_telephone_services,total_hhd_having_piped_water_connection,total_hhd_not_having_sanitary_latrines
253598,306020,247.0,Mazbat,443.0,145,3,4,0,9
106966,288434,146.0,Dhakuakhana (Pt-I),15.0,75,3,2,0,40
253603,306035,247.0,Mazbat,115.0,359,3,2,0,23
105828,299095,184.0,Katigora,40.0,235,2,3,0,12
253594,306123,247.0,Mazbat,65.0,166,5,2,0,166
106048,289864,153.0,Gogamukh,95.0,165,2,2,0,1
106048,908368,153.0,Gogamukh,1.0,290,2,2,0,1
272757,298328,181.0,Haflong,3.0,48,4,2,0,5
106048,289846,153.0,Gogamukh,10.0,200,2,2,0,3
106268,291931,162.0,Moran,9.0,115,3,2,0,0
106392,281917,115.0,Lakhipur,100.0,205,5,2,0,25
106048,908369,153.0,Gogamukh,100.0,111,2,2,0,1
106048,289845,153.0,Gogamukh,2.0,200,2,2,0,3
106048,908363,153.0,Gogamukh,12.0,85,2,2,0,1
106048,908297,153.0,Gogamukh,15.0,43,2,2,0,2
106048,908362,153.0,Gogamukh,16.0,102,2,2,0,1
106392,281918,116.0,Balijana,8.0,99,5,2,0,2
106392,281913,115.0,Lakhipur,64.0,27,1,2,0,2
106035,288876,151.0,Sissibargaon,55.0,33,4,2,6,30
105829,299026,184.0,Katigora,40.0,205,2,2,15,85
105829,299046,184.0,Katigora,48.0,150,3,2,45,45
106048,908367,153.0,Gogamukh,20.0,54,2,2,0,1
106048,908359,153.0,Gogamukh,1.0,400,2,2,0,400
106048,908361,153.0,Gogamukh,50.0,115,2,2,0,2
272757,298226,181.0,Haflong,1.0,11,5,2,0,5
257821,911369,178.0,Diphu,29.0,336,5,4,0,100
105925,299527,187.0,Sonai,100.39,450,2,2,0,2
257821,296392,178.0,Diphu,82.0,56,3,2,2,5
105971,305096,237.0,Khoirabari (Pt),172.0,252,2,2,0,3
257807,296870,275.0,Phuloni,18.0,140,2,2,0,17
105925,299526,187.0,Sonai,0.0,350,2,3,0,1
105971,305097,237.0,Khoirabari (Pt),80.0,275,2,2,0,5
257807,296840,275.0,Phuloni,10.0,252,4,2,0,8
106375,282343,118.0,Dudhnai,35.0,95,2,4,0,9
257821,296361,178.0,Diphu,30.0,9,1,2,0,5
107600,286980,249.0,Biswanath,12.0,921,1,4,0,4
107601,287026,250.0,Helem,96.26,446,3,2,20,359
105830,298999,184.0,Katigora,80.0,218,3,2,15,11
105830,298995,184.0,Katigora,80.0,197,3,2,25,12
253598,306015,247.0,Mazbat,250.0,305,3,2,0,12
257821,297823,178.0,Diphu,7.0,279,1,2,0,79
107601,287039,250.0,Helem,109.71,120,3,2,12,106
106053,905339,150.0,Dhemaji,13.85,55,2,2,0,2
257807,296857,275.0,Phuloni,40.0,102,1,2,0,50
257807,296882,253.0,Doboka,21.0,65,3,2,0,8
106815,302891,212.0,Chhaygaon,0.0,500,5,4,0,0
106064,288642,150.0,Dhemaji,70.0,85,2,2,0,60
106064,288632,150.0,Dhemaji,25.0,68,5,2,0,10
257807,296903,275.0,Phuloni,11.0,189,3,2,0,11
257821,296661,178.0,Diphu,46.0,35,3,2,0,0
106712,303130,216.0,Boko,198.0,100,3,2,53,15
106712,303131,216.0,Boko,360.0,300,4,2,180,14
257821,297814,178.0,Diphu,30.0,242,2,2,0,59
257807,911403,275.0,Phuloni,2.0,70,3,2,0,38
106048,908365,153.0,Gogamukh,80.0,151,2,2,0,1
257807,296852,275.0,Phuloni,6.0,833,1,2,0,330
106048,289866,153.0,Gogamukh,8.0,85,2,2,0,1
105830,299002,184.0,Katigora,39.5,293,3,2,0,102
106317,291659,159.0,Dibrugarh East,32.0,260,3,2,0,9
106450,294948,177.0,Sarupathar,18.0,185,4,2,23,167
107605,287095,250.0,Helem,300.0,320,3,2,0,1
105837,299040,184.0,Katigora,90.0,71,3,4,25,42
257798,295409,136.0,Kampur,2.47,47,4,4,0,20
106317,291656,159.0,Dibrugarh East,42.0,40,3,2,0,6
107605,287090,250.0,Helem,100.0,394,2,2,0,2
106268,291867,162.0,Moran,0.0,75,3,2,0,5
105836,299072,184.0,Katigora,40.0,806,3,2,0,42
272767,298279,181.0,Haflong,50.0,39,3,2,0,15
105867,299624,187.0,Sonai,100.0,530,3,2,20,9
253690,280159,103.0,Dotoma,28.0,30,2,2,0,10
106729,303013,214.0,Chamaria,0.0,125,3,4,0,60
253664,301920,203.0,Kokrajhar (Pt),4.0,229,3,2,0,4
106729,303007,214.0,Chamaria,20.0,1115,3,2,0,10
253606,305988,247.0,Mazbat,80.0,426,3,2,0,119
107000,287503,141.0,Narayanpur,43.0,239,4,4,0,60
107608,287106,250.0,Helem,20.01,98,2,2,0,10
253606,305989,247.0,Mazbat,10.0,905,3,2,0,0
106958,288356,146.0,Dhakuakhana (Pt-I),9.0,180,2,2,0,18
106081,289459,152.0,Jonai,20.0,63,3,2,0,36
257810,297202,275.0,Phuloni,20.0,32,1,2,0,2
105826,299053,184.0,Katigora,25.0,142,3,2,40,90
106081,289465,152.0,Jonai,5.0,72,3,2,0,3
107610,287121,250.0,Helem,1.52,35,3,4,0,10
257798,295422,136.0,Kampur,0.0,52,3,2,0,20
106054,288591,150.0,Dhemaji,2.0,53,2,2,0,4
253603,306023,247.0,Mazbat,79.88,278,3,2,45,25
257810,296983,275.0,Phuloni,31.0,16,1,2,0,13
105825,299106,184.0,Katigora,80.0,1527,3,2,200,207
106392,281932,116.0,Balijana,15.0,13,5,4,0,1
106960,288290,146.0,Dhakuakhana (Pt-I),35.02,15,2,2,0,8
106392,281931,115.0,Lakhipur,19.0,24,5,2,0,21
106960,288295,146.0,Dhakuakhana (Pt-I),32.0,516,2,4,0,55
106392,281926,116.0,Balijana,20.0,1,5,2,0,1
106960,288287,147.0,Subansiri (Pt-I),30.0,173,2,2,50,20
106960,288293,146.0,Dhakuakhana (Pt-I),47.86,238,2,4,1,25
106142,281665,257.0,Mankachar,73.0,760,1,2,0,120
106392,281928,116.0,Balijana,0.0,1,5,2,0,1
253603,306044,247.0,Mazbat,70.0,160,3,2,0,25
107611,286936,250.0,Helem,2.47,82,3,2,0,30
106961,288389,146.0,Dhakuakhana (Pt-I),1644.0,432,4,2,0,87
272757,298385,181.0,Haflong,1.0,13,5,4,0,0
107611,286954,250.0,Helem,30.0,34,3,2,0,18
106392,281902,115.0,Lakhipur,20.0,14,5,4,0,1
107611,287010,250.0,Helem,25.0,52,3,2,0,30
106392,281900,115.0,Lakhipur,25.0,54,5,2,0,6
257798,295392,136.0,Kampur,2.47,22,2,2,0,20
106379,282427,118.0,Dudhnai,100.0,288,3,2,0,18
257798,295398,136.0,Kampur,0.0,279,3,2,0,10
257798,295417,136.0,Kampur,0.0,142,4,2,0,20
105869,299345,187.0,Sonai,10.0,140,2,4,0,1
106048,289880,153.0,Gogamukh,5.0,56,2,2,0,1
257798,911289,136.0,Kampur,2.47,200,5,2,0,20
257798,295300,136.0,Kampur,0.0,25,5,2,0,20
257798,295412,136.0,Kampur,0.0,31,3,2,0,20
257798,295405,136.0,Kampur,0.0,39,3,2,0,20
253603,306022,247.0,Mazbat,18.0,335,3,2,0,12
106712,303125,216.0,Boko,63.0,225,4,2,1,20
105836,299078,184.0,Katigora,65.0,145,3,2,0,20
253604,305914,246.0,Udalguri,249.9615,564,5,2,0,300
105872,299677,185.0,Silchar,20.0,110,2,2,0,1
106380,282421,118.0,Dudhnai,100.0,226,3,4,0,0
106491,294756,175.0,Golaghat,90.0,302,2,4,0,162
253602,305996,247.0,Mazbat,334.67,1042,2,2,0,32
257798,295304,136.0,Kampur,0.0,46,2,2,0,40
105828,299096,184.0,Katigora,12.0,45,5,3,15,5
107601,287036,250.0,Helem,364.97,235,3,2,25,10
106035,288902,151.0,Sissibargaon,30.0,82,3,2,10,20
106382,282425,118.0,Dudhnai,250.0,182,3,2,0,123
106025,289161,151.0,Sissibargaon,50.0,265,2,2,0,200
106048,289838,153.0,Gogamukh,1.0,199,2,2,0,1
106048,905380,153.0,Gogamukh,1.0,5,2,2,0,1
257798,911277,136.0,Kampur,2.48,20,3,2,3,14
107769,290102,155.0,Doom Dooma,100.0,20,2,2,0,1
257807,296881,275.0,Phuloni,56.48,103,3,2,0,11
106035,288899,151.0,Sissibargaon,60.0,112,3,2,0,3
106046,289806,153.0,Gogamukh,60.0,110,3,2,3,38
106382,282418,118.0,Dudhnai,282.0,584,4,2,0,469
106567,301083,196.0,Lala,33.0,113,4,2,0,42
106046,907973,153.0,Gogamukh,41.0,64,3,3,1,19
106567,301082,196.0,Lala,197.0,912,4,2,0,345
106567,301081,196.0,Lala,185.0,584,4,2,0,284
253598,306017,247.0,Mazbat,534.0,88,3,4,0,21
106567,301080,196.0,Lala,248.0,824,4,2,0,425
106046,907972,153.0,Gogamukh,63.0,109,2,2,2,26
106382,282454,118.0,Dudhnai,100.0,411,4,2,0,315
106035,288896,151.0,Sissibargaon,40.0,120,3,2,0,120
106449,294924,177.0,Sarupathar,150.0,136,2,2,0,10
106465,294928,177.0,Sarupathar,275.41,640,4,2,200,60
257821,297812,178.0,Diphu,30.0,862,2,2,0,20
106064,288640,150.0,Dhemaji,5.0,92,2,2,0,80
253599,305913,247.0,Mazbat,300.0,86,2,2,0,21
257821,911316,178.0,Diphu,389.0,137,2,3,11,0
106712,303123,216.0,Boko,81.0,220,4,2,8,45
257821,297830,178.0,Diphu,15.0,57,5,2,0,50
257821,297980,178.0,Diphu,30.0,42,2,2,0,5
257821,297756,178.0,Diphu,0.0,22,3,4,0,2
257821,297768,178.0,Diphu,2.0,5,1,4,0,2
106961,288367,146.0,Dhakuakhana (Pt-I),55.0,255,4,2,0,80
106961,288390,146.0,Dhakuakhana (Pt-I),2.47,240,5,2,0,80
261141,301942,205.0,Bengtal,71.73,105,2,2,0,2
261141,301943,205.0,Bengtal,0.0,225,2,2,0,154
261141,302034,205.0,Bengtal,204.0,638,2,2,0,120
106452,295013,177.0,Sarupathar,1.1,15,2,2,0,3
257821,296363,178.0,Diphu,53.0,26,3,2,3,0
106974,288541,146.0,Dhakuakhana (Pt-I),42.0,191,2,4,0,1
272759,298473,181.0,Haflong,4.0,24,5,2,0,5
253675,280119,103.0,Dotoma,95.0,390,4,2,0,50
257821,297819,178.0,Diphu,111.0,295,3,2,0,105
105830,299001,184.0,Katigora,110.0,385,3,2,24,10
257821,297816,178.0,Diphu,20.0,231,4,2,0,65
106044,908434,153.0,Gogamukh,20.0,72,2,4,0,12
105830,299000,184.0,Katigora,70.0,312,3,2,12,80
106712,303127,216.0,Boko,12.0,249,4,2,12,11
257821,297825,178.0,Diphu,16.0,23,3,2,0,6
106064,288636,150.0,Dhemaji,1.0,20,2,2,0,7
106064,288639,150.0,Dhemaji,5.0,56,1,2,0,18
106964,288406,146.0,Dhakuakhana (Pt-I),100.0,605,3,4,0,10
106964,288397,146.0,Dhakuakhana (Pt-I),65.0,400,2,2,0,330
253693,280081,103.0,Dotoma,80.0,63,2,2,0,26
106912,300630,193.0,"Ramkrishna
Nagar",6.0,46,3,2,0,3
105831,299881,184.0,Katigora,1.0,1,5,4,0,1
105836,299077,184.0,Katigora,71.0,146,3,2,0,6
106071,289572,152.0,Jonai,10.0,39,2,2,0,2
105971,305120,237.0,Khoirabari (Pt),157.86,289,2,2,0,2
106967,288393,146.0,Dhakuakhana (Pt-I),50.0,56,2,2,0,20
106967,288400,146.0,Dhakuakhana (Pt-I),50.0,55,2,2,0,15
253693,280074,103.0,Dotoma,40.0,132,3,2,0,10
106044,908370,153.0,Gogamukh,5.0,37,3,2,0,1
106974,288539,147.0,Subansiri (Pt-I),170.0,119,1,2,0,26
257821,297762,178.0,Diphu,13.0,98,3,4,0,40
106044,289853,153.0,Gogamukh,20.0,72,2,2,0,4
106035,289212,151.0,Sissibargaon,40.0,82,3,2,5,20
106044,289854,147.0,Subansiri (Pt-I),20.0,83,2,2,0,4
257818,296132,178.0,Diphu,400.0,37,3,2,0,30
106974,288537,147.0,Subansiri (Pt-I),185.0,34,1,2,0,5
105831,299028,184.0,Katigora,12.08,37,2,2,0,22
253693,280089,103.0,Dotoma,80.0,212,2,2,0,20
106837,303415,273.0,Azara,48.0,32,3,2,0,0
105831,299027,184.0,Katigora,50.0,74,2,2,5,20
106967,288428,146.0,Dhakuakhana (Pt-I),100.0,178,2,2,0,22
107604,287018,250.0,Helem,0.0,13,3,2,0,13
106064,288647,150.0,Dhemaji,1.0,80,2,2,0,2
106375,282345,118.0,Dudhnai,41.0,174,2,4,0,130
106376,282450,118.0,Dudhnai,100.0,214,4,2,0,0
106837,303414,273.0,Azara,39.0,18,3,2,0,0
105831,299031,184.0,Katigora,28.55,60,2,2,0,25
107412,303635,124.0,Bajali (Pt),110.0,700,3,2,0,67
106837,303416,273.0,Azara,96.0,392,3,2,0,4
257818,296155,178.0,Diphu,0.0,17,5,2,0,17
107285,285462,254.0,Lanka,75.0,222,3,2,0,60
106837,303411,273.0,Azara,47.0,240,3,2,0,0
257818,298101,178.0,Diphu,25.0,37,5,2,0,28
105831,299029,184.0,Katigora,90.0,183,3,2,45,30
105831,299030,184.0,Katigora,25.08,106,3,2,12,10
106064,905328,150.0,Dhemaji,33.0,63,1,2,0,6
107662,287155,251.0,Gohpur,72.0,287,4,2,0,235
106310,291587,161.0,Tengakhat,2.0,60,3,2,0,7
105831,906247,184.0,Katigora,0.0,1,5,4,0,1
106917,300722,193.0,"Ramkrishna
Nagar",12.0,146,1,2,0,20
106274,291988,162.0,Moran,2.47,81,2,2,0,60
106064,288643,150.0,Dhemaji,15.0,336,1,2,0,2
106961,288363,146.0,Dhakuakhana (Pt-I),110.0,60,5,4,0,50
107662,287156,251.0,Gohpur,80.0,174,4,2,0,169
106064,288635,150.0,Dhemaji,1.0,83,1,2,0,7
106065,288826,150.0,Dhemaji,35.04,74,2,2,0,1
105832,299088,184.0,Katigora,0.0,44,3,2,0,20
272769,298424,181.0,Haflong,15.0,75,3,2,0,15
253664,301907,206.0,Sidli (Pt),2.0,25,2,2,0,0
257806,911685,255.0,Donka,2.0,25,5,4,0,25
106859,300175,190.0,Badarpur,220.0,1222,2,2,0,516
107662,287153,251.0,Gohpur,22.0,104,3,2,0,65
106491,294616,175.0,Golaghat,25.0,43,2,4,0,29
257810,297620,275.0,Phuloni,30.0,23,1,2,0,23
107604,287004,250.0,Helem,0.0,397,3,3,0,397
105832,299089,184.0,Katigora,0.0,34,5,2,0,12
106035,288870,151.0,Sissibargaon,130.0,26,3,2,0,1
107604,286989,250.0,Helem,0.01,35,3,2,0,35
257810,297393,275.0,Phuloni,68.0,106,1,2,0,23
105832,299063,184.0,Katigora,0.0,305,4,2,0,10
257818,296214,178.0,Diphu,5.0,45,3,2,0,1
106030,906408,151.0,Sissibargaon,7.0,20,3,2,0,8
107604,287003,250.0,Helem,0.0,215,3,2,0,0
106083,907277,152.0,Jonai,11.6,63,2,2,0,10
106030,289220,151.0,Sissibargaon,20.0,47,5,2,0,6
106709,303038,216.0,Boko,2.0,260,3,2,0,20
257810,297357,275.0,Phuloni,11.0,29,1,2,0,16
107660,287220,251.0,Gohpur,80.0,80,3,2,0,10
253594,306121,247.0,Mazbat,28.0,115,5,2,0,0
253527,305791,246.0,Udalguri,50.0,100,3,2,0,20
257810,297355,275.0,Phuloni,8.0,22,1,2,0,3
106381,282334,117.0,Matia,3583.0,223,3,2,0,36
105832,905269,184.0,Katigora,0.0,1,5,4,0,1
106071,906615,152.0,Jonai,0.0,203,3,2,0,8
107605,287091,250.0,Helem,50.0,125,2,2,0,3
107605,287088,251.0,Gohpur,80.0,190,2,2,0,3
253594,306110,247.0,Mazbat,90.0,185,5,2,0,0
105832,299086,184.0,Katigora,0.0,31,5,4,0,10
105832,905266,184.0,Katigora,0.0,31,5,4,0,6
253603,306024,247.0,Mazbat,152.0,245,3,2,35,35
106030,906410,151.0,Sissibargaon,1.0,3,5,2,0,3
105723,301332,199.0,Boitamari,191.0,162,3,2,0,100
253498,304634,261.0,Tamulpur,25.0,270,3,2,9,50
106083,289266,152.0,Jonai,6.6,42,2,2,0,2
106709,303052,216.0,Boko,6.0,138,3,2,1,3
105832,299060,184.0,Katigora,0.0,78,3,2,0,8
106709,303039,216.0,Boko,12.0,240,3,2,1,3
106267,292003,163.0,Tingkhong,0.0,443,2,2,0,0
106267,292002,163.0,Tingkhong,0.0,181,3,2,0,0
272760,298294,255.0,Donka,60.0,119,3,2,10,32
106267,291834,163.0,Tingkhong,0.0,33,2,2,0,0
253694,280082,103.0,Dotoma,30.0,152,3,2,0,25
105969,305143,270.0,Dalgaon (Pt),102.0,461,3,2,0,25
106892,300048,189.0,Karimganj,24.0,228,1,2,0,30
257798,295360,136.0,Kampur,0.0,32,5,2,0,10
257798,295407,255.0,Donka,2.7,41,4,4,0,20
257798,295426,136.0,Kampur,2.47,86,5,2,0,30
105832,299090,184.0,Katigora,0.0,17,3,2,0,9
257798,295394,136.0,Kampur,2.47,34,3,2,0,21
257810,297358,275.0,Phuloni,33.0,63,1,2,0,12
257798,295399,136.0,Kampur,0.0,308,3,2,0,20
253694,280086,103.0,Dotoma,60.0,745,3,2,0,450
106268,291860,162.0,Moran,20.0,65,3,2,0,5
257810,296972,275.0,Phuloni,12.0,30,1,2,0,28
105835,298998,184.0,Katigora,0.0,161,3,2,0,12
253694,280084,103.0,Dotoma,50.0,175,3,2,0,20
105835,299004,184.0,Katigora,0.0,65,3,2,0,23
253676,280105,103.0,Dotoma,98.0,230,3,2,0,55
105835,905278,184.0,Katigora,0.0,180,3,2,13,20
106909,300459,192.0,Patharkandi,150.0,258,4,3,0,2
106975,288513,147.0,Subansiri (Pt-I),29.0,120,2,4,0,25
105835,298997,184.0,Katigora,0.0,360,3,2,40,22
106268,291924,162.0,Moran,0.0,92,3,2,0,10
257810,297196,275.0,Phuloni,9.0,19,1,2,0,10
253676,280123,103.0,Dotoma,52.0,191,3,2,25,54
257807,296869,275.0,Phuloni,16.6,50,3,2,0,11
106975,288504,147.0,Subansiri (Pt-I),12.0,25,2,2,0,10
106975,288499,147.0,Subansiri (Pt-I),16.0,28,2,2,0,21
105794,299328,185.0,Silchar,1.3,510,1,2,0,0
257807,296845,275.0,Phuloni,10.0,455,3,2,0,2
257810,297737,275.0,Phuloni,186.0,49,1,2,0,33
257810,297448,275.0,Phuloni,64.0,126,1,2,0,23
106030,906412,151.0,Sissibargaon,50.0,113,3,2,0,50
257810,297444,275.0,Phuloni,108.0,48,1,2,0,31
257810,297453,275.0,Phuloni,45.0,29,1,2,0,25
106974,288524,147.0,Subansiri (Pt-I),86.0,60,1,4,0,14
253638,280402,106.0,Golokganj (Pt),15.2,70,1,4,0,5
106075,906592,152.0,Jonai,10.0,10,3,3,0,0
253638,280400,106.0,Golokganj (Pt),0.0,98,5,4,0,3
253638,280404,106.0,Golokganj (Pt),5.0,676,5,4,0,6
253676,280106,103.0,Dotoma,60.0,166,3,2,0,30
106268,291942,162.0,Moran,0.0,148,3,2,0,10
253638,280407,106.0,Golokganj (Pt),0.0,100,5,4,0,100
106030,289039,151.0,Sissibargaon,10.0,32,3,2,0,7
253676,280107,103.0,Dotoma,39.0,166,3,2,0,51
105834,905268,184.0,Katigora,10.0,1,3,4,0,1
106309,291480,159.0,Dibrugarh East,12.45,250,2,2,0,0
253676,280099,103.0,Dotoma,48.0,306,3,2,0,50
253695,280085,103.0,Dotoma,50.0,48,2,2,0,19
106035,288874,151.0,Sissibargaon,50.0,58,3,2,20,50
106075,289548,152.0,Jonai,15.0,44,3,2,0,8
253695,280083,103.0,Dotoma,50.0,180,2,2,0,80
106075,289545,152.0,Jonai,15.0,100,3,2,0,0
106075,289546,152.0,Jonai,12.0,130,3,3,0,0
257798,295419,136.0,Kampur,0.0,62,4,2,0,16
253638,280405,106.0,Golokganj (Pt),0.0,100,1,2,0,10
253638,280399,106.0,Golokganj (Pt),2.47,400,1,2,0,132
106306,291693,159.0,Dibrugarh East,129.0,165,2,2,0,0
106035,288869,151.0,Sissibargaon,100.0,82,4,2,3,6
272760,298276,180.0,Umrangso,60.0,36,2,2,0,15
272760,298267,180.0,Umrangso,50.0,65,4,2,0,0
253638,280406,106.0,Golokganj (Pt),6.0,42,1,2,0,13
106075,289547,152.0,Jonai,15.0,32,3,2,0,0
106075,906590,152.0,Jonai,15.0,38,3,3,0,2
107004,287391,141.0,Narayanpur,1.0,135,2,4,2,3
253635,280432,106.0,Golokganj (Pt),10.0,270,5,4,0,70
106075,906588,152.0,Jonai,18.0,194,4,2,0,2
253635,280433,106.0,Golokganj (Pt),400.0,868,3,2,0,700
257798,911275,136.0,Kampur,0.0,120,5,3,0,15
105834,299084,184.0,Katigora,20.0,17,3,2,10,3
105835,298994,184.0,Katigora,0.0,350,2,2,0,25
107004,287401,141.0,Narayanpur,2.47,98,2,4,1,5
107278,284478,132.0,Rupahi,3.2,1525,2,2,0,755
106892,300023,189.0,Karimganj,20.0,344,1,3,0,20
106075,906586,152.0,Jonai,15.0,224,3,2,0,0
107763,290016,154.0,Sadiya,500.0,149,2,2,0,64
257807,296844,275.0,Phuloni,19.0,36,3,2,0,12
106351,281863,115.0,Lakhipur,150.0,269,4,2,0,125
106967,288399,146.0,Dhakuakhana (Pt-I),85.0,120,2,2,0,10
106268,291932,162.0,Moran,8.0,157,3,2,0,30
106352,281761,115.0,Lakhipur,10.0,20,5,4,0,3
105832,299061,184.0,Katigora,0.0,230,4,2,0,8
106268,291933,162.0,Moran,0.0,95,3,2,0,6
253443,301986,206.0,Sidli (Pt),0.0,370,4,3,0,1
105793,299360,185.0,Silchar,1.08,235,1,2,0,80
105835,299011,184.0,Katigora,0.0,40,3,2,0,20
253443,301989,206.0,Sidli (Pt),0.0,736,4,4,0,1
105793,299359,185.0,Silchar,2.11,223,2,2,0,153
106076,906580,152.0,Jonai,15.0,500,3,2,0,96
106076,906576,152.0,Jonai,15.0,100,3,2,0,1
106077,906784,152.0,Jonai,30.0,400,3,2,0,80
106309,291482,159.0,Dibrugarh East,0.0,35,2,2,0,30
105834,299067,184.0,Katigora,55.0,275,4,2,40,60
106077,289378,152.0,Jonai,0.0,2,5,4,0,1
106268,291926,162.0,Moran,0.0,460,3,2,0,50
105842,298949,184.0,Katigora,6.87,290,4,2,0,1
105832,299045,184.0,Katigora,0.0,1,5,3,0,1
106967,288424,146.0,Dhakuakhana (Pt-I),40.0,150,2,2,0,37
106077,906786,152.0,Jonai,25.0,120,3,4,0,30
106079,289470,152.0,Jonai,0.0,1,5,4,0,1
105842,298948,184.0,Katigora,0.52,108,4,2,0,1
105793,299358,185.0,Silchar,6.5,305,2,2,0,64
106077,289307,152.0,Jonai,0.0,1,5,4,0,1
106967,288421,146.0,Dhakuakhana (Pt-I),90.0,140,2,2,0,40
106892,300009,189.0,Karimganj,4.0,308,4,2,0,23
105969,305142,270.0,Dalgaon (Pt),99.0,230,4,2,0,150
106079,906663,152.0,Jonai,8.0,58,3,2,0,51
106077,289377,152.0,Jonai,40.0,41,5,4,0,25
105968,305129,241.0,Khoirabari (Pt),3.5,380,4,2,20,0
106967,288418,146.0,Dhakuakhana (Pt-I),60.0,148,2,2,0,18
107536,286791,249.0,Biswanath,40.0,412,3,2,0,6
106352,281766,115.0,Lakhipur,15.0,160,5,2,0,15
106352,281763,115.0,Lakhipur,30.0,100,5,4,0,1
106077,906787,152.0,Jonai,15.0,33,4,2,0,25
106609,293706,277.0,Jorhat East,130.0,486,3,4,0,50
106077,906788,152.0,Jonai,8.0,71,3,2,0,35
106967,288429,146.0,Dhakuakhana (Pt-I),55.0,72,2,2,0,9
106334,282225,116.0,Balijana,80.0,293,2,2,0,53
105832,299047,184.0,Katigora,0.0,1,3,2,0,1
105832,299092,184.0,Katigora,0.0,755,3,2,3,5
105832,905274,184.0,Katigora,0.0,146,2,2,0,8
106309,291486,159.0,Dibrugarh East,52.0,465,2,2,0,46
