District,STATE,TEHSIL,dtcode11,object_id,tehsil_area,object_id_new,timeperiod_datetime,max,mean,count,sum
BILASPUR,HIMACHAL PRADESH,BHARARI,030,02-030-02104,91973403.88,02-030,2024-08-01,1.156963444328308,1.0126888208619667,89,90.12930505671503
BILASPUR,HIMACHAL PRADESH,BILASPUR,030,02-030-02105,174245597.62,02-030,2024-08-01,1.0003726944684983,0.8055454451469943,165,132.91499844925406
BILASPUR,HIMACHAL PRADESH,GHUMARWIN,030,02-030-02106,194902321.69,02-030,2024-08-01,1.156963444328308,1.0048911532540898,182,182.89018989224436
BILASPUR,HIMACHAL PRADESH,JHANDUTA,030,02-030-02107,327823575.47,02-030,2024-08-01,1.156963444328308,0.959802480041673,310,297.53876881291865
BILASPUR,HIMACHAL PRADESH,NAMHOL,030,02-030-02108,105890400.88,02-030,2024-08-01,0.8743247849464417,0.7543873302676889,101,76.19312035703658
BILASPUR,HIMACHAL PRADESH,NAINA DEVI,030,02-030-02109,270882848.92,02-030,2024-08-01,1.156963444328308,0.9943390508662697,261,259.5224922760964
CHAMBA,HIMACHAL PRADESH,BHATTIYAT,023,02-023-00001,262447817.3,02-023,2024-08-01,1.4436555713415147,1.4315717025615335,246,352.16663883013723
CHAMBA,HIMACHAL PRADESH,BRAHMAUR,023,02-023-00002,1655485655.15,02-023,2024-08-01,1.390200072002411,0.7874148006251569,1587,1249.627288592124
CHAMBA,HIMACHAL PRADESH,CHAMBA,023,02-023-00003,1008206652.7,02-023,2024-08-01,1.4436555713415147,0.8507446347251181,967,822.6700617791892
CHAMBA,HIMACHAL PRADESH,CHAURAH,023,02-023-00004,1163670457.25,02-023,2024-08-01,0.8257468368530274,0.7566754353626499,1120,847.4764876061679
CHAMBA,HIMACHAL PRADESH,DALHOUSIE,023,02-023-00005,162098923.31,02-023,2024-08-01,2.1201951733112336,1.5255297906881682,157,239.5081771380424
CHAMBA,HIMACHAL PRADESH,PANGI,023,02-023-00006,1511085220.78,02-023,2024-08-01,0.7819092579841614,0.5043094098451213,1454,733.2658819148064
