District,STATE,TEHSIL,dtcode11,object_id,tehsil_area,object_id_new,timeperiod_datetime,max,mean,count,sum
BILASPUR,HIMACHAL PRADESH,BHARARI,030,02-030-02104,91973403.88,02-030,2024-08-01,0.020155417335033416,0.01999562600161252,89,1.7796107141435145
BILASPUR,HIMACHAL PRADESH,BILASPUR,030,02-030-02105,174245597.62,02-030,2024-08-01,0.038144529628753664,0.011962922647866338,165,1.9738822368979456
BILASPUR,HIMACHAL PRADESH,GHUMARWIN,030,02-030-02106,194902321.69,02-030,2024-08-01,0.020155417335033416,0.020010665575193837,182,3.641941134685278
BILASPUR,HIMACHAL PRADESH,JHANDUTA,030,02-030-02107,327823575.47,02-030,2024-08-01,0.020155417335033416,0.013342503617232849,310,4.136176121342183
BILASPUR,HIMACHAL PRADESH,NAMHOL,030,02-030-02108,105890400.88,02-030,2024-08-01,0.026605605244636538,0.011526065431490984,101,1.1641326085805894
BILASPUR,HIMACHAL PRADESH,NAINA DEVI,030,02-030-02109,270882848.92,02-030,2024-08-01,0.018123784667253496,0.01122302632987271,261,2.929209872096777
CHAMBA,HIMACHAL PRADESH,BHATTIYAT,023,02-023-00001,262447817.3,02-023,2024-08-01,0.03862362203598023,0.028879405563391327,246,7.104333768594266
CHAMBA,HIMACHAL PRADESH,BRAHMAUR,023,02-023-00002,1655485655.15,02-023,2024-08-01,0.05531666840314865,0.04382129244414389,1587,69.54439110885636
CHAMBA,HIMACHAL PRADESH,CHAMBA,023,02-023-00003,1008206652.7,02-023,2024-08-01,0.05617410882711411,0.04117524266686222,967,39.81645965885576
CHAMBA,HIMACHAL PRADESH,CHAURAH,023,02-023-00004,1163670457.25,02-023,2024-08-01,0.05870814690589905,0.0543133286330849,1120,60.83092806905508
CHAMBA,HIMACHAL PRADESH,DALHOUSIE,023,02-023-00005,162098923.31,02-023,2024-08-01,0.0471830904006958,0.030952931261897847,157,4.859610208117962
CHAMBA,HIMACHAL PRADESH,PANGI,023,02-023-00006,1511085220.78,02-023,2024-08-01,0.05511484091281891,0.0455579249133885,1454,66.24122282406688
CHAMBA,HIMACHAL PRADESH,SALUNI,023,02-023-00007,501777600.01,02-023,2024-08-01,0.05870814690589905,0.05503298710082918,485,26.69099874390215
CHAMBA,HIMACHAL PRADESH,SIHUNTA,023,02-023-00008,248886185.18,02-023,2024-08-01,0.05105635138135404,0.04200695888272213,244,10.249697967384199
HAMIRPUR,HIMACHAL PRADESH,BAMSAN,028,02-028-01431,108780681.53,02-028,2024-08-01,0.02908930003643036,0.016917324203990756,105,1.7763190414190293
HAMIRPUR,HIMACHAL PRADESH,BARSAR,028,02-028-02854,157633433.65,02-028,2024-08-01,0.018123784667253496,0.01797279033980062,155,2.7857825026690963
HAMIRPUR,HIMACHAL PRADESH,BHORANJ,028,02-028-02855,131811695.18,02-028,2024-08-01,0.02908930003643036,0.023151939327001575,125,2.893992415875197
HAMIRPUR,HIMACHAL PRADESH,DHATWAL,028,02-028-02856,124768533.95,02-028,2024-08-01,0.018123784667253496,0.018123784667253496,114,2.0661114520668984
HAMIRPUR,HIMACHAL PRADESH,GALORE,028,02-028-02857,69697301.93,02-028,2024-08-01,0.018123784667253496,0.01489261874209589,67,0.9978054557204247
HAMIRPUR,HIMACHAL PRADESH,HAMIRPUR,028,02-028-02858,159688151.55,02-028,2024-08-01,0.018123784667253496,0.013004133252054453,152,1.9766282543122768
HAMIRPUR,HIMACHAL PRADESH,NADAUN,028,02-028-02859,191826400.84,02-028,2024-08-01,0.01227275447845459,0.009748268036157387,181,1.7644365145444871
HAMIRPUR,HIMACHAL PRADESH,TIRA SUJANPUR,028,02-028-02860,171485252.24,02-028,2024-08-01,0.04744579617679119,0.014939541645257213,164,2.450084829822183
KANGRA,HIMACHAL PRADESH,BAIJNATH,024,02-024-02110,292828867.34,02-024,2024-08-01,0.08534585840702057,0.07286876272382677,282,20.54899108811915
KANGRA,HIMACHAL PRADESH,BAROH,024,02-024-02111,134040748.53,02-024,2024-08-01,0.04744579617679119,0.02007686019949615,128,2.5698381055355073
KANGRA,HIMACHAL PRADESH,DADA SIBA,024,02-024-02112,106903283.0,02-024,2024-08-01,0.016167012202739715,0.009104566297554734,101,0.9195611960530281
KANGRA,HIMACHAL PRADESH,DERA GOPIPUR,024,02-024-02113,538859869.98,02-024,2024-08-01,0.03880418486595154,0.011636841812735712,507,5.8998787990570065
KANGRA,HIMACHAL PRADESH,DHARMSHALA,024,02-024-02114,337364531.77,02-024,2024-08-01,0.05105635138135404,0.04427130093704453,326,14.432444105476517
KANGRA,HIMACHAL PRADESH,DHIRA,024,02-024-02115,81204048.3,02-024,2024-08-01,0.04744579617679119,0.04625799425372594,79,3.654381546044349
KANGRA,HIMACHAL PRADESH,FATEHPUR,024,02-024-02116,277848471.21,02-024,2024-08-01,0.03880418486595154,0.012348153441710705,268,3.309305122378469
KANGRA,HIMACHAL PRADESH,HARCHAKIAN,024,02-024-02117,72166108.61,02-024,2024-08-01,0.05105635138135404,0.02751066654554528,69,1.8982359916426241
KANGRA,HIMACHAL PRADESH,INDORA,024,02-024-02118,327440454.85,02-024,2024-08-01,0.03880418486595154,0.006139619637614778,310,1.903282087660581
KANGRA,HIMACHAL PRADESH,JAISINGHPUR,024,02-024-02119,191079270.98,02-024,2024-08-01,0.08534585840702057,0.04630678322701664,182,8.427834547317028
KANGRA,HIMACHAL PRADESH,JASWAN  KOTLA,024,02-024-02120,111076099.29,02-024,2024-08-01,0.009560392093658448,0.008184741624493466,107,0.8757673538208008
