District,STATE,TEHSIL,objectid,dtcode11,object_id,max,mean,count,sum
BILASPUR,HIMACHAL PRADESH,BHARARI,02104,030,02-030-02104,0.12522781991958618,0.11499042982331822,89,10.234148254275322
BILASPUR,HIMACHAL PRADESH,BILASPUR,02105,030,02-030-02105,0.1702058292388916,0.1245004247202476,165,20.542570078840853
BILASPUR,HIMACHAL PRADESH,GHUMARWIN,02106,030,02-030-02106,0.12833146340847015,0.11462196865553384,182,20.861198295307158
BILASPUR,HIMACHAL PRADESH,JHANDUTA,02107,030,02-030-02107,0.12833146340847015,0.1214159707602378,310,37.63895093567372
BILASPUR,HIMACHAL PRADESH,NAMHOL,02108,030,02-030-02108,0.1702058292388916,0.13620881935676724,101,13.757090755033492
BILASPUR,HIMACHAL PRADESH,NAINA DEVI,02109,030,02-030-02109,0.12833146340847015,0.11416840419490674,261,29.79795349487066
CHAMBA,HIMACHAL PRADESH,BHATTIYAT,00001,023,02-023-00001,0.21354017669558525,0.21142342528748082,246,52.01016262072028
CHAMBA,HIMACHAL PRADESH,BRAHMAUR,00002,023,02-023-00002,0.24612831301093102,0.10728477177909883,1587,170.26093281342983
CHAMBA,HIMACHAL PRADESH,CHAMBA,00003,023,02-023-00003,0.24612831301093102,0.11304852051694861,967,109.3179193398893
CHAMBA,HIMACHAL PRADESH,CHAURAH,00004,023,02-023-00004,0.16994008419513704,0.09738337781263383,1120,109.06938315014989
CHAMBA,HIMACHAL PRADESH,DALHOUSIE,00005,023,02-023-00005,0.21354017669558525,0.21216558339056693,157,33.30999659231901
CHAMBA,HIMACHAL PRADESH,PANGI,00006,023,02-023-00006,0.11755847540497781,0.05848670559905501,1454,85.03966994102598
CHAMBA,HIMACHAL PRADESH,SALUNI,00007,023,02-023-00007,0.2144738662004471,0.15893446535170078,485,77.08321569557488
CHAMBA,HIMACHAL PRADESH,SIHUNTA,00008,023,02-023-00008,0.24612831301093102,0.18819548809639805,244,45.919699095521125
HAMIRPUR,HIMACHAL PRADESH,BAMSAN,01431,028,02-028-01431,0.14364928929805756,0.10044526936553774,105,10.546753283381463
HAMIRPUR,HIMACHAL PRADESH,BARSAR,02854,028,02-028-02854,0.12522781991958618,0.12416283166147045,155,19.24523890752792
HAMIRPUR,HIMACHAL PRADESH,BHORANJ,02855,028,02-028-02855,0.14364928929805756,0.12535146286821366,125,15.668932858526707
