District,STATE,TEHSIL,objectid,dtcode11,object_id,max,mean,count,sum
BILASPUR,HIMACHAL PRADESH,BHARARI,02104,030,02-030-02104,0.007087789154052735,0.006914049620039007,89,0.6153504161834716
BILASPUR,HIMACHAL PRADESH,BILASPUR,02105,030,02-030-02105,0.014585612487792969,0.012420311444166936,165,2.0493513882875445
BILASPUR,HIMACHAL PRADESH,GHUMARWIN,02106,030,02-030-02106,0.014585612487792969,0.007044025444198441,182,1.2820126308441162
BILASPUR,HIMACHAL PRADESH,JHANDUTA,02107,030,02-030-02107,0.014585612487792969,0.0086573207166118,310,2.683769422149658
BILASPUR,HIMACHAL PRADESH,NAMHOL,02108,030,02-030-02108,0.014585612487792969,0.013919953264812433,101,1.4059152797460557
BILASPUR,HIMACHAL PRADESH,NAINA DEVI,02109,030,02-030-02109,0.014585612487792969,0.006876983559268645,261,1.7948927089691162
CHAMBA,HIMACHAL PRADESH,BHATTIYAT,00001,023,02-023-00001,0.013159793090820313,0.013100315157572429,246,3.2226775287628175
CHAMBA,HIMACHAL PRADESH,BRAHMAUR,00002,023,02-023-00002,0.039871826171875,0.01892830803017235,1587,30.039224843883517
CHAMBA,HIMACHAL PRADESH,CHAMBA,00003,023,02-023-00003,0.039871826171875,0.012585537331649166,967,12.170214599704742
CHAMBA,HIMACHAL PRADESH,CHAURAH,00004,023,02-023-00004,0.022945507049560547,0.017598497544186457,1120,19.71031724948883
CHAMBA,HIMACHAL PRADESH,DALHOUSIE,00005,023,02-023-00005,0.013159793090820313,0.011645919446580728,157,1.8284093531131744
CHAMBA,HIMACHAL PRADESH,PANGI,00006,023,02-023-00006,0.02228437957763672,0.020729809467435047,1454,30.14114296565056
CHAMBA,HIMACHAL PRADESH,SALUNI,00007,023,02-023-00007,0.01906721601486206,0.007643990855757723,485,3.707335565042496
CHAMBA,HIMACHAL PRADESH,SIHUNTA,00008,023,02-023-00008,0.039871826171875,0.02174426288878331,244,5.305600144863128
HAMIRPUR,HIMACHAL PRADESH,BAMSAN,01431,028,02-028-01431,0.014835066866874696,0.012040282610711597,105,1.2642296741247177
HAMIRPUR,HIMACHAL PRADESH,BARSAR,02854,028,02-028-02854,0.010973851776123048,0.005036106348345357,155,0.7805964839935303
HAMIRPUR,HIMACHAL PRADESH,BHORANJ,02855,028,02-028-02855,0.014835066866874696,0.011012186946296692,125,1.3765233682870865
HAMIRPUR,HIMACHAL PRADESH,DHATWAL,02856,028,02-028-02856,0.0048788150787353515,0.0048788150787353515,114,0.5561849189758301
HAMIRPUR,HIMACHAL PRADESH,GALORE,02857,028,02-028-02857,0.010973851776123048,0.008244730866844976,67,0.5523969680786134
HAMIRPUR,HIMACHAL PRADESH,HAMIRPUR,02858,028,02-028-02858,0.010973851776123048,0.010211972188949587,152,1.552219772720337
HAMIRPUR,HIMACHAL PRADESH,NADAUN,02859,028,02-028-02859,0.010973851776123048,0.007466416720395589,181,1.3514214263916016
HAMIRPUR,HIMACHAL PRADESH,TIRA SUJANPUR,02860,028,02-028-02860,0.016573582458496095,0.011420075451600842,164,1.872892374062538
KANGRA,HIMACHAL PRADESH,BAIJNATH,02110,024,02-024-02110,0.022395283365249635,0.021539684819498806,282,6.074191119098663
KANGRA,HIMACHAL PRADESH,BAROH,02111,024,02-024-02111,0.016573582458496095,0.008420756454765798,128,1.077856826210022
KANGRA,HIMACHAL PRADESH,DADA SIBA,02112,024,02-024-02112,0.007256067025661469,0.0029669535550740688,101,0.2996623090624809
KANGRA,HIMACHAL PRADESH,DERA GOPIPUR,02113,024,02-024-02113,0.01497164764404297,0.004491490486693336,507,2.277185676753521
KANGRA,HIMACHAL PRADESH,DHARMSHALA,02114,024,02-024-02114,0.039871826171875,0.033079040283952026,326,10.78376713256836
KANGRA,HIMACHAL PRADESH,DHIRA,02115,024,02-024-02115,0.016573582458496095,0.016219752758515033,79,1.2813604679226875
KANGRA,HIMACHAL PRADESH,FATEHPUR,02116,024,02-024-02116,0.01497164764404297,0.0036278828855770737,268,0.9722726133346558
KANGRA,HIMACHAL PRADESH,HARCHAKIAN,02117,024,02-024-02117,0.039871826171875,0.014415392367736151,69,0.9946620733737944
KANGRA,HIMACHAL PRADESH,INDORA,02118,024,02-024-02118,0.01497164764404297,0.005786283462278305,310,1.7937478733062744
KANGRA,HIMACHAL PRADESH,JAISINGHPUR,02119,024,02-024-02119,0.022395283365249635,0.01637426786697828,182,2.980116751790047
KANGRA,HIMACHAL PRADESH,JASWAN  KOTLA,02120,024,02-024-02120,0.0028568977355957034,0.002347683568758385,107,0.25120214185714723
KANGRA,HIMACHAL PRADESH,JAWALAMUKHI,02121,024,02-024-02121,0.010973851776123048,0.0034809192073756256,116,0.4037866280555726
KANGRA,HIMACHAL PRADESH,JAWALI,02122,024,02-024-02122,0.039871826171875,0.012775119188669564,296,3.7814352798461908
KANGRA,HIMACHAL PRADESH,KANGRA,02123,024,02-024-02123,0.039871826171875,0.013976890122456986,165,2.3061868702054027
KANGRA,HIMACHAL PRADESH,KHUNDIAN,02124,024,02-024-02124,0.016573582458496095,0.010661430365879444,179,1.9083960354924205
KANGRA,HIMACHAL PRADESH,MULTHAN,02125,024,02-024-02125,0.030366439819335938,0.023489959078525708,939,22.05707157473564
KANGRA,HIMACHAL PRADESH,NAGROTA BAGWAN,02126,024,02-024-02126,0.039871826171875,0.014656359097303128,102,1.4949486279249191
KANGRA,HIMACHAL PRADESH,NURPUR,02127,024,02-024-02127,0.01497164764404297,0.012165221572894494,515,6.265089110040664
KANGRA,HIMACHAL PRADESH,PALAMPUR,02128,024,02-024-02128,0.02189965057373047,0.01750411943921856,408,7.1416807312011725
KANGRA,HIMACHAL PRADESH,RAKKAR,02129,024,02-024-02129,0.0019046268463134767,0.0019046268463134767,110,0.20950895309448245
KANGRA,HIMACHAL PRADESH,SHAHPUR,02130,024,02-024-02130,0.039871826171875,0.0388245873451233,232,9.007304264068605
KANGRA,HIMACHAL PRADESH,THURAL,02131,024,02-024-02131,0.016573582458496095,0.016467927162602265,53,0.87280013961792
KINNAUR,HIMACHAL PRADESH,KALPA,00009,034,02-034-00009,0.007569276809692383,0.004500499734717808,356,1.6021779055595398
KINNAUR,HIMACHAL PRADESH,NICHAR,00010,034,02-034-00010,0.01096923942565918,0.00823426215144731,1074,8.843597550654412
KULLU,HIMACHAL PRADESH,ANI,00011,026,02-026-00011,0.01855277190208435,0.005553030533222515,277,1.5381894577026367
KULLU,HIMACHAL PRADESH,BANJAR,00012,026,02-026-00012,0.02167413091659546,0.009721412555750408,521,5.064855941545963
KULLU,HIMACHAL PRADESH,BHUNTAR,00013,026,02-026-00013,0.022777164793014528,0.014901679420081504,2019,30.086490749144556
KULLU,HIMACHAL PRADESH,KULLU,00014,026,02-026-00014,0.030366439819335938,0.021744600990498575,568,12.35093336260319
KULLU,HIMACHAL PRADESH,MANALI,00015,026,02-026-00015,0.030366439819335938,0.023600363271683456,736,17.369867367959024
KULLU,HIMACHAL PRADESH,NERMAND,00016,026,02-026-00016,0.008230650424957275,0.002509895003933718,404,1.0139975815892222
KULLU,HIMACHAL PRADESH,SAINJ,00017,026,02-026-00017,0.02167413091659546,0.010551316664958238,703,7.4175756154656405
LAHAUL & SPITI,HIMACHAL PRADESH,LAHAUL,00017,025,02-025-00017,0.022945507049560547,0.016344918684365023,6466,105.68624421310425
MANDI,HIMACHAL PRADESH,AUT,00018,027,02-027-00018,0.02167413091659546,0.019295632727292115,147,2.836458010911941
MANDI,HIMACHAL PRADESH,BALDWARA,00019,027,02-027-00019,0.007087789154052735,0.007087789154052733,94,0.6662521804809569
MANDI,HIMACHAL PRADESH,BALH,00020,027,02-027-00020,0.014835066866874696,0.012237067184645104,218,2.6676806462526326
MANDI,HIMACHAL PRADESH,BALI CHOWKI,03430,027,02-027-03430,0.02167413091659546,0.01612783646246215,523,8.434858469867706
MANDI,HIMACHAL PRADESH,CHACHYOT,00022,027,02-027-00022,0.01855277190208435,0.014174674034940786,232,3.2885243761062624
MANDI,HIMACHAL PRADESH,DHARAMPUR,00023,027,02-027-00023,0.022395283365249635,0.01487902161395827,172,2.5591917176008225
MANDI,HIMACHAL PRADESH,JOGINDAR NAGAR,00024,027,02-027-00024,0.022395283365249635,0.02084221563496331,258,5.377291633820533
MANDI,HIMACHAL PRADESH,KARSOG,00025,027,02-027-00025,0.01855277190208435,0.009681798571711767,541,5.237853027296066
MANDI,HIMACHAL PRADESH,KOTLI,00026,027,02-027-00026,0.014835066866874696,0.014507207801396195,88,1.2766342865228653
MANDI,HIMACHAL PRADESH,LAD BHAROL,00027,027,02-027-00027,0.022395283365249635,0.022395283365249635,83,1.8588085193157196
MANDI,HIMACHAL PRADESH,NIHRI,00028,027,02-027-00028,0.013916376876831055,0.012757192330265045,250,3.1892980825662613
MANDI,HIMACHAL PRADESH,PADHAR,00029,027,02-027-00029,0.022395283365249635,0.01837054559230804,395,7.256365508961677
MANDI,HIMACHAL PRADESH,SANDHOL,00030,027,02-027-00030,0.022395283365249635,0.015271233203319403,52,0.794104126572609
MANDI,HIMACHAL PRADESH,SARKAGHAT,00031,027,02-027-00031,0.014835066866874696,0.014353869493407494,161,2.3109729884386065
MANDI,HIMACHAL PRADESH,SUNDAR NAGAR,00032,027,02-027-00032,0.013916376876831055,0.011529425954916841,243,2.8016505070447923
MANDI,HIMACHAL PRADESH,THUNAG,00033,027,02-027-00033,0.02167413091659546,0.018611562089537296,299,5.564857064771652
SHIMLA,HIMACHAL PRADESH,CHAUPAL,00034,033,02-033-00034,0.0012524491310119629,0.0009531670391965078,294,0.2802311095237733
SHIMLA,HIMACHAL PRADESH,CHIRGAON,00035,033,02-033-00035,0.01096923942565918,0.006942671733666089,612,4.2489151010036466
SHIMLA,HIMACHAL PRADESH,DODRA KWAR,00036,033,02-033-00036,0.009530558633804321,0.008660478844700089,332,2.8752789764404296
SHIMLA,HIMACHAL PRADESH,JUBBAL,00037,033,02-033-00037,0.009530558633804321,0.00026783278343174284,289,0.07740367441177368
SHIMLA,HIMACHAL PRADESH,KOTKHAI,00038,033,02-033-00038,0.0009907444000244142,0.0008868821525573733,225,0.19954848432540898
SHIMLA,HIMACHAL PRADESH,KUMHARSAIN,00039,033,02-033-00039,0.003074694037437439,0.0012106674453190396,210,0.2542401635169983
SHIMLA,HIMACHAL PRADESH,KUPVI,00040,033,02-033-00040,0.0012524491310119629,0.0010369910360096457,167,0.17317750301361085
SHIMLA,HIMACHAL PRADESH,NANKHARI,00041,033,02-033-00041,0.0008250067710876465,0.000735684045735937,137,0.10078871426582336
SHIMLA,HIMACHAL PRADESH,NERUA,00042,033,02-033-00042,0.0009907444000244142,0.0001530414060071424,333,0.05096278820037842
SHIMLA,HIMACHAL PRADESH,RAMPUR,00043,033,02-033-00043,0.01096923942565918,0.002280137911726148,799,1.8218301914691923
SHIMLA,HIMACHAL PRADESH,ROHRU,00044,033,02-033-00044,0.0008250067710876465,0.000373401855029601,291,0.10865993981361388
SHIMLA,HIMACHAL PRADESH,SHIMLA,00045,033,02-033-00045,0.01104710819721222,0.006133087789387574,477,2.925482875537873
SHIMLA,HIMACHAL PRADESH,SEONI,00046,033,02-033-00046,0.01104710819721222,0.0051544542530308594,230,1.1855244781970977
SHIMLA,HIMACHAL PRADESH,THEOG,00047,033,02-033-00047,0.005292557382583618,0.00236104726639756,456,1.0766375534772874
SIRMAUR,HIMACHAL PRADESH,DADAHU,00048,032,02-032-00048,0.002821213912963867,0.0015375777547321622,126,0.19373479709625244
SIRMAUR,HIMACHAL PRADESH,KAMRAU,00049,032,02-032-00049,0.0012524491310119629,0.0006025530402645743,163,0.0982161455631256
