,District,STATE,TEHSIL,Shape_Leng,Shape_Area,max,mean,count,sum
0,BILASPUR,HIMACHAL PRADESH,BHARARI,50253.2287631,90003059.4992,0.03715191562175751,0.024009498684861685,89,2.13684538295269
1,BILASPUR,HIMACHAL PRADESH,BILASPUR,93446.6858184,170352534.169,0.06786163964271545,0.021206717119361417,165,3.4991083246946335
2,BILASPUR,HIMACHAL PRADESH,GHURMWIN,105834.665205,190654237.996,0.03715191562175751,0.02341698132805772,182,4.261890601706505
3,BILASPUR,HIMACHAL PRADESH,JHANDUTA,112831.475031,320537617.031,0.03715191562175751,0.025923736970270835,310,8.036358460783958
4,BILASPUR,HIMACHAL PRADESH,NAMHOL,61752.6169941,103497870.22,0.06786163964271545,0.028506312077116257,101,2.879137519788742
5,BILASPUR,HIMACHAL PRADESH,SHRI NAINA DEVI JI,148639.558438,264795831.173,0.03715191562175751,0.023474547184198752,261,6.126856815075874
6,CHAMBA,HIMACHAL PRADESH,BHATTIYAT,85144.2123522,257999513.743,0.06121084156036377,0.04167830936385364,246,10.252864103507996
7,CHAMBA,HIMACHAL PRADESH,BRAHMAUR,209367.738985,1627176726.52,0.10880016994476319,0.08450240744582949,1587,134.1053206165314
8,CHAMBA,HIMACHAL PRADESH,CHAMBA,162862.220151,991617744.872,0.08827892661094666,0.05997533759449483,967,57.9961514538765
9,CHAMBA,HIMACHAL PRADESH,CHAURAH,186807.573257,1146328795.67,0.08827892661094666,0.06552006795970457,1120,73.38247611486912
10,CHAMBA,HIMACHAL PRADESH,DALHOUSIE,71519.7966795,159436528.297,0.0413554575920105,0.039852080114328184,157,6.256776577949525
11,CHAMBA,HIMACHAL PRADESH,PANGI,188893.088214,1490172013.4,0.0691652006149292,0.06414627422022197,1454,93.26868271620273
12,CHAMBA,HIMACHAL PRADESH,SALUNI,135853.869052,494126681.774,0.10689871773719788,0.06568659442631239,485,31.857998296761508
13,CHAMBA,HIMACHAL PRADESH,SIHUNTA,96037.9245929,244516703.247,0.06422688846588134,0.06072493479955392,244,14.816884091091156
14,HAMIRPUR,HIMACHAL PRADESH,BAMSAN,77616.3671139,106557212.95,0.060934434556961056,0.04639608957063584,105,4.871589404916763
15,HAMIRPUR,HIMACHAL PRADESH,BARSAR,108778.999684,154266333.331,0.0408485631942749,0.03724731297846764,155,5.773333511662484
