District,STATE,TEHSIL,objectid,dtcode11,object_id,max,mean,count,sum
BILASPUR,HIMACHAL PRADESH,BHARARI,02104,030,02-030-02104,0.08688121874332429,0.08643769808190592,89,7.692955129289627
BILASPUR,HIMACHAL PRADESH,BILASPUR,02105,030,02-030-02105,0.17841140432357788,0.08602300285267109,165,14.193795470690729
BILASPUR,HIMACHAL PRADESH,GHUMARWIN,02106,030,02-030-02106,0.08688121874332429,0.08664733932489879,182,15.76981575713158
BILASPUR,HIMACHAL PRADESH,JHANDUTA,02107,030,02-030-02107,0.08688121874332429,0.07637995767877948,310,23.67778688042164
BILASPUR,HIMACHAL PRADESH,NAMHOL,02108,030,02-030-02108,0.17841140432357788,0.10158885114405417,101,10.26047396554947
BILASPUR,HIMACHAL PRADESH,NAINA DEVI,02109,030,02-030-02109,0.08378850345611573,0.05969434519544872,261,15.580224096012117
CHAMBA,HIMACHAL PRADESH,BHATTIYAT,00001,023,02-023-00001,0.08541913528442384,0.08500217057049758,246,20.910533960342406
CHAMBA,HIMACHAL PRADESH,BRAHMAUR,00002,023,02-023-00002,0.17153156633377076,0.10879113296565578,1587,172.65152801649572
CHAMBA,HIMACHAL PRADESH,CHAMBA,00003,023,02-023-00003,0.1346219304561615,0.08029167658833955,967,77.64205126092435
CHAMBA,HIMACHAL PRADESH,CHAURAH,00004,023,02-023-00004,0.23961672332286835,0.15395922532149725,1120,172.43433236007692
CHAMBA,HIMACHAL PRADESH,DALHOUSIE,00005,023,02-023-00005,0.1210841317653656,0.08973528135536582,157,14.088439172792434
CHAMBA,HIMACHAL PRADESH,PANGI,00006,023,02-023-00006,0.23961672332286835,0.20954397481499548,1454,304.6769393810034
CHAMBA,HIMACHAL PRADESH,SALUNI,00007,023,02-023-00007,0.14675641943216325,0.12330137487121466,485,59.80116681253911
CHAMBA,HIMACHAL PRADESH,SIHUNTA,00008,023,02-023-00008,0.09602006437778474,0.08091114411109786,244,19.742319163107876
HAMIRPUR,HIMACHAL PRADESH,BAMSAN,01431,028,02-028-01431,0.1711095591068268,0.100112746549788,105,10.511838387727739
HAMIRPUR,HIMACHAL PRADESH,BARSAR,02854,028,02-028-02854,0.08124217033386232,0.08103003322970484,155,12.55965515060425
HAMIRPUR,HIMACHAL PRADESH,BHORANJ,02855,028,02-028-02855,0.1711095591068268,0.1242765361272812,125,15.53456701591015
HAMIRPUR,HIMACHAL PRADESH,DHATWAL,02856,028,02-028-02856,0.08124217033386232,0.08124217033386232,114,9.261607418060304
HAMIRPUR,HIMACHAL PRADESH,GALORE,02857,028,02-028-02857,0.08124217033386232,0.07670259461616404,67,5.13907383928299
HAMIRPUR,HIMACHAL PRADESH,HAMIRPUR,02858,028,02-028-02858,0.08124217033386232,0.07404939664602281,152,11.255508290195467
HAMIRPUR,HIMACHAL PRADESH,NADAUN,02859,028,02-028-02859,0.07302185754776001,0.05534687143030747,181,10.017783728885652
HAMIRPUR,HIMACHAL PRADESH,TIRA SUJANPUR,02860,028,02-028-02860,0.1711095591068268,0.07784000267197447,164,12.765760438203813
KANGRA,HIMACHAL PRADESH,BAIJNATH,02110,024,02-024-02110,0.15498940477371217,0.11080498152590813,282,31.247004790306093
KANGRA,HIMACHAL PRADESH,BAROH,02111,024,02-024-02111,0.11810482988357544,0.10463020257651806,128,13.392665929794312
KANGRA,HIMACHAL PRADESH,DADA SIBA,02112,024,02-024-02112,0.10270525581836701,0.05659769026194469,101,5.716366716456413
KANGRA,HIMACHAL PRADESH,DERA GOPIPUR,02113,024,02-024-02113,0.10270525581836701,0.07436689025951325,507,37.70401336157322
KANGRA,HIMACHAL PRADESH,DHARMSHALA,02114,024,02-024-02114,0.15498940477371217,0.11483236928936896,326,37.43535238833428
KANGRA,HIMACHAL PRADESH,DHIRA,02115,024,02-024-02115,0.11810482988357544,0.11752003593173209,79,9.284082838606835
KANGRA,HIMACHAL PRADESH,FATEHPUR,02116,024,02-024-02116,0.10874747471809387,0.08281903882845125,268,22.195502406024936
KANGRA,HIMACHAL PRADESH,HARCHAKIAN,02117,024,02-024-02117,0.10270525581836701,0.08924878579084425,69,6.158166219568253
KANGRA,HIMACHAL PRADESH,INDORA,02118,024,02-024-02118,0.10874747471809387,0.0944510019293139,310,29.27981059808731
KANGRA,HIMACHAL PRADESH,JAISINGHPUR,02119,024,02-024-02119,0.1711095591068268,0.1117938414154472,182,20.34647913761139
KANGRA,HIMACHAL PRADESH,JASWAN  KOTLA,02120,024,02-024-02120,0.0663847413301468,0.05091315138117176,107,5.447707197785378
KANGRA,HIMACHAL PRADESH,JAWALAMUKHI,02121,024,02-024-02121,0.10270525581836701,0.045280388975143436,116,5.252525121116639
KANGRA,HIMACHAL PRADESH,JAWALI,02122,024,02-024-02122,0.09602006437778474,0.07515129232406617,296,22.244782527923586
KANGRA,HIMACHAL PRADESH,KANGRA,02123,024,02-024-02123,0.10270525581836701,0.10132770121848944,165,16.719070701050757
KANGRA,HIMACHAL PRADESH,KHUNDIAN,02124,024,02-024-02124,0.11810482988357544,0.09183466812099157,179,16.438405593657492
