iph_loss_id,disaster_id,department_id,division_id,circle_id,incidentdate,division_name,CId,circle,district_best,subdistrict_best,tehsil_best,tehsil_best_object_id,tehsil_alt
53,3036,36,46,6,03-08-2020,Hamirpur,6,Hamirpur,Hamirpur,Hamirpur,HAMIRPUR,02-028-02858,
55,2993,36,54,5,29-07-2020,Bilaspur,5,Bilaspur,Kangra,Dera Gopipur,DERA GOPIPUR,02-024-02113,
56,2994,36,54,5,30-07-2020,Bilaspur,5,Bilaspur,Kangra,Dera Gopipur,DERA GOPIPUR,02-024-02113,
1066,4126,36,56,5,02-08-2020,Jhanduta,5,Bilaspur,Shimla,Nerwa,NERUA,02-033-00042,
1069,4126,36,56,5,02-08-2020,Jhanduta,5,Bilaspur,Shimla,Nerwa,NERUA,02-033-00042,
1071,4126,36,56,5,02-08-2020,Jhanduta,5,Bilaspur,Shimla,Nerwa,NERUA,02-033-00042,
1078,4166,1,4,11,31-07-2020,Matiana Division,11,Shimla-9,,Naina Devi,NAINA DEVI,02-030-02109,
1082,4166,1,1,11,31-07-2020,Div. No-I Shimla-9,11,Shimla-9,,Nerwa,NERUA,02-033-00042,
1090,4176,36,31,1,06-08-2020,Chamba,1,Chamba,Chamba,Chamba,CHAMBA,02-023-00003,
1094,4176,36,32,1,06-08-2020,Dalhousie,1,Chamba,Chamba,Dalhousie,DALHOUSIE,02-023-00005,
1112,4259,36,54,5,04-08-2020,Bilaspur,5,Bilaspur,Kangra,Dera Gopipur,DERA GOPIPUR,02-024-02113,
1113,2970,36,27,2,29-07-2020,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
1118,4263,36,46,6,30-07-2020,Hamirpur,6,Hamirpur,Hamirpur,Hamirpur,HAMIRPUR,02-028-02858,
1121,4266,36,49,6,09-08-2020,EE Dharampur,6,Hamirpur,Una,Haroli,HAROLI,02-029-00068,
1126,4287,36,49,6,10-08-2020,EE Dharampur,6,Hamirpur,Una,Haroli,HAROLI,02-029-00068,
1127,4281,1041,57,14,27-07-2020,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
1128,4281,1041,57,14,27-07-2020,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
1129,4281,1041,57,14,27-07-2020,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
1130,4281,1041,57,14,27-07-2020,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
1133,4281,1041,57,14,27-07-2020,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
1134,4281,1041,57,14,27-07-2020,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
1135,4281,1041,57,14,27-07-2020,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
1136,4281,1041,57,14,27-07-2020,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
1137,4281,1041,57,14,27-07-2020,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
1138,4281,1041,57,14,27-07-2020,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
1139,4281,1041,57,14,27-07-2020,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
1140,4281,1041,57,14,27-07-2020,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
1141,4281,1041,57,14,27-07-2020,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
1152,4282,1041,57,14,28-07-2020,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
1153,4282,1041,57,14,28-07-2020,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
1155,4282,1041,57,14,28-07-2020,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
1156,4282,1041,57,14,28-07-2020,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
1158,4282,1041,57,14,28-07-2020,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
1159,4282,1041,57,14,28-07-2020,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
1160,4282,1041,57,14,28-07-2020,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
1161,4282,1041,57,14,28-07-2020,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
1163,4285,1041,57,14,08-08-2020,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
1164,4285,1041,57,14,08-08-2020,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
1165,4285,1041,57,14,08-08-2020,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
1166,4285,1041,57,14,08-08-2020,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
1168,4285,1041,57,14,08-08-2020,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
1169,4285,1041,57,14,08-08-2020,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
1170,4285,1041,57,14,08-08-2020,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
1174,4281,1041,57,14,27-07-2020,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
1175,4281,1041,57,14,27-07-2020,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
1176,4282,1041,57,14,28-07-2020,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
1181,4283,1041,58,14,29-07-2020,(SRFMD) Haroli,14,SRFMP Una,Sirmaur,Rajgarh,RAJGARH,02-032-00053,
1182,4283,1041,58,14,29-07-2020,(SRFMD) Haroli,14,SRFMP Una,Sirmaur,Rajgarh,RAJGARH,02-032-00053,
1183,4283,1041,58,14,29-07-2020,(SRFMD) Haroli,14,SRFMP Una,Sirmaur,Rajgarh,RAJGARH,02-032-00053,
1184,4283,1041,58,14,29-07-2020,(SRFMD) Haroli,14,SRFMP Una,Sirmaur,Rajgarh,RAJGARH,02-032-00053,
1185,4283,1041,58,14,29-07-2020,(SRFMD) Haroli,14,SRFMP Una,Sirmaur,Rajgarh,RAJGARH,02-032-00053,
1186,4283,1041,58,14,29-07-2020,(SRFMD) Haroli,14,SRFMP Una,Sirmaur,Rajgarh,RAJGARH,02-032-00053,
1190,4282,1041,57,14,28-07-2020,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
1210,4302,36,12,12,24-06-2020,Nalagarh ,12,Solan,Solan,Nalagarh,NALAGARH,02-031-00062,
1231,4176,36,33,1,06-08-2020,Salooni,1,Chamba,Mandi,Sandhol,SANDHOL,02-027-00030,
1233,4286,36,28,2,10-08-2020,Phina Singh Project,2,Nurpur,,,,,
1239,4177,1,5,10,01-08-2020,Rohru ,10,Rohroo,Shimla,Rohru,ROHRU,02-033-00044,
1241,4177,1,5,10,01-08-2020,Rohru ,10,Rohroo,Shimla,Rohru,ROHRU,02-033-00044,
1253,2845,36,15,9,20-07-2020,Rampur ,9,Reckong Peo ,Una,Amb,AMB,02-029-00065,
1257,4177,1,6,10,01-08-2020,Jubbal,10,Rohroo,Shimla,Jubbal,JUBBAL,02-033-00037,
1259,4177,1,6,10,01-08-2020,Jubbal,10,Rohroo,Shimla,Jubbal,JUBBAL,02-033-00037,
1271,4314,36,12,12,07-07-2020,Nalagarh ,12,Solan,Solan,Nalagarh,NALAGARH,02-031-00062,
1276,4286,36,29,2,10-08-2020,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
1280,4176,36,34,1,06-08-2020,Tissa at Bhanjraru,1,Chamba,,Churah,CHAURAH,02-023-00004,
1281,4286,36,27,2,10-08-2020,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
1282,4286,36,27,2,10-08-2020,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
1283,4350,36,1028,1,14-08-2020,Bharmour,1,Chamba,Chamba,Bharmour,DHARAMPUR,02-027-00023,BHARARI
1284,4286,36,27,2,10-08-2020,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
1285,4286,36,27,2,10-08-2020,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
1286,4286,36,27,2,10-08-2020,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
1287,4286,36,27,2,10-08-2020,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
1289,4336,36,12,12,20-07-2020,Nalagarh ,12,Solan,Solan,Nalagarh,NALAGARH,02-031-00062,
1290,4286,36,27,2,10-08-2020,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
1298,4353,36,46,6,13-08-2020,Hamirpur,6,Hamirpur,Hamirpur,Hamirpur,HAMIRPUR,02-028-02858,
1300,2978,36,13,12,29-07-2020,Arki,12,Solan,Solan,Arki,ARKI,02-031-00057,
1301,4357,36,26,2,14-08-2020,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
1304,2978,36,13,12,29-07-2020,Arki,12,Solan,Solan,Arki,ARKI,02-031-00057,
1305,4357,36,26,2,14-08-2020,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
1306,4357,36,26,2,14-08-2020,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
1307,4357,36,26,2,14-08-2020,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
1308,4357,36,26,2,14-08-2020,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
1309,4357,36,26,2,14-08-2020,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
1313,4357,36,26,2,14-08-2020,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
1316,4357,36,26,2,14-08-2020,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
1318,4357,36,26,2,14-08-2020,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
1320,4357,36,26,2,14-08-2020,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
1324,4357,36,26,2,14-08-2020,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
1326,4357,36,26,2,14-08-2020,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
1327,4357,36,27,2,14-08-2020,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
1328,4376,1041,58,14,11-08-2020,(SRFMD) Haroli,14,SRFMP Una,Sirmaur,Rajgarh,RAJGARH,02-032-00053,
1329,4376,1041,58,14,11-08-2020,(SRFMD) Haroli,14,SRFMP Una,Sirmaur,Rajgarh,RAJGARH,02-032-00053,
1330,4376,1041,58,14,11-08-2020,(SRFMD) Haroli,14,SRFMP Una,Sirmaur,Rajgarh,RAJGARH,02-032-00053,
1331,4376,1041,58,14,11-08-2020,(SRFMD) Haroli,14,SRFMP Una,Sirmaur,Rajgarh,RAJGARH,02-032-00053,
1332,4377,1041,58,14,13-08-2020,(SRFMD) Haroli,14,SRFMP Una,Sirmaur,Rajgarh,RAJGARH,02-032-00053,
1333,4377,1041,58,14,13-08-2020,(SRFMD) Haroli,14,SRFMP Una,Sirmaur,Rajgarh,RAJGARH,02-032-00053,
1334,4377,1041,58,14,13-08-2020,(SRFMD) Haroli,14,SRFMP Una,Sirmaur,Rajgarh,RAJGARH,02-032-00053,
1335,4357,36,25,2,14-08-2020,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
1336,4357,36,25,2,14-08-2020,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
1337,4357,36,25,2,14-08-2020,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
1338,4357,36,25,2,14-08-2020,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
1339,4357,36,25,2,14-08-2020,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
1340,4357,36,25,2,14-08-2020,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
1341,4357,36,25,2,14-08-2020,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
1342,4357,36,25,2,14-08-2020,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
1343,4357,36,25,2,14-08-2020,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
1344,4357,36,25,2,14-08-2020,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
1346,4357,36,25,2,14-08-2020,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
1347,4380,36,11,12,12-08-2020,Solan ,12,Solan,Solan,Solan,SOLAN,02-031-00064,
1348,4380,36,13,12,12-08-2020,Arki,12,Solan,Solan,Arki,ARKI,02-031-00057,
1349,4380,36,13,12,12-08-2020,Arki,12,Solan,Solan,Arki,ARKI,02-031-00057,
1350,4355,36,54,5,13-08-2020,Bilaspur,5,Bilaspur,Kangra,Dera Gopipur,DERA GOPIPUR,02-024-02113,
1353,4380,36,13,12,12-08-2020,Arki,12,Solan,Solan,Arki,ARKI,02-031-00057,
1354,4380,36,11,12,12-08-2020,Solan ,12,Solan,Solan,Solan,SOLAN,02-031-00064,
1355,4380,36,13,12,12-08-2020,Arki,12,Solan,Solan,Arki,ARKI,02-031-00057,
1358,4355,36,55,5,13-08-2020,Ghumarwin,5,Bilaspur,Bilaspur,Ghumarwin,GHUMARWIN,02-030-02106,
1359,4350,36,31,1,14-08-2020,Chamba,1,Chamba,Chamba,Chamba,CHAMBA,02-023-00003,
1361,4380,36,11,12,12-08-2020,Solan ,12,Solan,Solan,Solan,SOLAN,02-031-00064,
1362,4380,36,11,12,12-08-2020,Solan ,12,Solan,Solan,Solan,SOLAN,02-031-00064,
1364,4355,36,56,5,13-08-2020,Jhanduta,5,Bilaspur,Shimla,Nerwa,NERUA,02-033-00042,
1365,4336,36,11,12,20-07-2020,Solan ,12,Solan,Solan,Solan,SOLAN,02-031-00064,
1366,2978,36,11,12,29-07-2020,Solan ,12,Solan,Solan,Solan,SOLAN,02-031-00064,
1367,4355,36,54,5,13-08-2020,Bilaspur,5,Bilaspur,Kangra,Dera Gopipur,DERA GOPIPUR,02-024-02113,
1371,4375,36,48,6,12-08-2020,Sarkaghat,6,Hamirpur,Mandi,Sarkaghat,SARKAGHAT,02-027-00031,
1374,4406,36,30,2,17-08-2020,S/terrace,2,Nurpur,,Darlaghat,SARKAGHAT,02-027-00031,
1375,4406,36,30,2,17-08-2020,S/terrace,2,Nurpur,,Darlaghat,SARKAGHAT,02-027-00031,
1376,4406,36,30,2,17-08-2020,S/terrace,2,Nurpur,,Darlaghat,SARKAGHAT,02-027-00031,
1379,4286,36,27,2,10-08-2020,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
1381,4419,36,4,11,14-08-2020,Matiana Division,11,Shimla-9,,Naina Devi,NAINA DEVI,02-030-02109,
1388,4406,36,28,2,17-08-2020,Phina Singh Project,2,Nurpur,,,,,
1390,4357,36,26,2,14-08-2020,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
1391,4357,36,25,2,14-08-2020,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
1392,4357,36,25,2,14-08-2020,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
1393,4350,36,31,1,14-08-2020,Chamba,1,Chamba,Chamba,Chamba,CHAMBA,02-023-00003,
1419,4406,36,30,2,17-08-2020,S/terrace,2,Nurpur,,Darlaghat,SARKAGHAT,02-027-00031,
1428,4486,36,54,5,16-08-2020,Bilaspur,5,Bilaspur,Kangra,Dera Gopipur,DERA GOPIPUR,02-024-02113,
1433,4406,36,29,2,17-08-2020,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
1457,4543,36,48,6,14-08-2020,Sarkaghat,6,Hamirpur,Mandi,Sarkaghat,SARKAGHAT,02-027-00031,
1469,4546,36,46,6,15-08-2020,Hamirpur,6,Hamirpur,Hamirpur,Hamirpur,HAMIRPUR,02-028-02858,
1471,4558,36,49,6,15-08-2020,EE Dharampur,6,Hamirpur,Una,Haroli,HAROLI,02-029-00068,
1474,4559,36,49,6,15-08-2020,EE Dharampur,6,Hamirpur,Una,Haroli,HAROLI,02-029-00068,
1479,4581,36,48,6,18-08-2020,Sarkaghat,6,Hamirpur,Mandi,Sarkaghat,SARKAGHAT,02-027-00031,
1484,4525,1041,57,14,12-08-2020,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
1485,4525,1041,57,14,12-08-2020,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
1486,4525,1041,57,14,12-08-2020,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
1488,4525,1041,57,14,12-08-2020,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
1489,4525,1041,57,14,12-08-2020,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
1490,4525,1041,57,14,12-08-2020,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
1491,4525,1041,57,14,12-08-2020,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
1492,4525,1041,57,14,12-08-2020,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
1494,4525,1041,57,14,12-08-2020,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
1495,4525,1041,57,14,12-08-2020,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
1496,4525,1041,57,14,12-08-2020,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
1497,4525,1041,57,14,12-08-2020,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
1498,4525,1041,57,14,12-08-2020,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
1499,4525,1041,57,14,12-08-2020,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
1500,4525,1041,57,14,12-08-2020,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
1501,4525,1041,57,14,12-08-2020,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
1502,4525,1041,57,14,12-08-2020,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
1503,4525,1041,57,14,12-08-2020,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
1504,4525,1041,57,14,12-08-2020,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
1506,4525,1041,57,14,12-08-2020,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
1522,4525,1041,57,14,12-08-2020,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
1525,4594,1041,21,3,29-08-2020,Thural,3,Dharmshala,Solan,Kasauli,KASAULI,02-031-00060,
1549,4594,1041,23,3,29-08-2020,EE Nagrota,3,Dharmshala,Kangra,Nurpur,NURPUR,02-024-02127,
1555,4177,1,6,10,01-08-2020,Jubbal,10,Rohroo,Shimla,Jubbal,JUBBAL,02-033-00037,
1557,4594,1041,23,3,29-08-2020,EE Nagrota,3,Dharmshala,Kangra,Nurpur,NURPUR,02-024-02127,
1558,4177,1,6,10,01-08-2020,Jubbal,10,Rohroo,Shimla,Jubbal,JUBBAL,02-033-00037,
1561,4177,1,5,10,01-08-2020,Rohru ,10,Rohroo,Shimla,Rohru,ROHRU,02-033-00044,
1564,4177,1,5,10,01-08-2020,Rohru ,10,Rohroo,Shimla,Rohru,ROHRU,02-033-00044,
1582,4678,36,32,1,21-08-2020,Dalhousie,1,Chamba,Chamba,Dalhousie,DALHOUSIE,02-023-00005,
1584,4678,36,33,1,21-08-2020,Salooni,1,Chamba,Mandi,Sandhol,SANDHOL,02-027-00030,
1592,4686,36,47,6,19-08-2020,Barsar,6,Hamirpur,Una,Una,UNA,02-029-00069,
1593,4678,36,1028,1,21-08-2020,Bharmour,1,Chamba,Chamba,Bharmour,DHARAMPUR,02-027-00023,BHARARI
1604,4688,36,54,5,19-08-2020,Bilaspur,5,Bilaspur,Kangra,Dera Gopipur,DERA GOPIPUR,02-024-02113,
1605,4693,36,49,6,19-08-2020,EE Dharampur,6,Hamirpur,Una,Haroli,HAROLI,02-029-00068,
1609,4698,36,48,6,19-08-2020,Sarkaghat,6,Hamirpur,Mandi,Sarkaghat,SARKAGHAT,02-027-00031,
1610,4699,36,25,2,22-08-2020,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
1611,4700,36,25,2,22-08-2020,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
1612,4699,36,25,2,22-08-2020,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
1613,4699,36,25,2,22-08-2020,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
1614,4699,36,25,2,22-08-2020,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
1615,4689,36,54,5,20-08-2020,Bilaspur,5,Bilaspur,Kangra,Dera Gopipur,DERA GOPIPUR,02-024-02113,
1616,4699,36,25,2,22-08-2020,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
1617,4699,36,25,2,22-08-2020,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
1618,4699,36,25,2,22-08-2020,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
1619,4699,36,25,2,22-08-2020,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
1620,4699,36,25,2,22-08-2020,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
1621,4699,36,25,2,22-08-2020,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
1622,4700,36,25,2,22-08-2020,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
1623,4688,36,55,5,19-08-2020,Ghumarwin,5,Bilaspur,Bilaspur,Ghumarwin,GHUMARWIN,02-030-02106,
1632,4729,36,46,6,20-08-2020,Hamirpur,6,Hamirpur,Hamirpur,Hamirpur,HAMIRPUR,02-028-02858,
1634,4699,36,25,2,22-08-2020,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
1635,4699,36,25,2,22-08-2020,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
1636,4699,36,25,2,22-08-2020,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
1641,4744,36,48,6,20-08-2020,Sarkaghat,6,Hamirpur,Mandi,Sarkaghat,SARKAGHAT,02-027-00031,
1651,4752,36,47,6,21-08-2020,Barsar,6,Hamirpur,Una,Una,UNA,02-029-00069,
1653,4756,36,48,6,21-08-2020,Sarkaghat,6,Hamirpur,Mandi,Sarkaghat,SARKAGHAT,02-027-00031,
1662,4768,36,46,6,20-08-2020,Hamirpur,6,Hamirpur,Hamirpur,Hamirpur,HAMIRPUR,02-028-02858,
1663,4700,36,27,2,22-08-2020,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
1664,4699,36,27,2,22-08-2020,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
1665,4700,36,27,2,22-08-2020,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
1666,4700,36,27,2,22-08-2020,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
1667,4700,36,27,2,22-08-2020,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
1668,4700,36,27,2,22-08-2020,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
1671,4700,36,27,2,22-08-2020,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
1672,4700,36,27,2,22-08-2020,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
1674,4689,36,55,5,20-08-2020,Ghumarwin,5,Bilaspur,Bilaspur,Ghumarwin,GHUMARWIN,02-030-02106,
1675,4688,36,56,5,19-08-2020,Jhanduta,5,Bilaspur,Shimla,Nerwa,NERUA,02-033-00042,
1676,4689,36,56,5,20-08-2020,Jhanduta,5,Bilaspur,Shimla,Nerwa,NERUA,02-033-00042,
1756,4890,36,14,9,28-08-2020,Reckong Peo ,9,Reckong Peo ,Kinnaur,Kalpa,KALPA,02-034-00009,
1759,4892,36,33,1,28-08-2020,Salooni,1,Chamba,Mandi,Sandhol,SANDHOL,02-027-00030,
1761,4892,36,34,1,28-08-2020,Tissa at Bhanjraru,1,Chamba,,Churah,CHAURAH,02-023-00004,
1766,4910,36,48,6,24-08-2020,Sarkaghat,6,Hamirpur,Mandi,Sarkaghat,SARKAGHAT,02-027-00031,
1769,4914,36,49,6,26-08-2020,EE Dharampur,6,Hamirpur,Una,Haroli,HAROLI,02-029-00068,
1776,4916,36,49,6,27-08-2020,EE Dharampur,6,Hamirpur,Una,Haroli,HAROLI,02-029-00068,
1778,4883,1041,58,14,23-08-2020,(SRFMD) Haroli,14,SRFMP Una,Sirmaur,Rajgarh,RAJGARH,02-032-00053,
