power_loss_id,disaster_id,department_id,division_id,htline_damaged_km,rate_km_htline,ltline_damaged_km,rate_km_ltline,ltpoles_damaged,rate_km_pole,funds_required,location,circle_id,totalht,totallt,totalpole,drttotal,drtdam,drtloss,incidentdate,CId,circle,division_name,district_best,subdistrict_best,subdistrict_alternative,tehsil_best
1164,4353,34,47,0,50000,0.71,50000,3,4000,0.475,3 Phase L.t line Damaged at Village  Guru da bann UESD Bijhar and IB Village Ghumarwin UESD Barsar,6,0,0.355,0.12,0,0,0,13-08-2020,6,Hamirpur,Barsar,,,,
1218,4996,34,46,0,50000,1,50000,2,4000,0.58,Damaged in (E) section Sujanpur.,6,0,0.5,0.08,0,0,100000,28-08-2020,6,Hamirpur,Hamirpur,,,,
1219,4996,34,46,0,50000,1,50000,2,4000,0.58,Damaged in (E) section Sujanpur.,6,0,0.5,0.08,0,0,100000,28-08-2020,6,Hamirpur,Hamirpur,,,,
1220,4995,34,80,2.61,50000,0.22,50000,5,4000,2.615,"Damaged in (E) section Jawalamukhi,vill Dhanot,Saparlu.",6,1.305,0.11,0.2,1,1,100000,28-08-2020,6,Hamirpur,Nadaun,,,,
1223,5139,34,46,0,50000,0,50000,2,4000,0.08,"Damaged in (E) section Baru,uesd no 2,&vill Gubhar uesd kAKKAR.",6,0,0,0.08,0,0,100000,02-09-2020,6,Hamirpur,Hamirpur,,,,
1240,5384,34,55,0.3,50000,0.2,50000,3,4000,0.37,ESd Kandrour,5,0.15,0.1,0.12,0,0,100000,04-09-2020,5,Bilaspur,Ghumarwin,,,,
1243,5717,1,45,0.4,55000,0.25,35000,10,20000,6.1075,"KHANERI,DHAR,PALLI,KIMCHA",1003,0.22,0.0875,2,3.8,1,380000,21-07-2020,1003,Rampur,Anni,,,,
1244,5716,1,45,0,55000,0.5,35000,6,20000,1.375,"CHAKLOT,SHAH & KAFTI",1003,0,0.175,1.2,0,0,380000,20-08-2020,1003,Rampur,Anni,,,,
1245,5711,1,14,0.2,55000,0.1,35000,0,20000,0.145,SOLDING,1003,0.11,0.035,0,0,0,380000,30-07-2020,1003,Rampur,Reckong Peo ,Kinnaur,Kalpa,,KALPA
1246,5712,1,14,0.1,55000,0.2,35000,1,20000,0.325,"NIGULSERI,TRANDA",1003,0.055,0.07,0.2,0,0,380000,31-07-2020,1003,Rampur,Reckong Peo ,,,,
1247,5716,1,14,0.1,55000,0,35000,0,20000,0.055,"KANGRANG, SHORANG",1003,0.055,0,0,0,0,380000,20-08-2020,1003,Rampur,Reckong Peo ,,,,
1248,5713,1,14,0.2,55000,0,35000,0,20000,0.11,"BAI, ESD BHAWANAGAR",1003,0.11,0,0,0,0,380000,21-08-2020,1003,Rampur,Reckong Peo ,,,,
1249,5714,1,14,0.25,55000,0.2,35000,1,20000,0.4075,KANDAR,1003,0.1375,0.07,0.2,0,0,380000,22-08-2020,1003,Rampur,Reckong Peo ,Kinnaur,Kalpa,,KALPA
1250,5715,1,14,0.25,55000,0,35000,0,20000,0.1375,SAK KANDA,1003,0.1375,0,0,0,0,380000,24-08-2020,1003,Rampur,Reckong Peo ,,Kalpa,,KALPA
1251,5715,1,14,0.5,55000,0,35000,0,20000,0.275,"LAMBER,KUNNU,CHARANG",1003,0.275,0,0,0,0,380000,24-08-2020,1003,Rampur,Reckong Peo ,,,,
1252,5706,1,69,0.6,55000,0.7,35000,11,20000,2.775,"MADWANI,SHAROG,KIRTI,KACHEENGHATI,AHAR,KANGAL",1003,0.33,0.245,2.2,0,0,380000,22-07-2020,1003,Rampur,Kumarsain,,,,
1253,5708,1,69,0.15,55000,0.2,35000,4,20000,0.9525,"KATHEEN,BHUTTI,SHIWAN,BARUBAG",1003,0.0825,0.07,0.8,0,0,380000,07-09-2020,1003,Rampur,Kumarsain,,,,
1254,5707,1,69,0.15,55000,0.7,35000,11,20000,2.5275,"BAGHALI,BARUBAG,JAL,JOGSHA,GHARAL,KARETHI",1003,0.0825,0.245,2.2,0,0,380000,27-07-2020,1003,Rampur,Kumarsain,,,,
1256,5729,1,45,0.4,55000,0.75,35000,14,20000,3.2825,"NOGLI,SAMEJ & SARGA",1003,0.22,0.2625,2.8,0,0,380000,14-07-2020,1003,Rampur,Anni,,,,
1257,5730,1,16,0,55000,0,35000,3,38000,1.14,LWSS KAZA,1003,0,0,1.14,0,0,380000,27-08-2020,1003,Rampur,Kaza,,Solan,Kasauli,SOLAN
1462,8555,1041,69,1.8,50000,2.9,50000,43,4000,7.07,"Baragaon, kangal, malendi, Kingal, Oddi, Bgail, jogsha, barubag, dewridhar, Jarol, Dalan, thanedhar, Kotgarh, Bhutti, Shamathla",1003,0.9,1.45,1.72,3,3,100000,12-06-2021,1003,Rampur,Kumarsain,,,,
1464,8555,1041,15,8,50000,12,50000,55,4000,13.2,"Deothi, Bhali, Jogni, Hattu, Jhau, Darkali, Jrasi, Mashnoo, Dofta",1003,4,6,2.2,1,1,100000,12-06-2021,1003,Rampur,Rampur ,,,,
1499,8555,1041,45,1.6,50000,1.1,50000,19,4000,4.11,"Anni, Neether , Nirmand & Jagatkhana",1003,0.8,0.55,0.76,2,2,100000,12-06-2021,1003,Rampur,Anni,,,,
1514,8656,34,55,0,50000,3.1,50000,30,4000,2.75,"ESD Jhandutta, ESD Bharari, ESD No. 1 Ghumarwin, ESD No. II Ghumarwin.",5,0,1.55,1.2,0,0,100000,16-06-2021,5,Bilaspur,Ghumarwin,,,,
1527,8894,1041,15,2.1,50000,1.2,50000,10,4000,3.05,"Kumsu , Thanol",1003,1.05,0.6,0.4,1,1,100000,13-07-2021,1003,Rampur,Rampur ,,Nahan,Nahan,NAHAN
1528,8894,1041,69,1.2,50000,1.3,50000,12,4000,1.73,"Kumarsain , Baragaon, Thanedhar",1003,0.6,0.65,0.48,0,0,100000,13-07-2021,1003,Rampur,Kumarsain,,,,
2555,10984,34,80,0,50000,0.3,50000,2,4000,0.23,"In electrical sections Thill,Sapralu & Khundiana UESD Khundiana ",6,0,0.15,0.08,0,0,100000,19-07-2021,6,Hamirpur,Nadaun,,,,
2568,10967,34,55,0,50000,0,50000,0,4000,1,ESD Barthin,5,0,0,0,1,1,100000,18-07-2021,5,Bilaspur,Ghumarwin,,Ghumarwin,Hamirpur,GHUMARWIN
2569,10977,34,55,0,50000,1.1,50000,8,4000,0.87," ESD Bharari,ESD Barthin, ESD Kandrour",5,0,0.55,0.32,0,0,100000,19-07-2021,5,Bilaspur,Ghumarwin,,,,
2570,10977,34,54,0,50000,1.3,50000,11,4000,1.09,ESD Namhol,5,0,0.65,0.44,0,0,100000,19-07-2021,5,Bilaspur,Bilaspur,Bilaspur,,,
2593,11055,1041,6,8.75,50000,21.15,50000,144,4000,20.71,"Baghi, Kotkhai, Kiari,Jubbal, Saraswati Nagar",10,4.375,10.575,5.76,0,0,100000,12-07-2021,10,Rohroo,Jubbal,,,,
2594,11346,1041,62,0.84,50000,0.36,50000,75,4000,5.6,"Theog, Chaila Matiana, ",1024,0.42,0.18,3,2,2,100000,28-07-2021,1024,Shimla,Theog,,,,
2595,11346,1041,63,2.4,50000,4.99,50000,57,4000,5.97,"Jalog, Himri, Dhammi, Reog, Pandao, Ghaini, ",1024,1.2,2.495,2.28,0,0,100000,28-07-2021,1024,Shimla,Suni,,,,
2596,11346,1041,67,1.25,50000,1.98,50000,41,4000,3.25,"Chopal, Nerwa, Jiknipull, Kupvi",1024,0.625,0.99,1.64,0,0,100000,28-07-2021,1024,Shimla,Chopal,,,,
2597,11345,1041,59,0.84,50000,1.96,50000,35,4000,2.8,"Idgah, Bus stand, kachi ghati, boileauganj, ",1024,0.42,0.98,1.4,0,0,100000,29-07-2021,1024,Shimla,City (E),,,,
2598,11345,1041,60,1.32,50000,3.08,50000,58,4000,6.52,"Jubbarhatti mashobra baldayan, jutogh, junga khalini",1024,0.66,1.54,2.32,2,2,100000,29-07-2021,1024,Shimla,Shimla No. 1,,,,
2599,11345,1041,61,0,50000,0.1,50000,10,4000,0.45,"Panthaghatti, Badagaon, Malyana",1024,0,0.05,0.4,0,0,100000,29-07-2021,1024,Shimla,Shimla No. 2,,,,
2632,11415,1041,65,4.5,50000,0,50000,6,4000,2.49,"11kv feeder No.4,16,17 Baddi",12,2.25,0,0.24,0,0,100000,30-07-2021,12,Solan,Baddi,,,,
2638,11331,34,54,0,50000,0,50000,0,4000,1,ESD No.-II Bilaspur at Lakhanpur.,5,0,0,0,1,1,100000,28-07-2021,5,Bilaspur,Bilaspur,,,,
2681,11809,34,54,0,50000,0.6,50000,3,4000,0.42,ESD Namhol,5,0,0.3,0.12,0,0,100000,14-08-2021,5,Bilaspur,Bilaspur,Bilaspur,,,
2693,8852,34,55,0,50000,0,50000,0,4000,1,63kVA DTR Chhanjiyar under ESD-II Ghumarwin damaged.,5,0,0,0,1,1,100000,11-07-2021,5,Bilaspur,Ghumarwin,,,,
2699,12281,1041,15,40,50000,50,50000,60,4000,52.4,"Khaneri, Racholi, Chuhabag, Narain, Bahal, Koot, Sarahan, Sarpara",1003,20,25,2.4,5,5,100000,12-09-2021,1003,Rampur,Rampur ,,,,
2721,12541,1041,15,20,50000,23,50000,35,4000,27.9,"Jawalda, Addu, Gahan, Kuki Darkali, Taklech, Deothi, Kashapat, Kinnu Bhagwat",1003,10,11.5,1.4,5,5,100000,23-09-2021,1003,Rampur,Rampur ,,,,
2722,12580,1041,59,0.08,50000,0.15,50000,0,4000,0.11,St. Beds College summerhill ,1024,0.04,0.075,0,0,0,100000,03-08-2021,1024,Shimla,City (E),,,,
2723,12581,1041,59,0.15,50000,0,50000,2,4000,0.15,Palika Bhawan,1024,0.075,0,0.08,0,0,100000,22-08-2021,1024,Shimla,City (E),Mandi,Sundarnagar,,SUNDAR NAGAR
2724,12582,1041,59,0,0,0.2,50000,1,4000,0.14,kanlog,1024,0,0.1,0.04,0,0,0,02-09-2021,1024,Shimla,City (E),,Karsog,Padhar,KARSOG
2725,12583,1041,59,0.32,50000,0.45,50000,9,4000,0.74,"?Bomleo Local Bus Stand, Engine Ghar, Bag Village",1024,0.16,0.225,0.36,0,0,0,12-09-2021,1024,Shimla,City (E),,,,
2726,12455,34,55,0,50000,0,50000,0,4000,1,63kVA DTR Chhanjiyar under ESD-II Ghumarwin damaged.,5,0,0,0,1,1,100000,11-09-2021,5,Bilaspur,Ghumarwin,,,,
2727,12504,34,54,0,50000,0.42,50000,1,4000,0.25,ESD Namhol,5,0,0.21,0.04,0,0,100000,21-09-2021,5,Bilaspur,Bilaspur,Bilaspur,,,
2728,12504,34,55,0,50000,0.6,50000,5,4000,0.5," ESD Bharari,, ESD Kandrour under Elect. Div. Ghumarwin",5,0,0.3,0.2,0,0,100000,21-09-2021,5,Bilaspur,Ghumarwin,,,,
2729,12629,34,54,0,50000,0.3,50000,5,4000,0.35,"Elect. Sub. Division No.- I & II under Elect. Division HPSEBL, Bilaspur.",5,0,0.15,0.2,0,0,100000,23-09-2021,5,Bilaspur,Bilaspur,,,,
2730,12629,34,55,0,50000,0.3,50000,2,4000,0.23,ESD No. II (Section Morsinghi) under Elect. Division Ghumarwin.,5,0,0.15,0.08,0,0,100000,23-09-2021,5,Bilaspur,Ghumarwin,,,,
2750,14022,34,63,0.5,1144833,2.55,910588,34,17086,34.75,"Jalog, Challawag, Nerti, Nehra, Ban ka hat, Bag. Parlog, Banuna Kyalu",1024,5.72416,23.21999,5.80924,0,0,0,12-07-2021,1024,Shimla,Suni,,,,
2751,14021,34,59,0.3,2197160,0,0,5,20535,7.62,"11 KV Kanlog feeder, below lacal bus stand shimla",1024,6.59148,0,1.02675,0,0,0,25-09-2021,1024,Shimla,City (E),,,,
2753,12541,1,16,2.1,50000,0,50000,12,4000,1.53,Kaurik due to landslide,1003,1.05,0,0.48,0,0,0,23-09-2021,1003,Rampur,Kaza,,,,
2814,15274,1041,54,0,50000,0.25,50000,3,4000,0.24,ESD- Kot under ED Bilaspur.,5,0,0.125,0.12,0,0,100000,09-01-2022,5,Bilaspur,Bilaspur,,,,
2916,17229,1041,62,2.2,50000,3.2,50000,10,4000,4.1,"Jais Theog Tikker Nangle Devi Gallu, Cheog, Tiyali, Dharech, Sarog, Barog",1024,1.1,1.6,0.4,1,1,100000,22-05-2022,1024,Shimla,Theog,,,,
2917,17228,1041,62,0.7,50000,3.5,50000,9,4000,3.46,"Sandu, Dharampur, Shilaroo, Matiana, Rouni, Lafughati, Bisri, Mahori",1024,0.35,1.75,0.36,1,1,100000,23-05-2022,1024,Shimla,Theog,,,,
2918,17227,1041,62,0.8,50000,5.2,50000,12,4000,4.48,"Deha, Kailash, Tarapur, Ghoond, Shalowa, Kiar, Kuthar, Deothi, Pulbahal, Jorna, Karati, Dhagli",1024,0.4,2.6,0.48,1,1,100000,24-05-2022,1024,Shimla,Theog,,,,
2919,17227,1041,61,0.45,50000,5,50000,8,4000,3.04,"Bhakrai, Ghatru, PWD IAS Colony, Lamba Jubbeer, Pujarli, Dogra Pul, Keryain, Kawalag, HAS Colony, ",1024,0.225,2.5,0.32,0,0,0,24-05-2022,1024,Shimla,Shimla No. 2,,,,
2925,17229,1041,63,1,50000,0,0,4,4000,1.66,"Tatapani, Basantpur, Panyali, Dharogra",1024,0.5,0,0.16,1,1,100000,22-05-2022,1024,Shimla,Suni,,,,
2926,17228,1041,60,0,0,1.6,50000,8,4000,3.12,"Shoghi Jubberhatti, Near Taradevi, Anandpur, Kainchii Mor at Bharyal",1024,0,0.8,0.32,2,2,100000,23-05-2022,1024,Shimla,Shimla No. 1,,,,
2927,17228,1041,60,0.25,50000,0,0,1,4000,0.17,"Kamlahi, Near TCP Office",1024,0.125,0,0.04,0,0,0,23-05-2022,1024,Shimla,Shimla No. 1,,,,
2928,17227,1041,60,0,0,1.41,50000,1,4000,0.74,Mashobra,1024,0,0.705,0.04,0,0,0,24-05-2022,1024,Shimla,Shimla No. 1,Mandi,Aut,,AUT
2983,17580,1041,15,10,50000,25,50000,20,4000,19.3,"MUNISH, KASHAPAT , DEOTHI , MAJHALI, SARAHAN, GANVI, FANCHA, NANTI TIKKAR",1003,5,12.5,0.8,1,1,100000,04-07-2022,1003,Rampur,Rampur ,,,,
2988,17839,1041,15,6,50000,3,50000,15,4000,6.1,NANKHARI AND KHOLIGHAT JWALDA AREA,1003,3,1.5,0.6,1,1,100000,15-07-2022,1003,Rampur,Rampur ,,,,
3051,19215,1041,6,1.5,50000,2,50000,35,4000,3.15,"Jubbal, S/Nagar, Kotkhai, Baghi, Kiari",10,0.75,1,1.4,0,0,100000,30-07-2022,10,Rohroo,Jubbal,,,,
3052,19214,1041,5,2.5,50000,2.8,50000,55,4000,4.85,"Rohru, Chirgaon, Chirgaon-I, Tikker",10,1.25,1.4,2.2,0,0,100000,31-07-2022,10,Rohroo,Rohru ,,,,
3053,19214,1041,5,2.5,50000,2.8,50000,55,4000,4.85,"Rohru, Chirgaon, Chirgaon-I, Tikker",10,1.25,1.4,2.2,0,0,100000,31-07-2022,10,Rohroo,Rohru ,,,,
3054,19280,1041,63,0,0,0.3,50000,2,4000,0.23,kayalu,1024,0,0.15,0.08,0,0,0,16-07-2022,1024,Shimla,Suni,Shimla,Sunni,Sunni,SALUNI
3055,19281,1041,63,0.9,50000,1.59,50000,18,4000,1.97,"Ghaini, Badmain. Bashol, Sunni, Ghaini, Dhami, Halog",1024,0.45,0.795,0.72,0,0,0,25-07-2022,1024,Shimla,Suni,,,,
3056,19282,1041,63,0.15,50000,0.3,50000,3,4000,2.34,"Gumma, Chowki, Jhakri. Dafawag",1024,0.075,0.15,0.12,2,2,100000,31-07-2022,1024,Shimla,Suni,,,,
3057,17839,1041,69,0,0,0.45,50000,4,4000,0.39,"Ghumana , HP Nagar , Narkanda , Kumarsain",1003,0,0.225,0.16,0,0,0,15-07-2022,1003,Rampur,Kumarsain,,,,
3058,19170,1041,69,2,500000,2,50000,6,4000,12.24,"Oddi, Kumarsain,Konthru , Daro , Madhawani , Baogi , Damari , Ghumana,Akantbari, ",1003,10,1,0.24,1,1,100000,29-07-2022,1003,Rampur,Kumarsain,,,,
3059,19170,1041,69,1,500000,1.5,50000,12,4000,7.23,"Pamlai,Jarol,Thanedhar,Banot,Bithal,Kirti ",1003,5,0.75,0.48,1,1,100000,29-07-2022,1003,Rampur,Kumarsain,,,,
3061,19170,1041,15,5,50000,4,50000,5,4000,4.7,"Kinfi, Ropni, Koot, Kheuncha & Fancha",1003,2.5,2,0.2,0,0,0,29-07-2022,1003,Rampur,Rampur ,,,,
3062,19410,34,42,0,50000,0.2,50000,0,4000,1.1,Damaged at Shat ,8,0,0.1,0,1,1,100000,05-08-2022,8,Kullu,Kullu,,,,
3079,19281,1041,59,0,0,4.42,50000,10,4000,2.61,"Vice Rigle lodge, Summer Hill, Kennedly House",1024,0,2.21,0.4,0,0,0,25-07-2022,1024,Shimla,City (E),,,,
3080,19408,1041,45,10,50000,12,50000,21,4000,13.94,"Tarala,Khanag,Deem,Daghout,Kamdi,Olwa,Nigan,Kothi,Karshala,Dalash,Neether,Arsu ,Nirmand Bagipul ,Urtoo",1003,5,6,0.84,2.1,1,210000,06-08-2022,1003,Rampur,Anni,,,,
3081,19408,1041,69,1,50000,1.5,50000,3,4000,2.37,"Deeb,Lathi,Oddi , Narkanda, Madhawani , IPDS Cable HT",1003,0.5,0.75,0.12,1,1,100000,06-08-2022,1003,Rampur,Kumarsain,,,,
3083,19472,1041,6,1.5,50000,0.8,50000,9,4000,1.51,"Jubbal, Kotkhai, S/Nagar, Baghi",10,0.75,0.4,0.36,0,0,100000,11-08-2022,10,Rohroo,Jubbal,,,,
3084,19408,1041,69,2,500000,2,50000,10,4000,12.4,"Shathala, Bankoti, Kurpan Khad Line, Chjaoli, Bargaon, Khalawan, ",1003,10,1,0.4,1,1,100000,06-08-2022,1003,Rampur,Kumarsain,,,,
3087,19282,1041,59,1.18,50000,1.12,50000,7,4000,1.43,"Near morning view, Guru niwas Lower Kaithu & Thakur bagh (E) section Mythe Manchanda & near walker hospital (E) section Snowdon",1024,0.59,0.56,0.28,0,0,0,31-07-2022,1024,Shimla,City (E),,,,
3088,19621,1041,6,1.3,50000,3.5,50000,29,4000,3.56,"Jubbal, S/Nagar, Kotkhai, Baghi, Kiari",10,0.65,1.75,1.16,0,0,100000,15-08-2022,10,Rohroo,Jubbal,,,,
3095,19701,1041,45,12,50000,18,50000,30,4000,19.2,"main bazar Anni,Deori,Gugrakhad, Khang,Deem,Deeng,Kohila, Kot,,koteseri, Maseh, Zehra,Nirmand, Arsu , Bagipul , Urtoo, Sarahan, Kushwa,Sarga, Badari etc.",1003,6,9,1.2,3,3,100000,16-08-2022,1003,Rampur,Anni,,,,
3096,19769,1041,6,1.75,50000,1.9,50000,25,4000,2.83,"Jubbal, S/Nagar, Kotkhai, Baghi, Kiari",10,0.875,0.95,1,0,0,100000,19-08-2022,10,Rohroo,Jubbal,,,,
3103,20350,1,15,80,22000,80,19000,40,25000,50.8,"Nankhari, Jawalda, Belupul Kharahan &Addu",-1,17.6,15.2,10,8,1,800000,20-08-2022,,,Rampur ,,,,
3104,19701,1041,69,1,50000,1,50000,4,4000,1.16,"jubru near nog kenchi kumarsain, pharal, challan ",1003,0.5,0.5,0.16,0,0,0,16-08-2022,1003,Rampur,Kumarsain,,,,
3105,19842,34,46,1.25,50000,4.605,50000,14,4000,6.49,"In Palahi mehli khad, patlander,jangelberi , longni puar under ESD Sujanpur,Mattansidh Under ESD lambloo,sangroh Under ESD Tauni devi,ESD No.-2,Dudhla Under Esd Kakkar",6,0.625,2.3025,0.56,3,3,100000,19-08-2022,6,Hamirpur,Hamirpur,,,,
3107,19842,34,47,3.55,50000,2.93,50000,7,4000,3.52,"In village Ramoun, Fagoti,Loharli,Sunwin, Kiara Bagh,Dalchera, Chakrala,Sakroh,Chakmoh,Dandwin  UESD Bijhar,Mundkhar  Dhamrol UESD Bhareri.",6,1.775,1.465,0.28,0,0,100000,19-08-2022,6,Hamirpur,Barsar,,,,
3108,19842,34,80,7.1,50000,0.7,50000,20,4000,4.7,"ESD Rangas,ESD Nadaun",6,3.55,0.35,0.8,0,0,100000,19-08-2022,6,Hamirpur,Nadaun,,,,
3109,19842,34,80,4.1,50000,3.8,50000,22,4000,7.83,"In ropa,khundian,nahlian ESDd khundiandib,majheen,majheen,dodru,majheen,silh ESD Majheen",6,2.05,1.9,0.88,3,3,100000,19-08-2022,6,Hamirpur,Nadaun,,,,
3124,19884,1041,46,5.2,50000,20.45,50000,56,4000,15.06,"In Mehli khad, Jangelberi, sachuhi Under ESD Sujanpur, In Dosarka Under ESD No.2,No 1,ESD Lambloo, E section tauni devi, tikkari,kota,ESD Kakkar",6,2.6,10.225,2.24,0,0,100000,21-08-2022,6,Hamirpur,Hamirpur,,,,
3125,19884,1041,80,0,50000,7.1,50000,16,4000,4.19,"ESD Nadaun,ESD Rangas",6,0,3.55,0.64,0,0,100000,21-08-2022,6,Hamirpur,Nadaun,,,,
3129,19701,1041,69,1.5,50000,2.5,50000,7,4000,2.28,"Bagthal, Jabli, Dewridhar, oddi, kumarsain, narkanda, chimla",1003,0.75,1.25,0.28,0,0,0,16-08-2022,1003,Rampur,Kumarsain,,,,
3137,19280,1041,62,4.9,50000,6.8,50000,20,4000,9.65,"Fagu sarog, dharech Theog, Gallu, Cheog, Rahighat, Ragora Bani",1024,2.45,3.4,0.8,3,3,100000,16-07-2022,1024,Shimla,Theog,,,,
3140,20009,1041,62,5.6,50000,6.9,50000,45,4000,10.05,"Fagu sarog, dharech Theog, Gallu, Cheog, Rahighat, Ragora Bani",1024,2.8,3.45,1.8,2,2,100000,16-08-2022,1024,Shimla,Theog,,,,
3141,20006,1041,62,6.1,50000,5.95,50000,42,4000,9.71,"Sandhu, Dharampur, Shilaroo, Matiana, Rouni, Lafughati, Bisri, Mohari",1024,3.05,2.975,1.68,2,2,100000,20-08-2022,1024,Shimla,Theog,,,,
3142,20006,1041,62,5.41,50000,4.95,50000,38,4000,6.7,"Deha, Kailash, Tarapur, Dharkalna, Ghoond, Kiar, Kuthar, Deothi, Basadhar, Pulbahal, Jorna, Dagali, Sainj, Dhamandri",1024,2.705,2.475,1.52,0,0,0,20-08-2022,1024,Shimla,Theog,,,,
3144,20006,1041,63,2.3,50000,2.1,50000,11,4000,2.64,"Gumma Chaba feeder 22 KV tatapani, Badmain feeder, Tattapani, Shakrori, Dadhog, Chaprani, Sail, Himari",1024,1.15,1.05,0.44,0,0,0,20-08-2022,1024,Shimla,Suni,,,,
3145,19282,1041,63,0.15,50000,2.8,50000,12,4000,1.95,"Dhami feede, Sainj Feeder, Gumma-Kadhar",1024,0.075,1.4,0.48,0,0,0,31-07-2022,1024,Shimla,Suni,,,,
3147,20009,1041,63,0.95,50000,2.1,50000,2,4000,1.6,Ghannati feeder,1024,0.475,1.05,0.08,0,0,0,16-08-2022,1024,Shimla,Suni,,,,
3158,20006,1041,67,7.5,50000,13.59,50000,79,4000,16.7,"cHambi, Chopal, Nerwa, Marog, Jiknipul, Kupvi, Naura, Malat",1024,3.75,6.795,3.16,3,3,100000,20-08-2022,1024,Shimla,Chopal,,,,
3159,19280,1041,60,4,50000,5,50000,30,4000,7.7,"ESD Mashobra, Jutogh, Dhalli, Khalini, Junga, ",1024,2,2.5,1.2,2,2,100000,16-07-2022,1024,Shimla,Shimla No. 1,,,,
3160,19282,1041,60,3,50000,4,50000,30,4000,6.7,"ESD Mashobra, Jutogh, Dhalli, Khalini, Junga, ",1024,1.5,2,1.2,2,2,100000,31-07-2022,1024,Shimla,Shimla No. 1,,,,
3161,20009,1041,60,4.2,50000,6.69,50000,45,4000,10.25,"ESD Mashobra, Jutogh, Dhalli, Khalini, Junga, ",1024,2.1,3.345,1.8,3,3,100000,16-08-2022,1024,Shimla,Shimla No. 1,,,,
3164,19773,1041,5,2.7,50000,4.1,50000,35,4000,4.8,"Rohru, Chirgaon, Chirgaon-I, Tikker, Jubbal, S/Nagar, Kotkhai, Baghi, Kiari",10,1.35,2.05,1.4,0,0,100000,20-08-2022,10,Rohroo,Rohru ,,,,
3166,19423,1041,5,3.6,50000,5.8,50000,45,4000,6.5,"Rohru, Chirgaon, Chirgaon-I, Tikker, Jubbal, S/Nagar, Kotkhai, Baghi, Kiari",10,1.8,2.9,1.8,0,0,100000,06-08-2022,10,Rohroo,Rohru ,,,,
3168,20006,34,61,0,0,0,0,0,0,15,Bhattakuffer Sub Station Retaining Wall,1024,0,0,0,15,1,1500000,20-08-2022,1024,Shimla,Shimla No. 2,,,,
3169,20009,1041,59,0,0,2.05,50000,13,4000,2.54,"Kanlog, Bemloe, Himland, Near 1x630 KVA S/stn Kelston,1x250 KVA S/stn Bharari &,2x630 KVA Ellysium., TutiKandi(E) SectionVice-Regal Lodge. ",1024,0,1.025,0.52,1,1,100000,16-08-2022,1024,Shimla,City (E),,,,
3203,17743,1041,6,1.4,50000,1.7,50000,31,4000,2.79,"Jubbal, S/Nagar, Kotkhai, Baghi, Kiari",10,0.7,0.85,1.24,0,0,100000,08-07-2022,10,Rohroo,Jubbal,,,,
