human_loss_id,disaster_id,district_id,sub_district_id,person_dead,person_major_injury,person_minor_injury,person_missing,status,incidentdate,district_name,sub_district_name,sub_districtCode,district_best,district_alternative,subdistrict_best,subdistrict_alternative,tehsil_best,tehsil_best_object_id,tehsil_alt,tehsil_alt_object_id
21.0,34.0,25.0,160.0,1.0,0.0,0,0.0,Active,2020-01-01,SOLAN ,Nalagarh ,160.0,solan,,nalagarh,,NALAGARH,02-031-00062,,
22.0,34.0,25.0,160.0,0.0,1.0,1,0.0,Active,2020-01-01,SOLAN ,Nalagarh ,160.0,solan,,nalagarh,,NALAGARH,02-031-00062,,
4857.0,8865.0,17.0,140.0,0.0,1.0,00:00.0,0.0,Active,2021-07-13,HAMIRPUR ,Barsar,140.0,hamirpur,,barsar,,BARSAR,02-028-02854,,
6990.0,11687.0,21.0,115.0,8.0,2.0,00:00.0,2.0,Active,2021-07-27,LAHAUL AND SPITI ,Keylong ,115.0,lahaul and spiti,,,,,,,
9601.0,15417.0,15.0,155.0,0.0,0.0,00:00.0,0.0,Active,2022-01-24,BILASPUR ,Swarghat,155.0,bilaspur,,,,,,,
11218.0,17628.0,20.0,119.0,1.0,0.0,00:00.0,0.0,Active,2022-07-06,KULLU ,Kullu ,119.0,kullu,,kullu,,KULLU,02-026-00014,,
11277.0,18002.0,20.0,119.0,1.0,0.0,00:00.0,0.0,Active,2022-07-20,KULLU ,Kullu ,119.0,kullu,,kullu,,KULLU,02-026-00014,,
12318.0,19239.0,22.0,131.0,0.0,5.0,00:00.0,0.0,Active,2022-07-30,MANDI ,Thunag,131.0,mandi,,thunag,,THUNAG,02-027-00033,,
12422.0,19993.0,22.0,123.0,1.0,0.0,00:00.0,0.0,Active,2022-08-21,MANDI ,Dharampur,123.0,mandi,,dharmpur,,DHARAMPUR,02-027-00023,,
12427.0,20031.0,20.0,119.0,1.0,0.0,00:00.0,0.0,Active,2022-08-24,KULLU ,Kullu ,119.0,kullu,,kullu,,KULLU,02-026-00014,,
15614.0,25758.0,20.0,120.0,3.0,0.0,00:00.0,0.0,Active,2023-07-09,KULLU ,Manali,120.0,kullu,,manali,,MANALI,02-026-00015,,
15634.0,25917.0,16.0,85.0,1.0,0.0,00:00.0,0.0,Active,2023-07-19,CHAMBA ,Chowari,85.0,chamba,,,,,,,
15657.0,26048.0,25.0,160.0,1.0,0.0,00:00.0,0.0,Active,2023-07-10,SOLAN ,Nalagarh ,160.0,solan,,nalagarh,,NALAGARH,02-031-00062,,
15932.0,27109.0,25.0,160.0,1.0,0.0,00:00.0,0.0,Active,2023-08-25,SOLAN ,Nalagarh ,160.0,solan,,nalagarh,,NALAGARH,02-031-00062,,
16449.0,28135.0,23.0,183.0,1.0,0.0,00:00.0,0.0,Active,2024-07-14,SHIMLA ,Theog,183.0,shimla,,theog,,THEOG,02-033-00047,,
16481.0,29229.0,24.0,168.0,1.0,0.0,00:00.0,0.0,Active,2024-07-20,SIRMAUR ,Paonta Sahib ,168.0,sirmaur,,paonta sahib,,PAONTA SAHIB,02-032-01637,,
16546.0,29678.0,20.0,117.0,1.0,0.0,00:00.0,0.0,Active,2024-07-31,KULLU ,Ani,117.0,kullu,,ani,,ANI,02-026-00011,,
16562.0,29885.0,26.0,149.0,3.0,0.0,00:00.0,0.0,Active,2024-08-11,UNA ,Haroli ,149.0,una,,haroli,,HAROLI,02-029-00068,,
