cattle_loss_id,disaster_id,department_id,district_id,sub_district_id,cattle_injured,status,RecordStatus,missingcattle,MilchlostB,MilchlostS,DraughtlostC,DraughtlostCalf,MilchqB,milchqS,DraughtqC,DraughtqCalf,updated_by,incidentdate,district_name,sub_district_name,sub_districtCode,total_livestock_loss,district_best,district_alternative,subdistrict_best,subdistrict_alternative,tehsil_best,tehsil_best_object_id
12,2945,1041,15,152,,Active,1,2.0,0,0,0,2,0.0,0.0,0.0,0.0,4344.0,2020-07-28,BILASPUR ,Sadar,152.0,2,bilaspur,,,,,
13,2979,1,25,161,0.0,Active,1,,0,0,2,0,0.0,0.0,2.0,0.0,,2020-07-29,SOLAN ,Solan,161.0,2,solan,,solan,,SOLAN,02-031-00064
1040,4859,1,23,179,,Active,1,,1,0,0,0,1.0,0.0,0.0,0.0,,2020-08-27,SHIMLA ,Rampur ,179.0,1,shimla,,rampur,,RAMPUR,02-033-00043
1195,10955,1,15,153,,Active,1,,1,0,0,0,1.0,0.0,0.0,0.0,,2021-07-18,BILASPUR ,Ghumarwin,153.0,1,bilaspur,,ghumarwin,,GHUMARWIN,02-030-02106
1224,11399,1,23,181,,Active,2,,1,0,0,0,1.0,0.0,0.0,0.0,,2021-08-02,SHIMLA ,Shimla Rural ,181.0,1,shimla,,shimla   rural,,SHIMLA,02-033-00045
1226,11425,1,15,152,,Active,1,,1,0,0,0,1.0,0.0,0.0,0.0,,2021-08-02,BILASPUR ,Sadar,152.0,1,bilaspur,,,,,
1239,11610,1,24,169,,Active,1,,1,0,0,0,0.0,0.0,0.0,0.0,4170.0,2021-08-08,SIRMAUR ,Rajgarh ,169.0,1,sirmaur,,rajgarh,,RAJGARH,02-032-00053
1256,12044,1,16,85,,Active,1,,0,39,0,0,0.0,39.0,0.0,0.0,,2021-08-27,CHAMBA ,Chowari,85.0,39,chamba,,,,,
2375,17911,1,16,85,0.0,Active,1,,1,0,1,0,1.0,0.0,1.0,0.0,,2022-07-14,CHAMBA ,Chowari,85.0,2,chamba,,,,,
2386,19224,1,24,167,0.0,Active,1,,2,0,0,0,0.0,0.0,0.0,0.0,,2022-07-29,SIRMAUR ,Nahan ,167.0,2,sirmaur,,nahan,,NAHAN,02-032-00050
2528,24963,1,16,88,0.0,Active,1,,0,200,0,0,0.0,200.0,0.0,0.0,,2023-07-09,CHAMBA ,Pangi,88.0,200,chamba,,pangi,,PANGI,02-023-00006
2529,24963,1,16,86,0.0,Active,1,,0,91,0,0,0.0,91.0,0.0,0.0,,2023-07-09,CHAMBA ,Churah,86.0,91,chamba,,churah,,CHAURAH,02-023-00004
2531,24707,1,20,117,0.0,Active,1,,1,0,0,0,1.0,0.0,0.0,0.0,,2023-07-10,KULLU ,Ani,117.0,1,kullu,,ani,,ANI,02-026-00011
2533,24708,1,20,120,0.0,Active,1,,13,1,0,0,13.0,1.0,0.0,0.0,,2023-07-10,KULLU ,Manali,120.0,14,kullu,,manali,,MANALI,02-026-00015
2534,24707,1,20,120,0.0,Active,1,,6,0,7,0,6.0,0.0,6.0,0.0,,2023-07-10,KULLU ,Manali,120.0,13,kullu,,manali,,MANALI,02-026-00015
2535,24708,1,20,120,0.0,Active,1,,2,0,0,0,1.0,0.0,0.0,0.0,,2023-07-10,KULLU ,Manali,120.0,2,kullu,,manali,,MANALI,02-026-00015
2537,25060,1,19,194,0.0,Active,1,,1,0,0,0,1.0,0.0,0.0,0.0,,2023-07-17,KINNAUR ,Kalpa,194.0,1,kinnaur,,kalpa,,KALPA,02-034-00009
2538,25060,1,19,196,0.0,Active,1,,0,1,0,0,0.0,1.0,0.0,0.0,,2023-07-17,KINNAUR ,Pooh,196.0,1,kinnaur,,poo,,POOH,02-034-01705
2542,24708,1,20,118,0.0,Active,1,,1,0,0,0,1.0,0.0,0.0,0.0,,2023-07-10,KULLU ,Banjar ,118.0,1,kullu,,banjar,,BANJAR,02-026-00012
2551,25150,1,19,194,0.0,Active,1,,0,5,0,0,0.0,5.0,0.0,0.0,,2023-07-13,KINNAUR ,Kalpa,194.0,5,kinnaur,,kalpa,,KALPA,02-034-00009
