health_loss_id,disaster_id,district_id,centre_type_id,centres_lost,status,blockid,incidentdate,health_centerName,amount,Details,district_name,block_id,block_name,district_best,district_alternative,subdistrict_best,subdistrict_alternative,tehsil_best,tehsil_best_object_id,tehsil_alt,tehsil_alt_object_id
123,4889,16,1003,0,Active,6,2020-08-27,,,,CHAMBA ,6,Chamba,chamba,,Chamba,,CHAMBA,02-023-00003,,
132,4888,16,1002,0,Active,14,2020-08-27,,,,CHAMBA ,14,Kalhel,chamba,,Churah,,CHAURAH,02-023-00004,,
134,4888,16,2,0,Active,7,2020-08-27,,,,CHAMBA ,7,Mehla,chamba,,Chamba,,CHAMBA,02-023-00003,,
137,4888,16,2,0,Active,133,2020-08-27,,,,CHAMBA ,133,Bhattiyat,chamba,,Bhattiyat,Chamba,BHATTIYAT,02-023-00001,,
142,4889,16,1002,0,Active,11,2020-08-27,,,,CHAMBA ,11,Bharmour,chamba,,Bharmour,,DHARAMPUR,02-027-00023,BHARARI,02-030-02104
152,4889,16,1002,0,Active,16,2020-08-27,,,,CHAMBA ,16,Sundla,chamba,,Churah,,CHAURAH,02-023-00004,,
301,24653,26,2,1,Active,125,2023-07-08,HSC KUTHIARI,0.5,WATTER FILLED IN HSC KUTHIARI ON 09.07.2023,UNA ,125,Amb,una,,Amb,,AMB,02-029-00065,,
378,24337,18,1002,1,Active,37,2023-06-23,PHC Panchrukhi,5.0,Retaining wall of back side of old PHC Building,KANGRA ,37,Panchrukhi,kangra,,Jawali,Rakkar,JAWALI,02-024-02122,,
388,24337,18,1003,1,Active,137,2023-06-23,ZH Dharamshala,15.0,Damage to roof of indoor block including critical ,KANGRA ,137,Dharamshala,kangra,,Shahpur,Dharmsala,SHAHPUR,02-024-02130,,
389,24337,18,1003,1,Active,137,2023-06-23,ZH Dharamshala,20.0,Damage to the retaining wall in front,KANGRA ,137,Dharamshala,kangra,,Shahpur,Dharmsala,SHAHPUR,02-024-02130,,
390,24337,18,1003,1,Active,137,2023-06-23,ZH Dharamshala,20.0,Damage to the sewerage drainage pipeline in front,KANGRA ,137,Dharamshala,kangra,,Shahpur,Dharmsala,SHAHPUR,02-024-02130,,
391,24337,18,1003,1,Active,137,2023-06-23,ZH Dharamshala,5.0,Damage of sewerage drainage pipeline of type-3 ,KANGRA ,137,Dharamshala,kangra,,Shahpur,Dharmsala,SHAHPUR,02-024-02130,,
392,24337,18,1003,1,Active,137,2023-06-23,,,,KANGRA ,137,Dharamshala,kangra,,Shahpur,Dharmsala,SHAHPUR,02-024-02130,,
393,24337,18,1003,1,Active,39,2023-06-23,CH Gangath,15.0,Leakage/damage of roof and boundary wall,KANGRA ,39,Nurpur,kangra,,Nurpur,,NURPUR,02-024-02127,,
394,24337,18,1003,1,Active,39,2023-06-23,PHC Basawzira,1.0,Damage boundary Wall,KANGRA ,39,Nurpur,kangra,,Nurpur,,NURPUR,02-024-02127,,
395,24337,18,1003,1,Active,39,2023-06-23,HSC Kherian,3.0,Damage boundary Wall,KANGRA ,39,Nurpur,kangra,,Nurpur,,NURPUR,02-024-02127,,
396,24337,18,1002,1,Active,33,2023-06-23,PHC jalag,4.0,Retaining wall of PHC building Jalag,KANGRA ,33,Lambagaon,kangra,,Palampur,Jaisinghpur,PALAMPUR,02-024-02128,,
397,24337,18,1002,1,Active,33,2023-06-23,PHC Lambagaon ,7.0,Damage of roof and dental OPD at PHC Lambagaon,KANGRA ,33,Lambagaon,kangra,,Palampur,Jaisinghpur,PALAMPUR,02-024-02128,,
398,24337,18,1003,1,Active,33,2023-06-23,HWC Draman,2.0,Damage of roof,KANGRA ,33,Lambagaon,kangra,,Palampur,Jaisinghpur,PALAMPUR,02-024-02128,,
402,24834,18,1003,1,Active,41,2023-07-11,CH Palampur,40.0,Damage of roof of OT Section Corridor Female ward,KANGRA ,41,Bhawarna,kangra,,Fatehpur,,FATEHPUR,02-024-02116,,
461,25308,23,2,1,Active,86,2023-07-22,CHC Kotkhai,40.0,"Flashflood, entrance road & CHC building damaged",SHIMLA ,86,Jubbal,shimla,,Jubbal,,JUBBAL,02-033-00037,,
491,25467,23,1002,1,Active,91,2023-07-24,HSC Lal Pani Shimla,25.0,Cracks in the HSC Lalpani building,SHIMLA ,91,Mashobra,shimla,,Shimla ( Rural ),Nerwa,SHIMLA,02-033-00045,,
492,25467,23,1002,1,Active,86,2023-07-24,HSC Kiavi,15.0,Landslide due to heavy rainfall,SHIMLA ,86,Jubbal,shimla,,Jubbal,,JUBBAL,02-033-00037,,
493,25467,23,2,1,Active,86,2023-07-24,SQ at CHC Tikkar,15.0,Cracks in the SQ at CHC Tikkar,SHIMLA ,86,Jubbal,shimla,,Jubbal,,JUBBAL,02-033-00037,,
497,25531,23,1002,1,Active,96,2023-07-26,PHC Badiyara,3.0,"Flash flood, muck gathered in the premises,a",SHIMLA ,96,Rohroo,shimla,,Rohru,,ROHRU,02-033-00044,,
502,25531,23,1002,1,Active,95,2023-07-26,HSC Khaneti,30.0,HSC Khaneti bldg damaged by rocks,SHIMLA ,95,Rampur,shimla,,Rampur,,RAMPUR,02-033-00043,,
533,25721,23,1002,1,Active,96,2023-08-01,,,,SHIMLA ,96,Rohroo,shimla,,Rohru,,ROHRU,02-033-00044,,
543,25974,23,2,1,Active,95,2023-08-09,CHC Nankhari,10.0,Gaps & Cracks in CHC with leakage in ceiling,SHIMLA ,95,Rampur,shimla,,Rampur,,RAMPUR,02-033-00043,,
544,26231,26,1002,1,Active,125,2023-08-06,PHC DHARMSHAL MAHANTAN,10.0,BOUNDARY WALL DAMAGE ,UNA ,125,Amb,una,,Amb,,AMB,02-029-00065,,
553,26193,23,1002,1,Active,96,2023-08-16,PHC Dhagoli,10.0,Building totally damaged du to landslide,SHIMLA ,96,Rohroo,shimla,,Rohru,,ROHRU,02-033-00044,,
