pwd_loss_id,disaster_id,department_id,length_affected_km,roads_closed,length_pukka_mdr,length_pukka_vr,length_kuccha_mdr,length_kuccha_vr,jcb_deployed_department,jcb_deployed_hired,dosers_deployed,tipper_deployed,roadopeningdate1,roadopeningdate2,roadopeningdate3,roadopens1,roadopens2,roadopens3,length_pukka_sh,pwd_bridge,pwd_culvert,circle_id,division_id,incidentdate,CId,circle,division_name,district_best,subdistrict_best,tehsil_best
147,4497,38,16,2,5,10,0,1,2,0,0,1,00:00.0,00:00.0,00:00.0,1,1,0,0,0,1,1019,26,17-08-2020,1019,"9TH CIRCLE, NURPUR",Indora,Kangra,Indora,INDORA
148,4497,38,10,2,1,9,0,0,1,0,0,1,00:00.0,00:00.0,00:00.0,2,0,0,0,0,0,1019,25,17-08-2020,1019,"9TH CIRCLE, NURPUR",Nurpur,Kangra,Nurpur,NURPUR
149,4497,38,18.7,0,3.7,15,0,0,1,0,0,1,00:00.0,00:00.0,00:00.0,0,0,0,0,0,0,1019,29,17-08-2020,1019,"9TH CIRCLE, NURPUR",Fatehpur,Chamba,Chamba,CHAMBA
150,4497,38,25,0,4,21,0,0,1,0,0,1,00:00.0,00:00.0,00:00.0,0,0,0,0,0,2,1019,1027,17-08-2020,1019,"9TH CIRCLE, NURPUR",Kotla-Behar,Sirmaur,Pachhad,PACHHAD
151,4497,38,37.5,2,7.2,30.3,0,0,2,0,0,2,00:00.0,00:00.0,00:00.0,2,0,0,0,0,2,1019,19,17-08-2020,1019,"9TH CIRCLE, NURPUR",Dehra,Chamba,Churah,CHAURAH
152,4497,38,14.5,0,0,14.5,0,0,2,0,0,2,00:00.0,00:00.0,00:00.0,0,0,0,0,0,1,1019,27,17-08-2020,1019,"9TH CIRCLE, NURPUR",Jawali,Mandi,Baldwara,BALDWARA
229,4702,38,68,0,0,64,0,4,2,2,0,2,00:00.0,00:00.0,00:00.0,0,0,0,0,0,0,1019,19,22-08-2020,1019,"9TH CIRCLE, NURPUR",Dehra,Chamba,Churah,CHAURAH
230,4702,38,9.3,2,0,9.3,0,0,2,1,0,2,00:00.0,00:00.0,00:00.0,1,1,0,0,0,3,1019,25,22-08-2020,1019,"9TH CIRCLE, NURPUR",Nurpur,Kangra,Nurpur,NURPUR
231,4702,38,22.2,0,0,19.2,0,3,2,0,0,1,00:00.0,00:00.0,00:00.0,0,0,0,0,0,0,1019,1027,22-08-2020,1019,"9TH CIRCLE, NURPUR",Kotla-Behar,Sirmaur,Pachhad,PACHHAD
232,4702,38,40,0,10,30,0,0,2,0,0,1,00:00.0,00:00.0,00:00.0,0,0,0,0,0,2,1019,26,22-08-2020,1019,"9TH CIRCLE, NURPUR",Indora,Kangra,Indora,INDORA
233,4702,38,9,0,4,5,0,0,1,0,0,1,00:00.0,00:00.0,00:00.0,0,0,0,0,0,1,1019,29,22-08-2020,1019,"9TH CIRCLE, NURPUR",Fatehpur,Chamba,Chamba,CHAMBA
234,4702,38,5,0,1,4,0,0,2,0,0,1,00:00.0,00:00.0,00:00.0,0,0,0,0,0,0,1019,27,22-08-2020,1019,"9TH CIRCLE, NURPUR",Jawali,Mandi,Baldwara,BALDWARA
295,2929,38,0,0,0,0,0,0,0,0,0,0,00:00.0,00:00.0,00:00.0,0,0,0,0,0,0,1015,47,30-07-2020,1015,8th CIRCLE HAMIRPUR,Barsar,Una,Una,UNA
299,2929,38,0.535,0,0.49,0.45,0,0,1,4,0,0,00:00.0,00:00.0,00:00.0,0,0,0,0,0,0,1015,49,30-07-2020,1015,8th CIRCLE HAMIRPUR,EE Dharampur,Una,Haroli,HAROLI
300,2929,38,30,3,4.975,15.11,0,9.915,2,1,0,2,00:00.0,00:00.0,00:00.0,1,1,1,0,0,0,1015,1019,30-07-2020,1015,8th CIRCLE HAMIRPUR,Tauni-Devi,Mandi,Sundarnagar,SUNDAR NAGAR
304,2929,38,1.25,1,0,1.25,0,0,1,0,0,1,00:00.0,00:00.0,00:00.0,1,1,1,0,0,0,1015,1019,30-07-2020,1015,8th CIRCLE HAMIRPUR,Tauni-Devi,Mandi,Sundarnagar,SUNDAR NAGAR
