class,age,male,female
0,0 to 1,422.28,374.3
1,1 to 5,1653.63,1463.21
10,10 to 15,2408.33,2121.17
15,15 to 20,2672.55,2403.35
20,20 to 25,3116.93,2748.65
25,25 to 30,3064.31,2661.7
30,30 to 35,3023.17,2602.23
35,35 to 40,2645.42,2313.08
40,40 to 45,2335.41,2198.02
45,45 to 50,2100.83,1935.72
5,5 to 10,2204.79,1965.15
50,50 to 55,1908.34,1803.45
55,55 to 60,1642.24,1349.35
60,60 to 65,1046.66,982.04
65,65 to 70,734.8,721.35
70,70 to 75,492.01,534.58
75,75 to 80,392.99,405.36
80,80 and over,338.45,391.86
