class,age,male,female
0,0 to 1,53.9,45.87
1,1 to 5,211.05,179.31
10,10 to 15,282.57,230
15,15 to 20,298.96,266.2
20,20 to 25,282.01,290.65
25,25 to 30,268.09,292.52
30,30 to 35,281.45,296.26
35,35 to 40,253.22,265.57
40,40 to 45,216.25,244.1
45,45 to 50,211.38,229.7
5,5 to 10,261.72,217.39
50,50 to 55,191.58,219.8
55,55 to 60,187.97,185.47
60,60 to 65,140.64,139.29
65,65 to 70,104.06,104.36
70,70 to 75,67.18,82.01
75,75 to 80,53.02,65.23
80,80 and over,49.42,72.49
