class,age,male,female
0,0 to 1,355.47,312.07
1,1 to 5,1392.01,1219.92
10,10 to 15,1864.28,1653.69
15,15 to 20,1945.68,1809.45
20,20 to 25,1925.31,1894.87
25,25 to 30,1869.3,1870.46
30,30 to 35,1982.96,1942.12
35,35 to 40,1745.34,1721.83
40,40 to 45,1436.23,1575.58
45,45 to 50,1326.24,1431.93
5,5 to 10,1723.52,1532.88
50,50 to 55,1219.27,1392.78
55,55 to 60,1126.12,1133.28
60,60 to 65,828.41,853.04
65,65 to 70,574.71,605.39
70,70 to 75,382.51,484.92
75,75 to 80,328.29,402.43
80,80 and over,316.77,477.8
