class,age,male,female
0,0 to 1,282.97,254.08
1,1 to 5,1108.1,993.23
10,10 to 15,1421.78,1265.66
15,15 to 20,1506.85,1360.96
20,20 to 25,1562.75,1372.09
25,25 to 30,1430.11,1245.74
30,30 to 35,1344.58,1158.02
35,35 to 40,1184.22,1030.32
40,40 to 45,1004.13,946.2
45,45 to 50,861.34,826.97
5,5 to 10,1366.69,1193.92
50,50 to 55,804.78,781.08
55,55 to 60,687.67,599.68
60,60 to 65,503.67,462.6
65,65 to 70,337.51,316.45
70,70 to 75,226.87,234.48
75,75 to 80,155.22,155.78
80,80 and over,142.62,148.15
