class,age,male,female
0,0 to 1,718.12,667.09
1,1 to 5,2812.15,2607.78
10,10 to 15,3847.55,3541.78
15,15 to 20,4299.44,3972.99
20,20 to 25,4683.2,4201.68
25,25 to 30,4472.47,3830.42
30,30 to 35,4257.84,3720.22
35,35 to 40,3676.21,3274.35
40,40 to 45,3067.82,2970.23
45,45 to 50,2744.57,2646.96
5,5 to 10,3491.61,3231.54
50,50 to 55,2387.99,2428.47
55,55 to 60,2238.46,1905.77
60,60 to 65,1491.8,1433.38
65,65 to 70,1033.82,989.58
70,70 to 75,666.94,742.9
75,75 to 80,504.37,560.43
80,80 and over,465.67,618.95
