class,age,male,female
0,0 to 1,411.28,348.4
1,1 to 5,1610.57,1361.96
10,10 to 15,2153.86,1741.21
15,15 to 20,2272.04,2018.87
20,20 to 25,2124.83,2208.26
25,25 to 30,2019.32,2234.14
30,30 to 35,2132.76,2267.35
35,35 to 40,1923.35,2034.22
40,40 to 45,1644.69,1870.91
45,45 to 50,1615.06,1764.93
5,5 to 10,1997.13,1649.18
50,50 to 55,1466.75,1691.92
55,55 to 60,1442.09,1431.85
60,60 to 65,1084.39,1075.27
65,65 to 70,804.37,808.08
70,70 to 75,519.31,636.02
75,75 to 80,410.5,506.82
80,80 and over,382.77,563.3
