class,age,male,female
0,0 to 1,173.46,149.33
1,1 to 5,679.27,583.74
10,10 to 15,933.11,754.93
15,15 to 20,991.04,873.23
20,20 to 25,836.31,953.67
25,25 to 30,734.95,967.29
30,30 to 35,813.27,1020.19
35,35 to 40,776.21,935.83
40,40 to 45,696.25,844.76
45,45 to 50,652.93,795.05
5,5 to 10,869.49,717.06
50,50 to 55,623.27,782.3
55,55 to 60,615.4,684.93
60,60 to 65,496.38,530.56
65,65 to 70,380.31,404.22
70,70 to 75,248.05,349.86
75,75 to 80,200.17,272.65
80,80 and over,213.72,381.15
