class,age,male,female
0,0 to 1,841.05,738.36
1,1 to 5,3293.51,2886.38
10,10 to 15,4411.16,3913.06
15,15 to 20,4603.72,4281.52
20,20 to 25,4555.09,4483.34
25,25 to 30,4422.66,4425.66
30,30 to 35,4691.6,4595.23
35,35 to 40,4129.41,4073.93
40,40 to 45,3397.98,3727.79
45,45 to 50,3137.7,3387.9
5,5 to 10,4078.1,3627.2
50,50 to 55,2884.62,3295.23
55,55 to 60,2664.17,2681.31
60,60 to 65,1959.84,2018.12
65,65 to 70,1359.67,1432.18
70,70 to 75,904.88,1147.11
75,75 to 80,776.69,952.01
80,80 and over,749.13,1129.99
