class,age,male,female
0,0 to 1,564.87,501.22
1,1 to 5,2212.02,1959.34
10,10 to 15,3191.57,2813.16
15,15 to 20,3531.21,3176.52
20,20 to 25,4089.32,3605.05
25,25 to 30,4004.15,3478.4
30,30 to 35,3940.34,3391.63
35,35 to 40,3449.23,3014.87
40,40 to 45,3038.72,2860.03
45,45 to 50,2726.95,2517.71
5,5 to 10,2931.86,2609.53
50,50 to 55,2480.63,2347.38
55,55 to 60,2133.98,1758.48
60,60 to 65,1369.63,1283.4
65,65 to 70,959.1,939.28
70,70 to 75,642.43,696.19
75,75 to 80,509.17,524.51
80,80 and over,439.95,506.66
