class,age,male,female
0,0 to 1,932.71,851.2
1,1 to 5,3652.44,3327.47
10,10 to 15,4717.15,4311.83
15,15 to 20,4694.85,4487.05
20,20 to 25,4695.7,4552.8
25,25 to 30,4375.21,4052.89
30,30 to 35,4190.04,3809.01
35,35 to 40,3455.17,3263.26
40,40 to 45,3029.15,3185.6
45,45 to 50,2758.33,2789.34
5,5 to 10,4586.93,4095.79
50,50 to 55,2449.74,2646.57
55,55 to 60,2210.12,2032.18
60,60 to 65,1518.92,1527.28
65,65 to 70,1090.51,1115.98
70,70 to 75,683.25,813.07
75,75 to 80,495.96,571.52
80,80 and over,457.83,610.65
