class,age,male,female
0,0 to 1,218.32,187.92
1,1 to 5,854.95,734.6
10,10 to 15,1174.83,949.81
15,15 to 20,1247.93,1099.14
20,20 to 25,1051.33,1200.66
25,25 to 30,922.99,1218.13
30,30 to 35,1021.84,1284.93
35,35 to 40,976.06,1178.95
40,40 to 45,876.18,1064.05
45,45 to 50,821.76,1001.71
5,5 to 10,1094.8,902.39
50,50 to 55,784.69,985.71
55,55 to 60,775.16,863.52
60,60 to 65,625.68,668.96
65,65 to 70,479.72,509.87
70,70 to 75,312.82,441.49
75,75 to 80,252.35,343.93
80,80 and over,269.47,481.11
