class,age,male,female
0,0 to 1,153.5,130.36
1,1 to 5,601.11,509.61
10,10 to 15,807.41,652.71
15,15 to 20,852.7,756.57
20,20 to 25,784.46,827.38
25,25 to 30,736.97,837.49
30,30 to 35,783.66,855.41
35,35 to 40,712.84,770.39
40,40 to 45,614.22,706.27
45,45 to 50,598.83,666.04
5,5 to 10,749.27,618.52
50,50 to 55,548.15,641.34
55,55 to 60,539.35,546.05
60,60 to 65,410.37,412.36
65,65 to 70,306.16,310.7
70,70 to 75,198.01,249.05
75,75 to 80,157.09,197.58
80,80 and over,150.31,230.69
