class,age,male,female
0,0 to 1,1520.86,1277.1
1,1 to 5,5955.62,4992.4
10,10 to 15,8036.41,6419.18
15,15 to 20,8589.46,7509.82
20,20 to 25,8055.76,8170.5
25,25 to 30,7623.34,8202.48
30,30 to 35,7900.88,8236.17
35,35 to 40,7105.92,7411.72
40,40 to 45,6114.26,6838.97
45,45 to 50,5956.93,6408.1
5,5 to 10,7440.6,6075.6
50,50 to 55,5378.03,6082.83
55,55 to 60,5215.77,5138.08
60,60 to 65,3966.39,3966.11
65,65 to 70,2989.86,2967.83
70,70 to 75,1918.58,2289.81
75,75 to 80,1482.33,1802.45
80,80 and over,1412.62,2032.37
