class,age,male,female
0,0 to 1,385.61,358.22
1,1 to 5,1510.02,1400.34
10,10 to 15,2066.01,1901.91
15,15 to 20,2308.76,2133.38
20,20 to 25,2515,2256.2
25,25 to 30,2401.95,2057
30,30 to 35,2286.71,1997.84
35,35 to 40,1974.32,1758.35
40,40 to 45,1647.66,1595.07
45,45 to 50,1474.02,1421.47
5,5 to 10,1874.96,1735.32
50,50 to 55,1282.49,1304.26
55,55 to 60,1202.19,1023.54
60,60 to 65,801.17,769.82
65,65 to 70,555.18,531.48
70,70 to 75,358.17,399.04
75,75 to 80,270.93,301.08
80,80 and over,250.15,332.48
