class,age,male,female
0,0 to 1,485.99,426.45
1,1 to 5,1903.11,1667.07
10,10 to 15,2550.51,2257.58
15,15 to 20,2663.02,2473.36
20,20 to 25,2625.09,2592.6
25,25 to 30,2543.55,2561
30,30 to 35,2700.51,2660.21
35,35 to 40,2381,2360.55
40,40 to 45,1963.16,2159.2
45,45 to 50,1813.46,1964.18
5,5 to 10,2358.4,2093.83
50,50 to 55,1668.75,1911.06
55,55 to 60,1543.92,1558.3
60,60 to 65,1138.71,1173.89
65,65 to 70,792.44,834.94
70,70 to 75,527.03,670.51
75,75 to 80,451.51,555.27
80,80 and over,436.88,662.98
