class,age,male,female
0,0 to 1,139.6,123.74
1,1 to 5,546.65,483.71
10,10 to 15,796.13,701.18
15,15 to 20,883.64,794.61
20,20 to 25,1030.84,908.99
25,25 to 30,1013.52,880.32
30,30 to 35,999.96,860.69
35,35 to 40,875.01,765.04
40,40 to 45,772.49,727.02
45,45 to 50,694.91,640.26
5,5 to 10,728.82,649.6
50,50 to 55,631.23,596.51
55,55 to 60,543.21,446.28
60,60 to 65,346.09,324.69
65,65 to 70,243,238.54
70,70 to 75,162.72,176.8
75,75 to 80,129.98,134.07
80,80 and over,111.96,129.62
