class,age,male,female
0,0 to 1,542.22,476.12
1,1 to 5,2123.3,1861.23
10,10 to 15,2848.63,2526.65
15,15 to 20,2977.03,2766.64
20,20 to 25,2957.39,2902.79
25,25 to 30,2872.32,2864.06
30,30 to 35,3041.21,2969.73
35,35 to 40,2676.37,2632.97
40,40 to 45,2206.24,2411.26
45,45 to 50,2035.84,2189.86
5,5 to 10,2632.99,2342.02
50,50 to 55,1871.02,2127.95
55,55 to 60,1725.08,1728.57
60,60 to 65,1264.97,1300.19
65,65 to 70,877.81,923.29
70,70 to 75,584.26,738.43
75,75 to 80,500.75,611.87
80,80 and over,481.97,724.05
