class,age,male,female
0,0 to 1,452.84,393.99
1,1 to 5,1773.31,1540.19
10,10 to 15,2274.82,1935.65
15,15 to 20,2383.05,2165.05
20,20 to 25,2550.4,2398.53
25,25 to 30,2442.34,2331.06
30,30 to 35,2569.04,2405.71
35,35 to 40,2266.56,2170.68
40,40 to 45,1902.21,2032.43
45,45 to 50,1773.32,1848.57
5,5 to 10,2100.73,1786.23
50,50 to 55,1631.57,1820.13
55,55 to 60,1535.44,1462.29
60,60 to 65,1138.77,1159.97
65,65 to 70,773.19,843.77
70,70 to 75,542.87,708.07
75,75 to 80,439.19,575.41
80,80 and over,547.56,811
