class,age,male,female
0,0 to 1,799.05,688.03
1,1 to 5,3129.05,2689.64
10,10 to 15,3940.78,3338.12
15,15 to 20,4330.83,3683.73
20,20 to 25,5180.3,4099.53
25,25 to 30,4941.05,4114.08
30,30 to 35,4785.86,4077.05
35,35 to 40,4259.7,3631.76
40,40 to 45,3438.87,3077.09
45,45 to 50,2923.93,2732.78
5,5 to 10,3726.08,3229.75
50,50 to 55,2522.13,2485.15
55,55 to 60,2227.75,1976
60,60 to 65,1527.51,1474.74
65,65 to 70,1040.75,1026.93
70,70 to 75,681.03,752.46
75,75 to 80,545.19,580.12
80,80 and over,552.01,683.33
