class,age,male,female
0,0 to 1,534.28,474.59
1,1 to 5,2092.23,1855.24
10,10 to 15,3036.06,2682.36
15,15 to 20,3368.37,3031.67
20,20 to 25,3943.67,3461.37
25,25 to 30,3883.7,3351.32
30,30 to 35,3821.38,3276.37
35,35 to 40,3343.28,2911.74
40,40 to 45,2947.2,2762.51
45,45 to 50,2646.08,2436.11
5,5 to 10,2782.32,2484.09
50,50 to 55,2395.31,2266.57
55,55 to 60,2064.4,1698.53
60,60 to 65,1317.42,1239.26
65,65 to 70,924.53,908.97
70,70 to 75,618.69,675
75,75 to 80,494.69,514.11
80,80 and over,427.57,500.38
