class,age,male,female
0,0 to 1,213.51,183.42
1,1 to 5,836.09,717.04
10,10 to 15,1044.58,882.57
15,15 to 20,1153.79,971.49
20,20 to 25,1398.36,1080.99
25,25 to 30,1331.5,1090.43
30,30 to 35,1277.8,1076.08
35,35 to 40,1139.21,957.33
40,40 to 45,912.44,796.78
45,45 to 50,765.56,705.61
5,5 to 10,991.62,860.07
50,50 to 55,653.25,633.6
55,55 to 60,572.89,504.42
60,60 to 65,389.71,373.51
65,65 to 70,265.22,257.59
70,70 to 75,171.5,184.01
75,75 to 80,136.97,140.39
80,80 and over,134.78,160.33
