class,age,male,female
0,0 to 1,490.11,415.16
1,1 to 5,1919.24,1622.94
10,10 to 15,2566.68,2074.85
15,15 to 20,2707.55,2405.8
20,20 to 25,2532.08,2631.54
25,25 to 30,2406.36,2662.48
30,30 to 35,2541.61,2702.1
35,35 to 40,2292.1,2424.29
40,40 to 45,1960.01,2229.64
45,45 to 50,1924.73,2103.37
5,5 to 10,2379.89,1965.19
50,50 to 55,1747.99,2016.36
55,55 to 60,1718.63,1706.45
60,60 to 65,1292.36,1281.48
65,65 to 70,958.65,963.06
70,70 to 75,618.91,758.01
75,75 to 80,489.24,604.05
80,80 and over,456.2,671.37
