class,age,male,female
0,0 to 1,83.34,83.1
1,1 to 5,326.25,324.64
10,10 to 15,451.94,452.57
15,15 to 20,540.43,464.08
20,20 to 25,680.12,501.51
25,25 to 30,715.75,536.5
30,30 to 35,691.79,530.69
35,35 to 40,584,443.59
40,40 to 45,521.88,418.21
45,45 to 50,450.59,379.26
5,5 to 10,444.32,419.5
50,50 to 55,381.4,399.21
55,55 to 60,355.95,315.36
60,60 to 65,229.83,234.04
65,65 to 70,146.64,167.88
70,70 to 75,97.07,147.18
75,75 to 80,106.38,135.19
80,80 and over,102.21,134.76
