class,age,male,female
0,0 to 1,460.01,391.08
1,1 to 5,1801.37,1528.78
10,10 to 15,2456.88,1968.39
15,15 to 20,2606.1,2264.32
20,20 to 25,2427.89,2338.6
25,25 to 30,2217.23,2347.71
30,30 to 35,2290.62,2349.06
35,35 to 40,2137.55,2164.59
40,40 to 45,1905.54,1956.48
45,45 to 50,1697.44,1770.79
5,5 to 10,2282.84,1884.05
50,50 to 55,1540.9,1658.48
55,55 to 60,1442.94,1404.93
60,60 to 65,1120.66,1120.46
65,65 to 70,819.48,847.07
70,70 to 75,543.26,695.76
75,75 to 80,451.61,545.17
80,80 and over,442.26,697.63
