class,age,male,female
0,0 to 1,2096.57,1862.1
1,1 to 5,8210.05,7279.26
10,10 to 15,10717.02,9368.12
15,15 to 20,11514.48,10205.71
20,20 to 25,11865.32,10386.89
25,25 to 30,10849.79,9489.12
30,30 to 35,10156.78,8788.7
35,35 to 40,8896.28,7814.34
40,40 to 45,7544.02,7130.62
45,45 to 50,6556.09,6242.6
5,5 to 10,10247.84,8849.57
50,50 to 55,6019.28,5819.47
55,55 to 60,5143.42,4567.77
60,60 to 65,3890.58,3575.56
65,65 to 70,2641.95,2428.24
70,70 to 75,1730.41,1755.72
75,75 to 80,1185.26,1200.08
80,80 and over,1079.84,1178.53
