class,age,male,female
0,0 to 1,656.97,571.52
1,1 to 5,2572.66,2234.17
10,10 to 15,3299.37,2807.26
15,15 to 20,3458.15,3139.48
20,20 to 25,3705.97,3478.19
25,25 to 30,3548.71,3381.55
30,30 to 35,3729.09,3488.35
35,35 to 40,3290.38,3147.13
40,40 to 45,2760.13,2943.68
45,45 to 50,2570.53,2676.8
5,5 to 10,3047.69,2591.94
50,50 to 55,2363.5,2633.77
55,55 to 60,2222.98,2115.83
60,60 to 65,1647.62,1677.58
65,65 to 70,1118.71,1219.86
70,70 to 75,785.01,1022.7
75,75 to 80,635.04,830.81
80,80 and over,790.64,1169.84
