class,age,male,female
0,0 to 1,886.2,760.52
1,1 to 5,3470.31,2972.99
10,10 to 15,4347.8,3662.3
15,15 to 20,4791.67,4028.39
20,20 to 25,5786.39,4483.08
25,25 to 30,5520.64,4527.66
30,30 to 35,5293.26,4463.63
35,35 to 40,4715.91,3969.2
40,40 to 45,3786.27,3309.5
45,45 to 50,3180.04,2923.93
5,5 to 10,4126.18,3569.84
50,50 to 55,2709.55,2628.77
55,55 to 60,2379.33,2094.7
60,60 to 65,1628.23,1564.32
65,65 to 70,1113.7,1076.67
70,70 to 75,717,765.7
75,75 to 80,569.94,582.87
80,80 and over,558.83,664.12
