class,age,male,female
0,0 to 1,217.96,202.47
1,1 to 5,853.54,791.49
10,10 to 15,1167.85,1075.01
15,15 to 20,1305.01,1205.9
20,20 to 25,1421.57,1275.39
25,25 to 30,1357.63,1162.74
30,30 to 35,1292.51,1129.29
35,35 to 40,1115.96,993.95
40,40 to 45,931.32,901.67
45,45 to 50,833.19,803.52
5,5 to 10,1059.82,980.86
50,50 to 55,724.97,737.21
55,55 to 60,679.52,578.51
60,60 to 65,452.84,435.1
65,65 to 70,313.83,300.4
70,70 to 75,202.46,225.52
75,75 to 80,153.12,170.12
80,80 and over,141.36,187.87
