class,age,male,female
0,0 to 1,347.47,296.35
1,1 to 5,1360.69,1158.47
10,10 to 15,1835.49,1490.9
15,15 to 20,1939.51,1722.41
20,20 to 25,1761.37,1879.15
25,25 to 30,1637.98,1900.66
30,30 to 35,1753.8,1955.26
35,35 to 40,1606.68,1766.23
40,40 to 45,1391.83,1613.96
45,45 to 50,1343.5,1518.9
5,5 to 10,1704.38,1411.87
50,50 to 55,1239.93,1469.68
55,55 to 60,1217.42,1256.17
60,60 to 65,935.84,953.62
65,65 to 70,700.03,718.49
70,70 to 75,454.04,585.89
75,75 to 80,362.68,463.74
80,80 and over,355.68,566.02
