class,age,male,female
0,0 to 1,252,214.15
1,1 to 5,986.81,837.16
10,10 to 15,1345.6,1077.75
15,15 to 20,1427.27,1239.55
20,20 to 25,1333.61,1277.86
25,25 to 30,1219.2,1282.38
30,30 to 35,1257.13,1280.77
35,35 to 40,1172.34,1180.38
40,40 to 45,1044.89,1066.94
45,45 to 50,929.28,964.29
5,5 to 10,1250.17,1031.82
50,50 to 55,842.21,901.44
55,55 to 60,787.22,762.61
60,60 to 65,610.56,608.91
65,65 to 70,445.68,460.2
70,70 to 75,295.64,377.19
75,75 to 80,246.04,295.62
80,80 and over,240.16,376.85
